update_date,NON_COMM_PER,const,coef,Y_full,non_comm_per,close,close_ma,Y_full_ma,close_ma_diff,Y_full_ma_diff,close_ma_sig,Y_full_ma_sig,dir,r,daily_r,cum_r,
2016/1/5,0.018886275,-0.165406857,2.166308377,-0.124493362,-0.185154145,36493.97,36316.796,-0.124625292,80.9,0.001091384,1,1,0,0.014437875,0,0.26585009,
2016/1/6,0.015736007,-0.165406857,2.166308377,-0.131317813,-0.185154145,36226.7,36323.578,-0.12613415,6.782,-0.001508859,0,-1,0,-0.007350625,0,0.26585009,
2016/1/7,0.007007185,-0.165406857,2.166308377,-0.150227134,-0.185154145,36073.79,36261.016,-0.131528813,-62.562,-0.005394662,-1,-1,0,-0.004229853,0,0.26585009,
2016/1/8,0.004699871,-0.165406857,2.166308377,-0.155225488,-0.185154145,35666.97,36086.458,-0.139032402,-174.558,-0.007503589,-1,-1,0,-0.011341512,0,0.26585009,
2016/1/11,-0.000675657,-0.168289636,2.253981155,-0.169812555,-0.185154145,34776.84,35847.654,-0.14621527,-238.804,-0.007182869,-1,-1,0,-0.025273402,0,0.26585009,
2016/1/12,-0.002998575,-0.168289636,2.253981155,-0.175048369,-0.217161017,34619.77,35472.814,-0.156326272,-374.84,-0.010111001,-1,-1,0,-0.004526742,0,0.26585009,
2016/1/13,-0.001897959,-0.168289636,2.253981155,-0.172567601,-0.217161017,34771.74,35181.822,-0.164576229,-290.992,-0.008249958,-1,-1,0,0.004380082,0,0.26585009,
2016/1/14,-0.0022084,-0.168289636,2.253981155,-0.173267328,-0.217161017,34889.63,34944.99,-0.169184268,-236.832,-0.004608039,-1,-1,0,0.003384662,0,0.26585009,
2016/1/15,-0.006774597,-0.168289636,2.253981155,-0.18355945,-0.217161017,34770.57,34765.71,-0.174851061,-179.28,-0.005666792,-1,-1,0,-0.003418311,0,0.26585009,
2016/1/18,-0.005104544,-0.171099395,2.341523934,-0.183051806,-0.217161017,34947.43,34799.828,-0.177498911,34.118,-0.00264785,1,-1,0,0.005073593,0,0.26585009,
2016/1/19,0.000657165,-0.171099395,2.341523934,-0.169560628,-0.218108547,35331.98,34942.27,-0.176401363,142.442,0.001097548,1,1,-1,0.01094357,-0.01094357,0.254906519,
2016/1/20,-0.00220931,-0.171099395,2.341523934,-0.176272546,-0.218108547,35050.32,34997.986,-0.177142352,55.716,-0.000740989,1,-1,0,-0.00800376,0,0.254906519,
2016/1/21,0.002748164,-0.171099395,2.341523934,-0.164664503,-0.218108547,34826.51,34985.362,-0.175421787,-12.624,0.001720565,0,1,-1,-0.006405865,0.006405865,0.261312384,
2016/1/22,0.003696969,-0.171099395,2.341523934,-0.162442854,-0.218108547,35184.59,35068.166,-0.171198468,82.804,0.004223319,1,1,0,0.010229324,0,0.261312384,
2016/1/25,0.00663492,-0.17412149,2.467095766,-0.157752508,-0.218108547,35042.29,35087.138,-0.166138608,18.972,0.00505986,0,1,0,-0.004052585,0,0.261312384,
2016/1/26,0.019396243,-0.17412149,2.467095766,-0.126269101,-0.181503204,35116.81,35044.104,-0.157480302,-43.034,0.008658305,0,1,0,0.002124315,0,0.261312384,
2016/1/27,0.025286815,-0.17412149,2.467095766,-0.111736496,-0.181503204,35821.07,35198.254,-0.144573092,154.15,0.01290721,1,1,0,0.019856335,0,0.261312384,
2016/1/28,0.022008578,-0.17412149,2.467095766,-0.119824222,-0.181503204,35641.06,35361.164,-0.135605036,162.91,0.008968056,1,1,0,-0.005037924,0,0.261312384,
2016/1/29,0.029105731,-0.17412149,2.467095766,-0.102314864,-0.181503204,35730.49,35470.344,-0.123579438,109.18,0.012025598,1,1,0,0.002506042,0,0.261312384,
2016/2/1,0.029426111,-0.176974047,2.549781481,-0.101943895,-0.181503204,35536.37,35569.16,-0.112417716,98.816,0.011161723,1,1,0,-0.005447707,0,0.261312384,
2016/2/2,0.035155259,-0.176974047,2.549781481,-0.087335819,-0.176074216,35756.83,35697.164,-0.104631059,128.004,0.007786656,1,1,0,0.006184621,0,0.261312384,
2016/2/3,0.039449726,-0.176974047,2.549781481,-0.076385868,-0.176074216,35810.52,35695.054,-0.097560933,-2.11,0.007070126,0,1,0,0.001500405,0,0.261312384,
2016/2/4,0.029462975,-0.176974047,2.549781481,-0.1018499,-0.176074216,36506.4,35868.122,-0.093966069,173.068,0.003594864,1,1,0,0.019245883,0,0.261312384,
2016/2/5,0.033000926,-0.176974047,2.549781481,-0.092828897,-0.176074216,36495.45,36021.114,-0.092068876,152.992,0.001897193,1,1,0,-0.000299992,0,0.261312384,
2016/2/15,0.024063456,-0.179140728,2.53693836,-0.118093223,-0.176074216,35780.94,36070.028,-0.095298741,48.914,-0.003229866,1,-1,0,-0.019772246,0,0.261312384,
2016/2/16,0.019627657,-0.179140728,2.53693836,-0.129346573,-0.143032789,35772.82,36073.226,-0.103700892,3.198,-0.008402151,0,-1,-1,-0.000226962,0.000226962,0.261539346,
2016/2/17,0.021354945,-0.179140728,2.53693836,-0.124964548,-0.143032789,35514.06,36013.934,-0.113416628,-59.292,-0.009715736,0,-1,0,-0.007259713,0,0.261539346,
2016/2/18,0.022945769,-0.179140728,2.53693836,-0.120928727,-0.143032789,35736.14,35859.882,-0.117232394,-154.052,-0.003815765,-1,-1,0,0.006233827,0,0.261539346,
2016/2/19,0.022934814,-0.179140728,2.53693836,-0.120956518,-0.143032789,35940.91,35748.974,-0.122857918,-110.908,-0.005625524,-1,-1,0,0.005713699,0,0.261539346,
2016/2/22,0.026450741,-0.180104154,2.38673037,-0.116973367,-0.143032789,36400.76,35872.938,-0.122633947,123.964,0.000223971,1,0,0,0.012713453,0,0.261539346,
2016/2/23,0.02838185,-0.180104154,2.38673037,-0.112364331,-0.132228119,36242.13,35966.8,-0.119237498,93.862,0.003396448,1,1,0,-0.004367399,0,0.261539346,
2016/2/24,0.029480632,-0.180104154,2.38673037,-0.109741833,-0.132228119,35855.21,36035.03,-0.116192955,68.23,0.003044543,1,1,0,-0.01073337,0,0.261539346,
2016/2/25,0.03464132,-0.180104154,2.38673037,-0.097424663,-0.132228119,35965.98,36080.998,-0.111492143,45.968,0.004700813,1,1,0,0.003084607,0,0.261539346,
2016/2/26,0.045515705,-0.180104154,2.38673037,-0.07147044,-0.132228119,35877.72,36068.36,-0.101594927,-12.638,0.009897216,0,1,0,-0.002457002,0,0.261539346,
2016/2/29,0.051565121,-0.187442122,2.632294149,-0.051707555,-0.132228119,35866.83,35961.574,-0.088541765,-106.786,0.013053162,-1,1,0,-0.000303577,0,0.261539346,
2016/3/1,0.055053929,-0.187442122,2.632294149,-0.042523988,-0.153840385,36010.97,35915.342,-0.074573696,-46.232,0.013968069,0,1,1,0.004010701,0.004010701,0.265550048,
2016/3/2,0.057740292,-0.187442122,2.632294149,-0.035452691,-0.153840385,36910.95,36126.49,-0.059715867,211.148,0.014857829,1,1,0,0.024684641,0,0.265550048,
2016/3/3,0.056048767,-0.187442122,2.632294149,-0.039905281,-0.153840385,36985.31,36330.356,-0.048211991,203.866,0.011503876,1,1,0,0.002012552,0,0.265550048,
2016/3/4,0.057278698,-0.187442122,2.632294149,-0.03666774,-0.153840385,37935.72,36741.956,-0.041251451,411.6,0.00696054,1,1,0,0.025372342,0,0.265550048,
2016/3/7,0.058984252,-0.189085098,2.636300082,-0.033584909,-0.153840385,38088.26,37186.242,-0.037626922,444.286,0.003624529,1,1,0,0.00401295,0,0.265550048,
2016/3/8,0.059964803,-0.189085098,2.636300082,-0.030999882,-0.017349055,37748.98,37533.844,-0.035322101,347.602,0.002304821,1,1,0,-0.008947643,0,0.265550048,
2016/3/9,0.06537,-0.189085098,2.636300082,-0.016750161,-0.017349055,37328.67,37617.388,-0.031581595,83.544,0.003740506,1,1,0,-0.011196791,0,0.265550048,
2016/3/10,0.068036141,-0.189085098,2.636300082,-0.009721414,-0.017349055,37316.42,37683.61,-0.025544821,66.222,0.006036773,1,1,0,-0.00032822,0,0.265550048,
2016/3/11,0.070916123,-0.189085098,2.636300082,-0.002128918,-0.017349055,37724.4,37641.346,-0.018637057,-42.264,0.006907764,0,1,0,0.010873656,0,0.265550048,
2016/3/14,0.075533148,-0.186298419,2.269800957,-0.014853207,-0.017349055,37752.56,37574.206,-0.014890716,-67.14,0.00374634,-1,1,0,0.000746188,0,0.265550048,
2016/3/15,0.083312394,-0.186298419,2.269800957,0.002804132,-0.003117822,37285.53,37481.516,-0.008129913,-92.69,0.006760803,-1,1,1,-0.012447972,-0.012447972,0.253102076,
2016/3/16,0.084076316,-0.186298419,2.269800957,0.004538082,-0.003117822,37597.74,37535.33,-0.003872265,53.814,0.004257649,1,1,1,0.008338626,0.008338626,0.261440702,
2016/3/17,0.087776544,-0.186298419,2.269800957,0.012936865,-0.003117822,37964.89,37665.024,0.000659391,129.694,0.004531656,1,1,0,0.009717843,0,0.261440702,
2016/3/18,0.089865573,-0.186298419,2.269800957,0.017678544,-0.003117822,38415.55,37803.254,0.004620883,138.23,0.003961492,1,1,0,0.01180054,0,0.261440702,
2016/3/21,0.092927527,-0.189707484,2.442169657,0.037237302,-0.003117822,38190.04,37890.75,0.015038985,87.496,0.010418102,1,1,0,-0.005887577,0,0.261440702,
2016/3/22,0.095260127,-0.189707484,2.442169657,0.042933909,0.00515218,38186.73,38070.99,0.02306494,180.24,0.008025955,1,1,0,-8.67E-05,0,0.261440702,
2016/3/23,0.093228694,-0.189707484,2.442169657,0.037972803,0.00515218,38193.46,38190.134,0.029751884,119.144,0.006686944,1,1,0,0.000176224,0,0.261440702,
2016/3/24,0.092857114,-0.189707484,2.442169657,0.037065342,0.00515218,37672.65,38131.686,0.03457758,-58.448,0.004825695,0,1,0,-0.01372993,0,0.261440702,
2016/3/29,0.088570601,-0.189707484,2.442169657,0.02659695,-0.023696962,37571.44,37962.864,0.036361261,-168.822,0.001783681,-1,1,0,-0.00269018,0,0.261440702,
2016/3/30,0.083129609,-0.191414703,2.444168307,0.011768053,-0.023696962,37006.17,37726.09,0.031267411,-236.774,-0.00509385,-1,-1,1,-0.015159532,-0.015159532,0.24628117,
2016/3/31,0.083487355,-0.191414703,2.444168307,0.012642445,-0.023696962,36871.98,37463.14,0.025209118,-262.95,-0.006058293,-1,-1,0,-0.003632742,0,0.24628117,
2016/4/1,0.082341645,-0.191414703,2.444168307,0.009842135,-0.023696962,37127.41,37249.93,0.019582985,-213.21,-0.005626134,-1,-1,0,0.006903598,0,0.24628117,
2016/4/5,0.070333109,-0.193032184,2.398304495,-0.024351972,-0.052279348,36745.47,37064.494,0.007299522,-185.436,-0.012283463,-1,-1,0,-0.010340558,0,0.24628117,
2016/4/6,0.070487927,-0.193032184,2.398304495,-0.023980673,-0.052279348,36731.77,36896.56,-0.002816002,-167.934,-0.010115525,-1,-1,0,-0.000372905,0,0.24628117,
2016/4/7,0.066317507,-0.193032184,2.398304495,-0.033982608,-0.052279348,36652.75,36825.876,-0.011966134,-70.684,-0.009150132,-1,-1,0,-0.002153589,0,0.24628117,
2016/4/8,0.060968667,-0.193032184,2.398304495,-0.046810756,-0.052279348,35768.2,36605.12,-0.023856775,-220.756,-0.01189064,-1,-1,0,-0.024429229,0,0.24628117,
2016/4/11,0.05510234,-0.193514979,2.324658046,-0.06542088,-0.052279348,35833.06,36346.25,-0.038909378,-258.87,-0.015052603,-1,-1,0,0.0018117,0,0.24628117,
2016/4/12,0.05680707,-0.193514979,2.324658046,-0.061457967,-0.110919517,35990.78,36195.312,-0.046330577,-150.938,-0.007421199,-1,-1,0,0.004391864,0,0.24628117,
2016/4/13,0.056222053,-0.193514979,2.324658046,-0.062817932,-0.110919517,36835.41,36216.04,-0.054098029,20.728,-0.007767452,0,-1,0,0.023196816,0,0.24628117,
2016/4/14,0.059077546,-0.193514979,2.324658046,-0.056179887,-0.110919517,36831.03,36251.696,-0.058537484,35.656,-0.004439456,1,-1,0,-0.000118914,0,0.24628117,
2016/4/15,0.059381435,-0.193514979,2.324658046,-0.055473449,-0.110919517,36767.94,36451.644,-0.060270023,199.948,-0.001732539,1,-1,-1,-0.001714427,0.001714427,0.247995597,
2016/4/18,0.062730604,-0.196311241,2.3399294,-0.049526056,-0.110919517,36601.41,36605.314,-0.057091058,153.67,0.003178965,1,1,-1,-0.004539506,0.004539506,0.252535102,
2016/4/19,0.070225331,-0.196311241,2.3399294,-0.031988925,-0.121431862,36904.23,36788.004,-0.05119725,182.69,0.005893808,1,1,0,0.008239414,0,0.252535102,
2016/4/20,0.07342641,-0.196311241,2.3399294,-0.024498626,-0.121431862,37346.19,36890.16,-0.043533388,102.156,0.007663861,1,1,0,0.01190472,0,0.252535102,
2016/4/21,0.071941487,-0.196311241,2.3399294,-0.027973241,-0.121431862,38105.94,37145.142,-0.037892059,254.982,0.005641329,1,1,0,0.020139277,0,0.252535102,
2016/4/22,0.075562701,-0.196311241,2.3399294,-0.019499855,-0.121431862,37961.83,37383.92,-0.030697341,238.778,0.007194719,1,1,0,-0.003788994,0,0.252535102,
2016/4/25,0.077906066,-0.197614559,2.29375268,-0.018917311,-0.121431862,38129.49,37689.536,-0.024575592,305.616,0.006121749,1,1,0,0.004406817,0,0.252535102,
2016/4/26,0.077647849,-0.197614559,2.29375268,-0.019509598,-0.046850526,37710.84,37850.858,-0.022079726,161.322,0.002495865,1,1,0,-0.011040412,0,0.252535102,
2016/4/27,0.078336892,-0.197614559,2.29375268,-0.017929102,-0.046850526,37628.81,37907.382,-0.020765821,56.524,0.001313905,1,1,0,-0.002177606,0,0.252535102,
2016/4/28,0.08347244,-0.197614559,2.29375268,-0.006149426,-0.046850526,37269.31,37740.056,-0.016401058,-167.326,0.004364763,-1,1,0,-0.009599781,0,0.252535102,
2016/4/29,0.083927992,-0.197614559,2.29375268,-0.005104502,-0.046850526,37660.54,37679.798,-0.013521988,-60.258,0.002879071,0,1,1,0.010442662,0.010442662,0.262977765,
2016/5/3,0.082692577,-0.199634298,2.176953558,-0.019616397,-0.042276349,37889.28,37631.756,-0.013661805,-48.042,-0.000139817,0,-1,0,0.006055361,0,0.262977765,
2016/5/4,0.07905327,-0.199634298,2.176953558,-0.027539001,-0.042276349,37226.76,37534.94,-0.015267686,-96.816,-0.001605881,-1,-1,0,-0.017640365,0,0.262977765,
2016/5/5,0.076574185,-0.199634298,2.176953558,-0.032935853,-0.042276349,36849.63,37379.104,-0.018269036,-155.836,-0.00300135,-1,-1,0,-0.01018228,0,0.262977765,
2016/5/6,0.07543559,-0.199634298,2.176953558,-0.035414521,-0.042276349,36620.21,37249.284,-0.024122055,-129.82,-0.005853019,-1,-1,0,-0.006245304,0,0.262977765,
2016/5/9,0.067537291,-0.201736771,2.1710825,-0.055107741,-0.042276349,35861.62,36889.5,-0.034122703,-359.784,-0.010000648,-1,-1,0,-0.020932631,0,0.262977765,
2016/5/10,0.066903491,-0.201736771,2.1710825,-0.056483773,-0.123538708,35958.42,36503.328,-0.041496178,-386.172,-0.007373475,-1,-1,0,0.002695628,0,0.262977765,
2016/5/11,0.066899312,-0.201736771,2.1710825,-0.056492845,-0.123538708,35984.77,36254.93,-0.047286947,-248.398,-0.005790769,-1,-1,0,0.000732522,0,0.262977765,
2016/5/12,0.060930118,-0.201736771,2.1710825,-0.069452457,-0.123538708,36263.22,36137.648,-0.054590267,-117.282,-0.007303321,-1,-1,0,0.007708211,0,0.262977765,
2016/5/13,0.061559881,-0.201736771,2.1710825,-0.068085192,-0.123538708,35504.72,35914.55,-0.061124402,-223.098,-0.006534134,-1,-1,0,-0.021138359,0,0.262977765,
2016/5/16,0.06072256,-0.203827621,2.169135542,-0.072112158,-0.123538708,35632.66,35868.758,-0.064525285,-45.792,-0.003400883,0,-1,0,0.003596988,0,0.262977765,
2016/5/17,0.055414398,-0.203827621,2.169135542,-0.083626282,-0.150848851,35914.75,35860.024,-0.069953787,-8.734,-0.005428502,0,-1,0,0.007885442,0,0.262977765,
2016/5/18,0.051526952,-0.203827621,2.169135542,-0.092058677,-0.150848851,35399.25,35742.92,-0.077066953,-117.104,-0.007113166,-1,-1,0,-0.014457441,0,0.262977765,
2016/5/19,0.050431625,-0.203827621,2.169135542,-0.094434592,-0.150848851,35204.2,35531.116,-0.08206338,-211.804,-0.004996427,-1,-1,0,-0.00552524,0,0.262977765,
2016/5/20,0.050914225,-0.203827621,2.169135542,-0.093387767,-0.150848851,35335.2,35497.212,-0.087123895,-33.904,-0.005060515,0,-1,0,0.003714241,0,0.262977765,
2016/5/23,0.048789781,-0.206524164,2.112204299,-0.103470179,-0.150848851,35173.65,35405.41,-0.093395499,-91.802,-0.006271604,-1,-1,0,-0.004582412,0,0.262977765,
2016/5/24,0.051257519,-0.206524164,2.112204299,-0.098257812,-0.195245025,35181.8,35258.82,-0.096321805,-146.59,-0.002926306,-1,-1,0,0.000231681,0,0.262977765,
2016/5/25,0.049153676,-0.206524164,2.112204299,-0.102701558,-0.195245025,35493.11,35277.592,-0.098450381,18.772,-0.002128576,0,-1,0,0.00880969,0,0.262977765,
2016/5/26,0.049695457,-0.206524164,2.112204299,-0.101557205,-0.195245025,36051.73,35447.098,-0.099874904,169.506,-0.001424523,1,-1,0,0.015616258,0,0.262977765,
2016/5/27,0.05297621,-0.206524164,2.112204299,-0.094627585,-0.195245025,35878.7,35555.798,-0.100122868,108.7,-0.000247964,1,-1,-1,-0.004811047,0.004811047,0.267788811,
2016/5/31,0.053842063,-0.210242308,2.076936221,-0.098415777,-0.178820788,35781.37,35677.342,-0.099111987,121.544,0.00101088,1,1,-1,-0.002716438,0.002716438,0.270505249,
2016/6/1,0.047572044,-0.210242308,2.076936221,-0.111438208,-0.178820788,35211.47,35683.276,-0.101748067,5.934,-0.002636079,0,-1,0,-0.016055485,0,0.270505249,
2016/6/2,0.046474053,-0.210242308,2.076936221,-0.113718664,-0.178820788,35297.31,35644.116,-0.103951488,-39.16,-0.002203421,0,-1,0,0.002434875,0,0.270505249,
2016/6/3,0.051314365,-0.210242308,2.076936221,-0.103665645,-0.178820788,35723.53,35578.476,-0.104373176,-65.64,-0.000421688,-1,-1,0,0.012002818,0,0.270505249,
2016/6/6,0.050724112,-0.212613642,1.986636045,-0.111843292,-0.178820788,36264.05,35655.546,-0.107816317,77.07,-0.003443142,1,-1,0,0.015017317,0,0.270505249,
2016/6/7,0.041040159,-0.212613642,1.986636045,-0.131081783,-0.172397303,35859.62,35671.196,-0.114349518,15.65,-0.006533201,0,-1,-1,-0.011215021,0.011215021,0.28172027,
2016/6/8,0.042319792,-0.212613642,1.986636045,-0.128539618,-0.172397303,35273.97,35683.696,-0.1177698,12.5,-0.003420282,0,-1,0,-0.016466573,0,0.28172027,
2016/6/13,0.013661963,-0.212613642,1.986636045,-0.185472294,-0.172397303,35267.71,35677.776,-0.132120527,-5.92,-0.014350726,0,-1,0,-0.000177484,0,0.28172027,
2016/6/14,0.011243347,-0.212613642,1.986636045,-0.190277204,-0.187438041,35131.06,35559.282,-0.149442838,-118.494,-0.017322312,-1,-1,0,-0.003882175,0,0.28172027,
2016/6/15,0.016725125,-0.214463079,1.936389013,-0.18207673,-0.187438041,35331.19,35372.71,-0.163489526,-186.572,-0.014046688,-1,-1,0,0.005680504,0,0.28172027,
2016/6/16,0.007134109,-0.214463079,1.936389013,-0.200648668,-0.187438041,35402.9,35281.366,-0.177402903,-91.344,-0.013913377,-1,-1,0,0.002027594,0,0.28172027,
2016/6/17,0.008785184,-0.214463079,1.936389013,-0.197451545,-0.187438041,35565.72,35339.716,-0.191185288,58.35,-0.013782385,1,-1,0,0.004588515,0,0.28172027,
2016/6/20,0.010597721,-0.215620648,1.936246438,-0.195100849,-0.187438041,35459.77,35378.128,-0.193110999,38.412,-0.001925711,1,-1,-1,-0.002983438,0.002983438,0.284703708,
2016/6/21,0.018131125,-0.215620648,1.936246438,-0.180514321,-0.152768305,35553.25,35462.566,-0.191158422,84.438,0.001952577,1,1,-1,0.002632758,-0.002632758,0.28207095,
2016/6/22,0.024034852,-0.215620648,1.936246438,-0.169083252,-0.152768305,36232.43,35642.814,-0.188559727,180.248,0.002598696,1,1,0,0.018923002,0,0.28207095,
2016/6/23,0.041411351,-0.215620648,1.936246438,-0.135438066,-0.152768305,36266.41,35815.516,-0.175517607,172.702,0.01304212,1,1,0,0.000937394,0,0.28207095,
2016/6/24,0.049420598,-0.215620648,1.936246438,-0.119930192,-0.152768305,35948.71,35892.114,-0.160013336,76.598,0.015504271,1,1,0,-0.008798768,0,0.28207095,
2016/6/27,0.049479869,-0.216568587,1.945982905,-0.120281608,-0.152768305,36705.19,36141.198,-0.145049488,249.084,0.014963848,1,1,0,0.020824962,0,0.28207095,
2016/6/28,0.056980009,-0.216568587,1.945982905,-0.105686463,-0.117991746,37179.83,36466.514,-0.130083916,325.316,0.014965572,1,1,0,0.012848248,0,0.28207095,
2016/6/29,0.061406438,-0.216568587,1.945982905,-0.097072708,-0.117991746,37185.63,36657.154,-0.115681807,190.64,0.014402109,1,1,0,0.000155986,0,0.28207095,
2016/6/30,0.065614206,-0.216568587,1.945982905,-0.088884463,-0.117991746,37528.01,36909.474,-0.106371087,252.32,0.009310721,1,1,0,0.009165191,0,0.28207095,
2016/7/1,0.069478452,-0.216568587,1.945982905,-0.081364706,-0.117991746,37286.25,37176.982,-0.09865799,267.508,0.007713097,1,1,0,-0.006462962,0,0.28207095,
2016/7/4,0.070776476,-0.214281928,1.917100447,-0.078596315,-0.117991746,38385.16,37512.976,-0.090320931,335.994,0.008337059,1,1,0,0.029046301,0,0.28207095,
2016/7/5,0.068688435,-0.214281928,1.917100447,-0.082599298,-0.11823399,37770,37631.01,-0.085703498,118.034,0.004617433,1,1,0,-0.01615579,0,0.28207095,
2016/7/6,0.060765028,-0.214281928,1.917100447,-0.097789266,-0.11823399,37394.95,37672.874,-0.08584681,41.864,-0.000143312,1,-1,0,-0.009979468,0,0.28207095,
2016/7/7,0.057193251,-0.214281928,1.917100447,-0.104636721,-0.11823399,36918.18,37550.908,-0.088997261,-121.966,-0.003150452,-1,-1,-1,-0.012831556,0.012831556,0.294902506,
2016/7/8,0.058008736,-0.214281928,1.917100447,-0.103073354,-0.11823399,36626.9,37419.038,-0.093338991,-131.87,-0.00434173,-1,-1,0,-0.00792117,0,0.294902506,
2016/7/11,0.061629982,-0.214510209,1.911188014,-0.096723727,-0.11823399,37024.96,37146.998,-0.096964473,-272.04,-0.003625482,-1,-1,0,0.010809337,0,0.294902506,
2016/7/12,0.063002105,-0.214510209,1.911188014,-0.094101342,-0.085606858,37172.93,37027.584,-0.099264882,-119.414,-0.002300409,-1,-1,0,0.003988528,0,0.294902506,
2016/7/13,0.067673681,-0.214510209,1.911188014,-0.085173081,-0.085606858,38583.74,37265.342,-0.096741645,237.758,0.002523237,1,1,0,0.037250136,0,0.294902506,
2016/7/14,0.070470114,-0.214510209,1.911188014,-0.079828571,-0.085606858,38621.95,37606.096,-0.091780015,340.754,0.00496163,1,1,0,0.000989823,0,0.294902506,
2016/7/15,0.075262103,-0.214510209,1.911188014,-0.070670179,-0.085606858,38482.98,37977.312,-0.08529938,371.216,0.006480635,1,1,0,-0.003604702,0,0.294902506,
2016/7/18,0.076626898,-0.214759906,1.885607215,-0.070271675,-0.085606858,37847.16,38141.752,-0.08000897,164.44,0.00529041,1,1,0,-0.016660122,0,0.294902506,
2016/7/19,0.082555051,-0.214759906,1.885607215,-0.059093506,0.013253796,38302.78,38367.722,-0.073007402,225.97,0.007001567,1,1,0,0.011966534,0,0.294902506,
2016/7/20,0.08396728,-0.214759906,1.885607215,-0.056430598,0.013253796,38328.53,38316.68,-0.067258906,-51.042,0.005748497,0,1,0,0.000672049,0,0.294902506,
2016/7/21,0.087715137,-0.214759906,1.885607215,-0.049363611,0.013253796,38661.89,38324.668,-0.061165914,7.988,0.006092992,0,1,0,0.008659833,0,0.294902506,
2016/7/22,0.089684611,-0.214759906,1.885607215,-0.045649958,0.013253796,38205.44,38269.16,-0.056161869,-55.508,0.005004044,0,1,0,-0.011876446,0,0.294902506,
2016/7/25,0.09477878,-0.220270305,1.981409247,-0.032474753,0.013253796,38187.24,38337.176,-0.048602485,68.016,0.007559384,1,1,0,-0.000476485,0,0.294902506,
2016/7/26,0.097784354,-0.220270305,1.981409247,-0.026519483,0.025739379,37834.36,38243.492,-0.04208768,-93.684,0.006514805,-1,1,0,-0.009283744,0,0.294902506,
2016/7/27,0.095718918,-0.220270305,1.981409247,-0.030611956,0.025739379,37776.9,38133.166,-0.036923952,-110.326,0.005163728,-1,1,1,-0.00151988,-0.00151988,0.293382626,
2016/7/28,0.0944462,-0.220270305,1.981409247,-0.033133732,0.025739379,37863.74,37973.536,-0.033677976,-159.63,0.003245976,-1,1,1,0.002296121,0.002296121,0.295678748,
2016/7/29,0.098414423,-0.220270305,1.981409247,-0.025271057,0.025739379,37520.99,37836.646,-0.029602196,-136.89,0.00407578,-1,1,1,-0.009093416,-0.009093416,0.286585331,
2016/8/1,0.096718073,-0.225118073,2.115255913,-0.020534597,0.025739379,38248.98,37848.994,-0.027214165,12.348,0.002388031,0,1,1,0.019216384,0.019216384,0.305801715,
2016/8/2,0.096717336,-0.225118073,2.115255913,-0.020536157,0.014205132,38001.85,37882.492,-0.0260175,33.498,0.001196665,1,1,0,-0.00648205,0,0.305801715,
2016/8/3,0.097207908,-0.225118073,2.115255913,-0.019498471,0.014205132,37790.12,37885.136,-0.023794803,2.644,0.002222697,0,1,0,-0.00558715,0,0.305801715,
2016/8/4,0.093735469,-0.225118073,2.115255913,-0.026843569,0.014205132,37627.91,37837.97,-0.02253677,-47.166,0.001258033,0,1,0,-0.004301631,0,0.305801715,
2016/8/5,0.089746952,-0.225118073,2.115255913,-0.035280303,0.014205132,37611.94,37856.16,-0.024538619,18.19,-0.002001849,0,-1,0,-0.000424509,0,0.305801715,
2016/8/8,0.09438552,-0.228951091,2.212464771,-0.020126452,0.014205132,37540.4,37714.444,-0.024456991,-141.716,8.16E-05,-1,0,0,-0.001903867,0,0.305801715,
2016/8/9,0.090933699,-0.228951091,2.212464771,-0.027763487,-0.02749911,37231.14,37560.302,-0.025902456,-154.142,-0.001445466,-1,-1,0,-0.008272179,0,0.305801715,
2016/8/10,0.094069235,-0.228951091,2.212464771,-0.020826224,-0.02749911,37476.93,37497.664,-0.026168007,-62.638,-0.00026555,-1,-1,0,0.006580036,0,0.305801715,
2016/8/11,0.091973839,-0.228951091,2.212464771,-0.025462212,-0.02749911,37534.86,37479.054,-0.025891735,-18.61,0.000276271,0,0,0,0.001544558,0,0.305801715,
2016/8/12,0.086304881,-0.228951091,2.212464771,-0.038004583,-0.02749911,37573.29,37471.324,-0.026436592,-7.73,-0.000544856,0,-1,0,0.001023324,0,0.305801715,
2016/8/15,0.086335068,-0.231033857,2.267065949,-0.035306564,-0.02749911,37078.86,37379.016,-0.029472614,-92.308,-0.003036022,-1,-1,0,-0.01324643,0,0.305801715,
2016/8/16,0.09084,-0.231033857,2.267065949,-0.025093587,-0.028132624,37238.73,37380.534,-0.028938634,1.518,0.00053398,0,1,0,0.004302353,0,0.305801715,
2016/8/17,0.089286263,-0.231033857,2.267065949,-0.028616011,-0.028132624,37247.48,37334.644,-0.030496591,-45.89,-0.001557957,0,-1,0,0.000234943,0,0.305801715,
2016/8/18,0.090353077,-0.231033857,2.267065949,-0.026197472,-0.028132624,37393.81,37306.434,-0.030643643,-28.21,-0.000147052,0,-1,0,0.003920891,0,0.305801715,
2016/8/19,0.08727956,-0.231033857,2.267065949,-0.033165339,-0.028132624,37406.75,37273.126,-0.029675795,-33.308,0.000967849,0,1,0,0.000345987,0,0.305801715,
2016/8/22,0.082258903,-0.235140149,2.323495556,-0.044011955,-0.028132624,37150.84,37287.522,-0.031416873,14.396,-0.001741078,0,-1,0,-0.006864787,0,0.305801715,
