,update_date,company_name,position_signal,index_signal,start_signal,exit_signal,trade_signal
1327,2013-09-04,永安期货,,1.0,,,0.0
1329,2013-09-05,永安期货,,1.0,,,0.0
1331,2013-09-06,永安期货,,1.0,,,0.0
1333,2013-09-09,永安期货,,1.0,,,0.0
1335,2013-09-10,永安期货,,1.0,,,0.0
1337,2013-09-12,永安期货,,1.0,,,0.0
1339,2013-09-13,永安期货,,1.0,,,0.0
1342,2013-09-16,永安期货,,1.0,,,0.0
1344,2013-09-17,永安期货,,1.0,,,0.0
1346,2013-09-18,永安期货,,1.0,,,0.0
1348,2013-09-23,永安期货,,1.0,,,0.0
1350,2013-09-24,永安期货,,1.0,,,0.0
1352,2013-09-25,永安期货,,1.0,,,0.0
1354,2013-09-26,永安期货,,1.0,,,0.0
1356,2013-09-27,永安期货,,1.0,,,0.0
1358,2013-09-30,永安期货,,1.0,,,0.0
1360,2013-10-08,永安期货,,1.0,,,0.0
1362,2013-12-19,永安期货,,-1.0,,,0.0
1365,2013-12-20,永安期货,,-1.0,,,0.0
1368,2013-12-23,永安期货,,-1.0,,,0.0
1371,2013-12-24,永安期货,,-1.0,,,0.0
1373,2013-12-25,永安期货,,-1.0,,,0.0
1376,2013-12-26,永安期货,,-1.0,,,0.0
1378,2013-12-27,永安期货,,-1.0,,,0.0
1380,2013-12-30,永安期货,,-1.0,,,0.0
1382,2013-12-31,永安期货,,1.0,,,0.0
1384,2014-01-02,永安期货,,1.0,,,0.0
1386,2014-01-03,永安期货,,1.0,,,0.0
1389,2014-01-06,永安期货,,1.0,,,0.0
1391,2014-01-07,永安期货,,1.0,,,0.0
1393,2014-01-08,永安期货,,1.0,,,0.0
1396,2014-01-09,永安期货,,1.0,,,0.0
1399,2014-01-10,永安期货,,1.0,,,0.0
1401,2014-01-13,永安期货,,1.0,,,0.0
1404,2014-01-14,永安期货,,1.0,,,0.0
1406,2014-01-15,永安期货,,1.0,,,0.0
1408,2014-01-16,永安期货,,1.0,,,0.0
1410,2014-01-17,永安期货,,1.0,,,0.0
1412,2014-01-20,永安期货,,1.0,,,0.0
1414,2014-01-21,永安期货,,1.0,,,0.0
1416,2014-01-22,永安期货,,1.0,,,0.0
1418,2014-01-23,永安期货,,1.0,,,0.0
1420,2014-01-24,永安期货,,1.0,,,0.0
1422,2014-01-27,永安期货,,1.0,,,0.0
1424,2014-01-28,永安期货,,1.0,,,0.0
1426,2014-01-29,永安期货,,1.0,,,0.0
1428,2014-01-30,永安期货,,1.0,,,0.0
1430,2014-02-07,永安期货,,1.0,,,0.0
1432,2014-02-10,永安期货,,1.0,,,0.0
1434,2014-02-11,永安期货,,1.0,,,0.0
1436,2014-02-12,永安期货,,1.0,,,0.0
1438,2014-02-13,永安期货,,1.0,,,0.0
1440,2014-02-14,永安期货,,1.0,,,0.0
1442,2014-02-17,永安期货,,1.0,,,0.0
1444,2014-02-18,永安期货,,1.0,,,0.0
1446,2014-02-19,永安期货,,1.0,,,0.0
1448,2014-02-20,永安期货,,1.0,,,0.0
1450,2014-02-21,永安期货,,1.0,,,0.0
1452,2014-02-24,永安期货,,1.0,,,0.0
1454,2014-02-25,永安期货,,1.0,,,0.0
1456,2014-02-26,永安期货,,1.0,,,0.0
1458,2014-02-27,永安期货,,1.0,,,0.0
1460,2014-02-28,永安期货,,1.0,,,0.0
1462,2014-03-03,永安期货,1.0,1.0,1.0,,1.0
1464,2014-03-04,永安期货,1.0,1.0,1.0,,1.0
1466,2014-03-05,永安期货,1.0,1.0,1.0,,1.0
1468,2014-03-06,永安期货,1.0,1.0,1.0,,1.0
1470,2014-03-07,永安期货,1.0,1.0,1.0,,1.0
1472,2014-03-10,永安期货,,1.0,,,1.0
1474,2014-03-11,永安期货,,1.0,,,1.0
1476,2014-03-12,永安期货,,1.0,,,1.0
1478,2014-03-13,永安期货,,-1.0,,0.0,0.0
1480,2014-03-14,永安期货,,-1.0,,0.0,0.0
1482,2014-03-17,永安期货,,-1.0,,0.0,0.0
1484,2014-03-18,永安期货,,-1.0,,0.0,0.0
1486,2014-03-19,永安期货,,-1.0,,0.0,0.0
1488,2014-03-20,永安期货,,-1.0,,0.0,0.0
1490,2014-03-21,永安期货,,-1.0,,0.0,0.0
1492,2014-03-24,永安期货,,-1.0,,0.0,0.0
1494,2014-03-25,永安期货,,-1.0,,0.0,0.0
1496,2014-03-26,永安期货,,-1.0,,0.0,0.0
1498,2014-03-27,永安期货,,-1.0,,0.0,0.0
1500,2014-03-28,永安期货,,-1.0,,0.0,0.0
1502,2014-03-31,永安期货,,-1.0,,0.0,0.0
1504,2014-04-01,永安期货,,-1.0,,0.0,0.0
1506,2014-04-02,永安期货,,-1.0,,0.0,0.0
1508,2014-04-03,永安期货,,-1.0,,0.0,0.0
1510,2014-04-04,永安期货,,-1.0,,0.0,0.0
1512,2014-04-08,永安期货,,-1.0,,0.0,0.0
1514,2014-04-09,永安期货,,-1.0,,0.0,0.0
1516,2014-04-10,永安期货,,-1.0,,0.0,0.0
1518,2014-04-11,永安期货,,-1.0,,0.0,0.0
1520,2014-04-14,永安期货,1.0,-1.0,,0.0,0.0
1523,2014-04-15,永安期货,,-1.0,,0.0,0.0
1526,2014-04-16,永安期货,,-1.0,,0.0,0.0
1529,2014-04-17,永安期货,,-1.0,,0.0,0.0
1531,2014-04-18,永安期货,,-1.0,,0.0,0.0
1533,2014-04-21,永安期货,1.0,-1.0,,0.0,0.0
1535,2014-04-22,永安期货,,-1.0,,0.0,0.0
1537,2014-04-23,永安期货,,-1.0,,0.0,0.0
1539,2014-04-24,永安期货,1.0,-1.0,,0.0,0.0
1541,2014-04-25,永安期货,1.0,-1.0,,0.0,0.0
1543,2014-04-28,永安期货,1.0,-1.0,,0.0,0.0
1545,2014-04-29,永安期货,,-1.0,,0.0,0.0
1547,2014-04-30,永安期货,,-1.0,,0.0,0.0
1549,2014-05-05,永安期货,,-1.0,,0.0,0.0
1551,2014-05-06,永安期货,1.0,-1.0,,0.0,0.0
1553,2014-05-07,永安期货,1.0,-1.0,,0.0,0.0
1555,2014-05-08,永安期货,,-1.0,,0.0,0.0
1558,2014-05-09,永安期货,1.0,-1.0,,0.0,0.0
1560,2014-05-12,永安期货,1.0,-1.0,,0.0,0.0
1562,2014-05-13,永安期货,1.0,1.0,1.0,,1.0
1564,2014-05-14,永安期货,1.0,1.0,1.0,,1.0
1566,2014-05-15,永安期货,,1.0,,,1.0
1568,2014-05-16,永安期货,,1.0,,,1.0
1570,2014-05-19,永安期货,,1.0,,,1.0
1572,2014-05-20,永安期货,,1.0,,,1.0
1574,2014-05-21,永安期货,,1.0,,,1.0
1576,2014-05-22,永安期货,,1.0,,,1.0
1578,2014-05-23,永安期货,,1.0,,,1.0
1580,2014-05-26,永安期货,,1.0,,,1.0
1582,2014-05-27,永安期货,,1.0,,,1.0
1585,2014-05-28,永安期货,,1.0,,,1.0
1588,2014-05-29,永安期货,,1.0,,,1.0
1591,2014-05-30,永安期货,,1.0,,,1.0
1593,2014-06-03,永安期货,,1.0,,,1.0
1595,2014-06-04,永安期货,,1.0,,,1.0
1597,2014-06-05,永安期货,,1.0,,,1.0
1599,2014-06-06,永安期货,,1.0,,,1.0
1601,2014-06-09,永安期货,1.0,1.0,1.0,,1.0
1603,2014-06-10,永安期货,,1.0,,,1.0
1605,2014-06-11,永安期货,1.0,1.0,1.0,,1.0
1608,2014-06-12,永安期货,1.0,1.0,1.0,,1.0
1611,2014-06-13,永安期货,1.0,1.0,1.0,,1.0
1614,2014-06-16,永安期货,,1.0,,,1.0
1617,2014-06-17,永安期货,,1.0,,,1.0
1620,2014-06-18,永安期货,,1.0,,,1.0
1623,2014-06-19,永安期货,,1.0,,,1.0
1626,2014-06-20,永安期货,1.0,1.0,1.0,,1.0
1628,2014-06-23,永安期货,,1.0,,,1.0
1631,2014-06-24,永安期货,,1.0,,,1.0
1634,2014-06-25,永安期货,,1.0,,,1.0
1636,2014-06-26,永安期货,,1.0,,,1.0
1638,2014-06-30,永安期货,,1.0,,,1.0
1641,2014-07-01,永安期货,1.0,1.0,1.0,,1.0
1643,2014-07-02,永安期货,1.0,1.0,1.0,,1.0
1645,2014-07-03,永安期货,1.0,1.0,1.0,,1.0
1647,2014-07-04,永安期货,,1.0,,,1.0
1649,2014-07-07,永安期货,1.0,1.0,1.0,,1.0
1651,2014-07-15,永安期货,,1.0,,,1.0
1654,2014-07-16,永安期货,1.0,1.0,1.0,,1.0
1657,2014-07-17,永安期货,,1.0,,,1.0
1660,2014-07-18,永安期货,,1.0,,,1.0
1663,2014-07-21,永安期货,,1.0,,,1.0
1666,2014-07-22,永安期货,1.0,1.0,1.0,,1.0
1669,2014-07-23,永安期货,1.0,1.0,1.0,,1.0
1672,2014-07-24,永安期货,,1.0,,,1.0
1675,2014-07-25,永安期货,1.0,1.0,1.0,,1.0
1678,2014-07-28,永安期货,1.0,1.0,1.0,,1.0
1681,2014-07-29,永安期货,1.0,1.0,1.0,,1.0
1684,2014-07-30,永安期货,,1.0,,,1.0
1687,2014-07-31,永安期货,,1.0,,,1.0
1690,2014-08-01,永安期货,-1.0,1.0,,0.0,0.0
1693,2014-08-04,永安期货,,1.0,,,0.0
1696,2014-08-11,永安期货,,1.0,,,0.0
1699,2014-08-12,永安期货,,1.0,,,0.0
1702,2014-08-13,永安期货,1.0,1.0,1.0,,1.0
1705,2014-08-14,永安期货,1.0,1.0,1.0,,1.0
1708,2014-08-15,永安期货,,1.0,,,1.0
1711,2014-08-18,永安期货,,1.0,,,1.0
1714,2014-08-19,永安期货,,1.0,,,1.0
1717,2014-08-20,永安期货,,1.0,,,1.0
1720,2014-08-21,永安期货,,1.0,,,1.0
1723,2014-08-22,永安期货,1.0,1.0,1.0,,1.0
1726,2014-08-26,永安期货,1.0,1.0,1.0,,1.0
1729,2014-09-02,永安期货,1.0,1.0,1.0,,1.0
1732,2014-09-03,永安期货,,1.0,,,1.0
1735,2014-09-04,永安期货,1.0,1.0,1.0,,1.0
1738,2014-09-05,永安期货,,1.0,,,1.0
1741,2014-09-10,永安期货,1.0,1.0,1.0,,1.0
1744,2014-09-12,永安期货,-1.0,1.0,,0.0,0.0
1747,2014-09-15,永安期货,,1.0,,,0.0
1750,2014-09-17,永安期货,,1.0,,,0.0
1753,2014-09-18,永安期货,,1.0,,,0.0
1756,2014-09-22,永安期货,,1.0,,,0.0
1759,2014-09-23,永安期货,,1.0,,,0.0
1762,2014-09-24,永安期货,,-1.0,,0.0,0.0
1765,2014-09-25,永安期货,,-1.0,,0.0,0.0
1768,2014-09-26,永安期货,,-1.0,,0.0,0.0
1771,2014-09-29,永安期货,,-1.0,,0.0,0.0
1774,2014-09-30,永安期货,1.0,-1.0,,0.0,0.0
1777,2014-10-08,永安期货,,-1.0,,0.0,0.0
1780,2014-10-09,永安期货,,-1.0,,0.0,0.0
1783,2014-10-10,永安期货,,-1.0,,0.0,0.0
1786,2014-10-13,永安期货,-1.0,-1.0,-1.0,,-1.0
1789,2014-10-14,永安期货,-1.0,-1.0,-1.0,,-1.0
1792,2014-10-15,永安期货,1.0,-1.0,,0.0,0.0
1795,2014-10-16,永安期货,,-1.0,,,0.0
1798,2014-10-17,永安期货,1.0,-1.0,,0.0,0.0
1801,2014-10-20,永安期货,,-1.0,,,0.0
1804,2014-10-21,永安期货,,-1.0,,,0.0
1807,2014-10-22,永安期货,,-1.0,,,0.0
1810,2014-10-23,永安期货,-1.0,-1.0,-1.0,,-1.0
1813,2014-10-24,永安期货,1.0,-1.0,,0.0,0.0
1816,2014-10-27,永安期货,,-1.0,,,0.0
1819,2014-10-28,永安期货,,-1.0,,,0.0
1822,2014-10-29,永安期货,,-1.0,,,0.0
1824,2014-10-30,永安期货,,-1.0,,,0.0
1826,2014-10-31,永安期货,,-1.0,,,0.0
1828,2014-11-03,永安期货,,-1.0,,,0.0
1830,2014-11-04,永安期货,,-1.0,,,0.0
1832,2014-11-05,永安期货,-1.0,-1.0,-1.0,,-1.0
1834,2014-11-06,永安期货,,-1.0,,,-1.0
1836,2014-11-07,永安期货,-1.0,-1.0,-1.0,,-1.0
1838,2014-11-10,永安期货,,-1.0,,,-1.0
1840,2014-11-11,永安期货,1.0,-1.0,,0.0,0.0
1843,2014-11-12,永安期货,,-1.0,,,0.0
1846,2014-11-13,永安期货,,-1.0,,,0.0
1849,2014-11-14,永安期货,,-1.0,,,0.0
1851,2014-11-17,永安期货,,1.0,,0.0,0.0
1854,2014-11-18,永安期货,,1.0,,0.0,0.0
1857,2014-11-19,永安期货,1.0,1.0,1.0,,1.0
1860,2014-11-20,永安期货,1.0,1.0,1.0,,1.0
1863,2014-11-21,永安期货,,1.0,,,1.0
1865,2014-11-24,永安期货,,-1.0,,0.0,0.0
1867,2014-11-25,永安期货,,1.0,,,0.0
1870,2014-11-26,永安期货,,1.0,,,0.0
1872,2014-11-27,永安期货,,1.0,,,0.0
1874,2015-01-08,永安期货,1.0,-1.0,,0.0,0.0
1877,2015-01-09,永安期货,,-1.0,,0.0,0.0
1880,2015-01-12,永安期货,1.0,-1.0,,0.0,0.0
1883,2015-01-14,永安期货,,-1.0,,0.0,0.0
1886,2015-01-15,永安期货,,-1.0,,0.0,0.0
1888,2015-01-28,永安期货,1.0,-1.0,,0.0,0.0
1891,2015-01-29,永安期货,,-1.0,,0.0,0.0
1894,2015-01-30,永安期货,1.0,-1.0,,0.0,0.0
1896,2015-02-02,永安期货,,-1.0,,0.0,0.0
1898,2015-02-03,永安期货,,-1.0,,0.0,0.0
1900,2015-02-04,永安期货,,-1.0,,0.0,0.0
1902,2015-02-05,永安期货,,-1.0,,0.0,0.0
1904,2015-02-06,永安期货,,-1.0,,0.0,0.0
1906,2015-02-09,永安期货,,-1.0,,0.0,0.0
1908,2015-02-10,永安期货,,-1.0,,0.0,0.0
1910,2015-02-11,永安期货,,-1.0,,0.0,0.0
1912,2015-02-12,永安期货,-1.0,-1.0,-1.0,,-1.0
1914,2015-02-13,永安期货,,-1.0,,,-1.0
1916,2015-02-16,永安期货,,-1.0,,,-1.0
1918,2015-02-17,永安期货,,-1.0,,,-1.0
1920,2015-02-25,永安期货,,-1.0,,,-1.0
1922,2015-02-26,永安期货,,-1.0,,,-1.0
1924,2015-02-27,永安期货,1.0,-1.0,,0.0,0.0
1926,2015-03-02,永安期货,-1.0,-1.0,-1.0,,-1.0
1928,2015-03-03,永安期货,,-1.0,,,-1.0
1930,2015-03-04,永安期货,,-1.0,,,-1.0
1932,2015-03-05,永安期货,,-1.0,,,-1.0
1934,2015-03-06,永安期货,,-1.0,,,-1.0
1936,2015-03-09,永安期货,,-1.0,,,-1.0
1938,2015-03-17,永安期货,,-1.0,,,-1.0
1941,2015-03-18,永安期货,,-1.0,,,-1.0
1944,2015-03-19,永安期货,,-1.0,,,-1.0
1947,2015-03-20,永安期货,,-1.0,,,-1.0
1949,2015-03-23,永安期货,,-1.0,,,-1.0
1951,2015-03-24,永安期货,,-1.0,,,-1.0
1953,2015-03-25,永安期货,,-1.0,,,-1.0
1955,2015-03-26,永安期货,,-1.0,,,-1.0
1957,2015-03-27,永安期货,,-1.0,,,-1.0
1959,2015-03-30,永安期货,,-1.0,,,-1.0
1961,2015-03-31,永安期货,1.0,-1.0,,0.0,0.0
1963,2015-04-01,永安期货,,-1.0,,,0.0
1965,2015-04-02,永安期货,,-1.0,,,0.0
1967,2015-04-03,永安期货,,-1.0,,,0.0
1969,2015-04-07,永安期货,,-1.0,,,0.0
1971,2015-04-08,永安期货,,-1.0,,,0.0
1973,2015-04-09,永安期货,1.0,-1.0,,0.0,0.0
1975,2015-04-10,永安期货,1.0,-1.0,,0.0,0.0
1977,2015-04-13,永安期货,,-1.0,,,0.0
1979,2015-04-14,永安期货,,-1.0,,,0.0
1981,2015-04-15,永安期货,1.0,-1.0,,0.0,0.0
1983,2015-04-16,永安期货,,-1.0,,,0.0
1985,2015-04-17,永安期货,,-1.0,,,0.0
1987,2015-04-20,永安期货,1.0,-1.0,,0.0,0.0
1989,2015-04-21,永安期货,,-1.0,,,0.0
1991,2015-04-22,永安期货,,-1.0,,,0.0
1993,2015-04-23,永安期货,1.0,-1.0,,0.0,0.0
1995,2015-04-24,永安期货,,-1.0,,,0.0
1997,2015-04-27,永安期货,,-1.0,,,0.0
1999,2015-04-28,永安期货,,1.0,,0.0,0.0
2001,2015-04-29,永安期货,1.0,1.0,1.0,,1.0
2003,2015-04-30,永安期货,,1.0,,,1.0
2005,2015-05-04,永安期货,1.0,1.0,1.0,,1.0
2007,2015-05-05,永安期货,,1.0,,,1.0
2009,2015-05-06,永安期货,,1.0,,,1.0
2011,2015-05-07,永安期货,,1.0,,,1.0
2013,2015-05-08,永安期货,,1.0,,,1.0
2015,2015-05-12,永安期货,,1.0,,,1.0
2017,2015-05-13,永安期货,,1.0,,,1.0
2019,2015-05-15,永安期货,,1.0,,,1.0
2021,2015-05-21,永安期货,,1.0,,,1.0
2024,2015-05-22,永安期货,1.0,1.0,1.0,,1.0
2026,2015-05-25,永安期货,,1.0,,,1.0
2028,2015-06-29,永安期货,,-1.0,,0.0,0.0
2030,2015-07-15,永安期货,,-1.0,,0.0,0.0
2032,2015-07-16,永安期货,,-1.0,,0.0,0.0
2034,2015-07-23,永安期货,,-1.0,,0.0,0.0
2036,2015-07-24,永安期货,-1.0,-1.0,-1.0,,-1.0
2038,2015-07-27,永安期货,,-1.0,,,-1.0
2040,2015-07-28,永安期货,,-1.0,,,-1.0
2042,2015-08-20,永安期货,1.0,-1.0,,0.0,0.0
2044,2015-08-21,永安期货,,-1.0,,,0.0
2046,2015-08-24,永安期货,,-1.0,,,0.0
2048,2015-08-25,永安期货,,-1.0,,,0.0
2050,2015-08-26,永安期货,,-1.0,,,0.0
2052,2015-08-27,永安期货,,-1.0,,,0.0
2054,2015-08-28,永安期货,-1.0,-1.0,-1.0,,-1.0
2056,2015-08-31,永安期货,,-1.0,,,-1.0
2058,2015-09-01,永安期货,1.0,-1.0,,0.0,0.0
2060,2015-09-02,永安期货,1.0,-1.0,,0.0,0.0
2062,2015-09-07,永安期货,,-1.0,,,0.0
2064,2015-09-08,永安期货,,-1.0,,,0.0
2067,2015-09-16,永安期货,,-1.0,,,0.0
2069,2015-09-17,永安期货,-1.0,-1.0,-1.0,,-1.0
2071,2015-09-18,永安期货,,-1.0,,,-1.0
2073,2015-09-29,永安期货,,-1.0,,,-1.0
2075,2015-09-30,永安期货,,-1.0,,,-1.0
2077,2015-10-08,永安期货,,-1.0,,,-1.0
2080,2015-10-09,永安期货,,-1.0,,,-1.0
2083,2015-10-12,永安期货,,-1.0,,,-1.0
2086,2015-10-13,永安期货,,-1.0,,,-1.0
2089,2015-10-19,永安期货,,-1.0,,,-1.0
2092,2015-10-20,永安期货,-1.0,-1.0,-1.0,,-1.0
2095,2015-10-21,永安期货,,-1.0,,,-1.0
2098,2015-10-22,永安期货,,-1.0,,,-1.0
2101,2015-10-23,永安期货,1.0,-1.0,,0.0,0.0
2104,2015-10-26,永安期货,-1.0,-1.0,-1.0,,-1.0
2106,2015-10-27,永安期货,,-1.0,,,-1.0
2108,2015-10-28,永安期货,,-1.0,,,-1.0
2110,2015-10-29,永安期货,,-1.0,,,-1.0
2112,2015-10-30,永安期货,-1.0,-1.0,-1.0,,-1.0
2114,2015-11-02,永安期货,-1.0,-1.0,-1.0,,-1.0
2116,2015-11-03,永安期货,,-1.0,,,-1.0
2118,2015-11-04,永安期货,,-1.0,,,-1.0
2120,2015-11-05,永安期货,,-1.0,,,-1.0
2122,2015-11-06,永安期货,1.0,-1.0,,0.0,0.0
2124,2015-11-09,永安期货,,-1.0,,,0.0
2126,2015-11-10,永安期货,1.0,-1.0,,0.0,0.0
2128,2015-11-11,永安期货,,-1.0,,,0.0
2130,2015-11-12,永安期货,,-1.0,,,0.0
2132,2015-11-13,永安期货,,-1.0,,,0.0
2134,2015-11-16,永安期货,,-1.0,,,0.0
2136,2015-11-17,永安期货,,-1.0,,,0.0
2139,2015-11-18,永安期货,-1.0,-1.0,-1.0,,-1.0
2142,2015-11-19,永安期货,,-1.0,,,-1.0
2145,2015-11-20,永安期货,,-1.0,,,-1.0
2148,2015-11-23,永安期货,,-1.0,,,-1.0
2151,2015-11-24,永安期货,,-1.0,,,-1.0
2154,2015-11-25,永安期货,,-1.0,,,-1.0
2157,2015-11-26,永安期货,,-1.0,,,-1.0
2160,2015-11-27,永安期货,,-1.0,,,-1.0
2163,2015-11-30,永安期货,,-1.0,,,-1.0
2166,2015-12-01,永安期货,,-1.0,,,-1.0
2169,2015-12-02,永安期货,,-1.0,,,-1.0
2172,2015-12-03,永安期货,,-1.0,,,-1.0
2175,2015-12-04,永安期货,,-1.0,,,-1.0
2178,2015-12-07,永安期货,,-1.0,,,-1.0
2181,2015-12-08,永安期货,,-1.0,,,-1.0
2184,2015-12-09,永安期货,,-1.0,,,-1.0
2187,2015-12-10,永安期货,-1.0,-1.0,-1.0,,-1.0
2190,2015-12-11,永安期货,,-1.0,,,-1.0
2193,2015-12-14,永安期货,,-1.0,,,-1.0
2196,2015-12-15,永安期货,,-1.0,,,-1.0
2199,2015-12-16,永安期货,-1.0,-1.0,-1.0,,-1.0
2202,2015-12-17,永安期货,,-1.0,,,-1.0
2205,2015-12-18,永安期货,,-1.0,,,-1.0
2208,2015-12-21,永安期货,,-1.0,,,-1.0
2211,2015-12-22,永安期货,,-1.0,,,-1.0
2214,2015-12-23,永安期货,1.0,-1.0,,0.0,0.0
2217,2015-12-24,永安期货,,-1.0,,,0.0
2220,2015-12-25,永安期货,,-1.0,,,0.0
2223,2015-12-28,永安期货,-1.0,-1.0,-1.0,,-1.0
2226,2015-12-29,永安期货,1.0,-1.0,,0.0,0.0
2229,2015-12-30,永安期货,,-1.0,,,0.0
2232,2015-12-31,永安期货,,-1.0,,,0.0
2235,2016-01-04,永安期货,,-1.0,,,0.0
2238,2016-01-05,永安期货,-1.0,-1.0,-1.0,,-1.0
2241,2016-01-06,永安期货,,-1.0,,,-1.0
2244,2016-01-07,永安期货,-1.0,-1.0,-1.0,,-1.0
2247,2016-01-08,永安期货,,-1.0,,,-1.0
2250,2016-01-11,永安期货,,-1.0,,,-1.0
2253,2016-01-12,永安期货,1.0,-1.0,,0.0,0.0
2256,2016-01-13,永安期货,,-1.0,,,0.0
2259,2016-01-14,永安期货,,-1.0,,,0.0
2262,2016-01-15,永安期货,1.0,-1.0,,0.0,0.0
2265,2016-01-18,永安期货,,-1.0,,,0.0
2268,2016-01-19,永安期货,,-1.0,,,0.0
2271,2016-01-20,永安期货,,-1.0,,,0.0
2274,2016-01-21,永安期货,,-1.0,,,0.0
2277,2016-01-22,永安期货,,-1.0,,,0.0
2279,2016-01-25,永安期货,1.0,-1.0,,0.0,0.0
2282,2016-01-26,永安期货,,-1.0,,,0.0
2285,2016-01-27,永安期货,,-1.0,,,0.0
2287,2016-01-28,永安期货,,-1.0,,,0.0
2289,2016-01-29,永安期货,,1.0,,0.0,0.0
2292,2016-02-01,永安期货,,1.0,,0.0,0.0
2294,2016-02-02,永安期货,,1.0,,0.0,0.0
2296,2016-02-05,永安期货,1.0,1.0,1.0,,1.0
2298,2016-02-15,永安期货,,1.0,,,1.0
2300,2016-02-16,永安期货,,1.0,,,1.0
2302,2016-02-17,永安期货,,1.0,,,1.0
2305,2016-02-18,永安期货,,1.0,,,1.0
2307,2016-02-19,永安期货,,1.0,,,1.0
2309,2016-02-22,永安期货,1.0,1.0,1.0,,1.0
2311,2016-02-23,永安期货,,1.0,,,1.0
2314,2016-02-24,永安期货,1.0,1.0,1.0,,1.0
2317,2016-02-25,永安期货,,1.0,,,1.0
2320,2016-02-26,永安期货,,1.0,,,1.0
2323,2016-02-29,永安期货,,1.0,,,1.0
2326,2016-03-01,永安期货,,1.0,,,1.0
2328,2016-03-02,永安期货,,1.0,,,1.0
2330,2016-03-03,永安期货,-1.0,1.0,,0.0,0.0
2332,2016-03-04,永安期货,,1.0,,,0.0
2334,2016-03-07,永安期货,,1.0,,,0.0
2337,2016-03-08,永安期货,,1.0,,,0.0
2340,2016-03-09,永安期货,,1.0,,,0.0
2343,2016-03-10,永安期货,,1.0,,,0.0
2346,2016-03-11,永安期货,-1.0,1.0,,0.0,0.0
2349,2016-03-14,永安期货,,1.0,,,0.0
2352,2016-03-15,永安期货,-1.0,1.0,,0.0,0.0
2355,2016-03-16,永安期货,,1.0,,,0.0
2358,2016-03-17,永安期货,,1.0,,,0.0
2361,2016-03-18,永安期货,-1.0,1.0,,0.0,0.0
2364,2016-03-21,永安期货,-1.0,1.0,,0.0,0.0
2367,2016-03-22,永安期货,,1.0,,,0.0
2370,2016-03-23,永安期货,-1.0,1.0,,0.0,0.0
2373,2016-03-24,永安期货,-1.0,1.0,,0.0,0.0
2376,2016-03-25,永安期货,,1.0,,,0.0
2379,2016-03-28,永安期货,,1.0,,,0.0
2382,2016-03-29,永安期货,1.0,1.0,1.0,,1.0
2385,2016-03-30,永安期货,,1.0,,,1.0
2387,2016-03-31,永安期货,,1.0,,,1.0
2389,2016-04-01,永安期货,,1.0,,,1.0
2391,2016-04-05,永安期货,,1.0,,,1.0
2393,2016-04-06,永安期货,1.0,1.0,1.0,,1.0
2395,2016-04-07,永安期货,,1.0,,,1.0
2397,2016-04-08,永安期货,,1.0,,,1.0
2400,2016-04-11,永安期货,,1.0,,,1.0
2403,2016-04-12,永安期货,,1.0,,,1.0
2406,2016-04-13,永安期货,-1.0,1.0,,0.0,0.0
2409,2016-04-14,永安期货,,1.0,,,0.0
2412,2016-04-15,永安期货,,1.0,,,0.0
2415,2016-04-18,永安期货,,1.0,,,0.0
2418,2016-04-19,永安期货,,1.0,,,0.0
2421,2016-04-20,永安期货,,1.0,,,0.0
2424,2016-04-21,永安期货,,1.0,,,0.0
2426,2016-04-22,永安期货,,1.0,,,0.0
2429,2016-04-25,永安期货,-1.0,1.0,,0.0,0.0
2432,2016-04-26,永安期货,,1.0,,,0.0
2434,2016-04-27,永安期货,-1.0,1.0,,0.0,0.0
2436,2016-04-28,永安期货,,1.0,,,0.0
2438,2016-05-04,永安期货,,1.0,,,0.0
2441,2016-05-05,永安期货,,1.0,,,0.0
2444,2016-05-06,永安期货,,1.0,,,0.0
2447,2016-05-09,永安期货,,1.0,,,0.0
2450,2016-05-10,永安期货,,1.0,,,0.0
2453,2016-05-11,永安期货,,1.0,,,0.0
2455,2016-05-12,永安期货,,1.0,,,0.0
2458,2016-05-13,永安期货,,1.0,,,0.0
2461,2016-05-16,永安期货,1.0,1.0,1.0,,1.0
2464,2016-05-17,永安期货,,1.0,,,1.0
2467,2016-05-18,永安期货,,1.0,,,1.0
2470,2016-05-19,永安期货,,1.0,,,1.0
2473,2016-05-20,永安期货,,1.0,,,1.0
2476,2016-05-23,永安期货,,1.0,,,1.0
2479,2016-05-24,永安期货,,1.0,,,1.0
2482,2016-05-25,永安期货,,1.0,,,1.0
2485,2016-05-26,永安期货,-1.0,1.0,,0.0,0.0
2488,2016-05-27,永安期货,1.0,1.0,1.0,,1.0
2491,2016-05-30,永安期货,1.0,1.0,1.0,,1.0
2493,2016-05-31,永安期货,1.0,1.0,1.0,,1.0
2495,2016-06-01,永安期货,,1.0,,,1.0
2497,2016-06-02,永安期货,,1.0,,,1.0
2499,2016-06-03,永安期货,,1.0,,,1.0
2502,2016-06-06,永安期货,1.0,1.0,1.0,,1.0
2505,2016-06-07,永安期货,,1.0,,,1.0
2508,2016-06-08,永安期货,,1.0,,,1.0
2511,2016-06-13,永安期货,,1.0,,,1.0
2514,2016-06-14,永安期货,-1.0,1.0,,0.0,0.0
2517,2016-06-15,永安期货,1.0,1.0,1.0,,1.0
2519,2016-06-16,永安期货,,1.0,,,1.0
