update_date,open,high,low,close,volume,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2016-01-21,310.37,313.34,308.38,310.75,2569046.0,310.95,319.02,323.27,353.27,406.67,452.05,298.2,298.2,284.38,284.38,284.38,-0.0256216691944,0.0168808115161,0.014536419555,0.0161225179793,0.0189696414702,0,0,0,0,0,0.498776299931,-0.000643397159077,-0.00032091125439,0.196780097518
2016-01-22,309.96,320.26,309.39,312.28,4110978.0,310.75,319.02,323.27,353.27,406.67,452.05,298.2,298.2,284.38,284.38,284.38,-0.000643397159077,0.0164442902576,0.0143574703445,0.0154590619238,0.0188979398282,0,0,0,0,0,0.498776299931,0.00491149086127,0.00244973523893,0.199229832757
2016-01-25,313.03,316.13,309.43,310.26,2772132.0,312.28,319.02,323.27,353.27,406.67,452.05,298.2,298.2,284.38,284.38,284.38,0.00491149086127,0.0164358690897,0.0143791475243,0.0154663743203,0.0187934227148,0,0,0,0,0,0.498776299931,-0.00648956561591,-0.00323684152606,0.195992991231
2016-01-26,309.47,315.71,307.07,314.81,2685800.0,310.26,319.02,323.27,350.39,406.67,452.05,298.2,298.2,284.38,284.38,284.38,-0.00648956561591,0.0165210840602,0.0142861260159,0.0154710242695,0.0187973804423,0,0,0,0,0,0.498776299931,0.0145586266033,0.00726149790926,0.20325448914
2016-01-27,315.81,322.62,314.91,321.14,3607472.0,314.81,319.02,323.27,344.61,406.67,452.05,298.51,298.2,284.38,284.38,284.38,0.0145586266033,0.016654776907,0.0144247074194,0.0153306320849,0.0187805679547,1,0,0,0,0,0.498776299931,0.0199078828821,0.00992958016337,0.213184069304
2016-01-28,320.89,323.21,315.01,315.52,3570908.0,321.14,321.14,323.27,344.61,406.67,452.05,302.68,298.2,284.38,284.38,284.38,0.0199078828821,0.0166769267797,0.0143316503931,0.0152821013565,0.0188165419361,0,0,0,0,0,0.498776299931,-0.0176550937073,-0.00880594231424,0.20437812699
2016-01-29,315.92,319.0,315.04,317.84,2529342.0,315.52,321.14,323.27,342.66,406.67,452.05,304.04,298.2,284.38,284.38,284.38,-0.0176550937073,0.0168339730012,0.0144223138353,0.0152523170423,0.0186915507273,0,0,0,0,0,0.498776299931,0.00732604009207,0.00365405517027,0.20803218216
2016-02-01,318.72,325.79,318.72,321.44,3703026.0,317.84,321.14,323.27,342.66,406.67,452.05,310.26,298.2,284.38,284.38,284.38,0.00732604009207,0.016922387003,0.0143932206602,0.0152809434358,0.0186428264903,1,0,0,0,0,0.498776299931,0.0112627895603,0.00561761250377,0.213649794664
2016-02-02,322.28,324.71,319.78,322.02,2855472.0,321.44,321.44,323.27,342.66,406.67,452.05,310.26,298.2,284.38,284.38,284.38,0.0112627895603,0.0171189852827,0.0144597108009,0.0153157527981,0.0183772726619,1,0,0,0,0,0.498776299931,0.00180275435017,0.000899171144461,0.214548965808
2016-02-03,323.51,327.06,320.93,325.51,2372524.0,322.02,322.02,322.02,341.25,406.67,452.05,310.26,298.2,284.38,284.38,284.38,0.00180275435017,0.0170026662042,0.0144604319938,0.0152177083662,0.0183020589942,1,1,0,0,0,0.498776299931,0.0107795277261,0.00537657295424,0.219925538762
2016-02-04,326.01,337.34,326.01,336.6,3726872.0,325.51,325.51,325.51,339.53,406.67,452.05,310.26,298.2,284.38,284.38,284.38,0.0107795277261,0.0165580745837,0.0145342946183,0.0152104115753,0.0182626054534,1,1,0,0,0,0.498776299931,0.0335020986138,0.0167100527865,0.236635591549
2016-02-05,336.59,336.59,328.65,331.19,1904430.0,336.6,336.6,336.6,339.53,406.67,452.05,310.26,298.2,284.38,284.38,284.38,0.0335020986138,0.0180574086686,0.0151440496344,0.0153893271072,0.0183607702522,0,0,0,0,0,0.388061360922,-0.0162030529381,-0.00628777877427,0.230347812774
2016-02-15,326.29,337.36,326.1,334.91,1608058.0,331.19,336.6,336.6,339.53,403.6,452.05,310.26,298.2,284.38,284.38,284.38,-0.0162030529381,0.0173949875963,0.0152857941419,0.0151567971527,0.0183927479191,0,0,0,0,0,0.398514659079,0.0111696101954,0.00445125339907,0.234799066174
2016-02-16,335.83,336.89,332.79,334.14,1753434.0,334.91,336.6,336.6,336.6,397.66,452.05,314.81,298.2,284.38,284.38,284.38,0.0111696101954,0.0163670017241,0.0153358733736,0.0152036429092,0.0183740423156,0,0,0,0,0,0.398514659079,-0.00230177218434,-0.000917289957318,0.233881776216
2016-02-17,334.65,338.5,332.87,333.9,2536952.0,334.14,336.6,336.6,336.6,393.63,452.05,315.52,298.51,284.38,284.38,284.38,-0.00230177218434,0.0156095033749,0.015258635882,0.0151472740731,0.018373692118,0,0,0,0,0,0.398514659079,-0.000718519880023,-0.000286340705029,0.233595435511
2016-02-18,334.61,338.99,332.5,338.49,2620194.0,333.9,336.6,336.6,336.6,393.63,452.05,315.52,302.68,284.38,284.38,284.38,-0.000718519880023,0.0156419774591,0.0150684136541,0.0150160598383,0.0182496506672,1,1,1,0,0,0.398514659079,0.0136530028689,0.00544092178369,0.239036357295
2016-02-19,339.38,348.11,337.85,346.33,3689742.0,338.49,338.49,338.49,338.49,390.02,452.05,317.84,304.04,284.38,284.38,284.38,0.0136530028689,0.0156359391809,0.0151340079449,0.0150384860555,0.0182784151828,1,1,1,0,0,0.398514659079,0.0228975279273,0.00912500053569,0.248161357831
2016-02-22,346.17,359.17,346.17,358.84,3089102.0,346.33,346.33,346.33,346.33,386.81,452.05,321.44,310.26,284.38,284.38,284.38,0.0228975279273,0.0161024781499,0.0148922109378,0.0152141186925,0.0180699725394,1,1,1,0,0,0.757191587746,0.0354845289454,0.0268685868125,0.275029944643
2016-02-23,362.18,371.76,357.08,360.61,5420356.0,358.84,358.84,358.84,358.84,386.81,452.05,322.02,310.26,284.38,284.38,284.38,0.0354845289454,0.0157415500626,0.0155238965953,0.015591695578,0.0180425023789,1,1,1,0,0,0.755747379799,0.00492043525214,0.00371860604927,0.278748550692
2016-02-24,360.63,366.72,359.22,364.71,4997416.0,360.61,360.61,360.61,360.61,382.82,452.05,325.51,310.26,284.38,284.38,284.38,0.00492043525214,0.0157309547841,0.0154003612866,0.0155877692757,0.0180156193995,1,1,1,0,0,0.74878678387,0.0113054752926,0.00846539048446,0.287213941177
2016-02-25,363.6,368.76,359.62,362.28,4723148.0,364.71,364.71,364.71,364.71,382.82,452.05,331.19,310.26,284.38,284.38,284.38,0.0113054752926,0.0138648395841,0.0154401271787,0.0155263588035,0.0178826761492,0,0,0,0,0,0.7442600431,-0.00668512372906,-0.00497547047472,0.282238470702
2016-02-26,361.89,362.86,353.21,356.98,4436958.0,362.28,364.71,364.71,364.71,382.82,452.05,331.19,310.26,284.38,284.38,284.38,-0.00668512372906,0.0141258277868,0.0154773950072,0.0154733914719,0.0178873050288,0,0,0,0,0,0.747031057199,-0.0147376357054,-0.0110094715816,0.271228999121
2016-02-29,357.81,362.72,353.69,362.72,4782348.0,356.98,364.71,364.71,364.71,382.82,452.05,333.9,310.26,284.38,284.38,284.38,-0.0147376357054,0.014985055502,0.0156198683716,0.0155363842804,0.0178110671475,0,0,0,0,0,0.747031057199,0.0159514289579,0.0119162128382,0.283145211959
2016-03-01,363.87,374.17,361.23,369.8,6945684.0,362.72,364.71,364.71,364.71,382.82,452.05,333.9,314.81,284.38,284.38,284.38,0.0159514289579,0.0147851721707,0.0156593348299,0.0155958633045,0.017787087135,1,1,1,0,0,0.747031057199,0.0193311321938,0.0144409561196,0.297586168078
2016-03-02,370.2,379.67,370.2,378.1,5772406.0,369.8,369.8,369.8,369.8,382.82,452.05,333.9,315.52,284.38,284.38,284.38,0.0193311321938,0.0149375346611,0.0152633545131,0.0152251916773,0.0177365791135,1,1,1,0,0,0.747031057199,0.0221963919439,0.0165813941398,0.314167562218
2016-03-03,379.74,384.01,373.75,375.73,4856274.0,378.1,378.1,378.1,378.1,382.82,452.05,338.49,315.52,284.38,284.38,284.38,0.0221963919439,0.0150415558436,0.0153177432932,0.0153744995994,0.0177251266549,0,0,0,0,0,0.767646204698,-0.00628791055998,-0.00482689067685,0.309340671541
2016-03-04,376.08,388.59,372.07,387.93,7288060.0,375.73,378.1,378.1,378.1,382.82,452.05,346.33,317.84,284.38,284.38,284.38,-0.00628791055998,0.0142061687137,0.0153035305887,0.0153832505074,0.0177231682496,1,1,1,1,0,0.771273850131,0.031954110639,0.02464536994,0.333986041481
2016-03-07,388.13,398.77,388.13,398.74,2809284.0,387.93,387.93,387.93,387.93,387.93,452.05,356.98,321.44,284.38,284.38,284.38,0.031954110639,0.015116095412,0.0156022198368,0.0155794118157,0.0178530181891,1,1,1,1,0,0.771273850131,0.0274846644388,0.0211982029613,0.355184244443
2016-03-08,414.64,414.84,406.33,413.99,3381166.0,398.74,398.74,398.74,398.74,398.74,452.05,356.98,322.02,284.38,284.38,284.38,0.0274846644388,0.0156163966265,0.0157761356422,0.015157884631,0.0179477357185,1,1,1,1,0,1.01182653286,0.0375322435295,0.0379761198408,0.393160364283
2016-03-09,420.37,420.37,395.33,408.9,9776136.0,413.99,413.99,413.99,413.99,413.99,452.05,356.98,325.51,284.38,284.38,284.38,0.0375322435295,0.0165516557197,0.0163012225555,0.0152895775031,0.0181021640631,0,0,0,0,0,0.974582861791,-0.0123711915736,-0.0120567512876,0.381103612996
2016-03-10,410.58,431.03,410.56,422.35,10458552.0,408.9,413.99,413.99,413.99,413.99,452.05,356.98,331.19,284.38,284.38,284.38,-0.0123711915736,0.0174670373416,0.0160285818128,0.0153195382335,0.0180830681079,1,1,1,1,0,0.962895261358,0.0323637268029,0.0311628791784,0.412266492174
2016-03-11,417.62,424.59,407.55,411.26,6957836.0,422.35,422.35,422.35,422.35,422.35,452.05,356.98,331.19,284.38,284.38,284.38,0.0323637268029,0.0173929350089,0.0163606276869,0.0156329093852,0.0182040665703,0,0,0,0,0,0.962895261358,-0.0266087362801,-0.0256214260749,0.386645066099
2016-03-14,405.49,436.15,404.91,405.72,7564796.0,411.26,422.35,422.35,422.35,422.35,452.05,362.72,333.9,288.11,284.38,284.38,-0.0266087362801,0.0183876205472,0.0167579608047,0.015881057292,0.0182841005855,0,0,0,0,0,0.910647119533,-0.0135623513856,-0.0123505162234,0.374294549876
2016-03-15,402.33,410.1,392.86,394.26,6778396.0,405.72,422.35,422.35,422.35,422.35,452.05,369.8,333.9,289.67,284.38,284.38,-0.0135623513856,0.0191779896199,0.0169237031222,0.0158310401987,0.0182811258108,0,0,0,0,0,0.910647119533,-0.02865267637,-0.0260924772032,0.348202072673
2016-03-16,392.06,403.2,392.05,402.35,5371264.0,394.26,422.35,422.35,422.35,422.35,452.05,375.73,333.9,289.67,284.38,284.38,-0.02865267637,0.020868616245,0.0174783067166,0.0161041313372,0.0183871058941,0,0,0,0,0,0.910647119533,0.0203117664543,0.0184968516142,0.366698924287
2016-03-17,403.62,418.42,399.13,417.45,7520648.0,402.35,422.35,422.35,422.35,422.35,452.05,375.73,338.49,293.67,284.38,284.38,0.0203117664543,0.0209215005075,0.0175304106305,0.0162214727005,0.0183836781067,0,0,0,0,0,0.910647119533,0.0368424200479,0.0335504436932,0.40024936798
2016-03-18,417.57,431.31,415.83,428.86,7122940.0,417.45,422.35,422.35,422.35,422.35,452.05,387.93,346.33,293.67,284.38,284.38,0.0368424200479,0.0217982475531,0.0179620141221,0.0165203002106,0.0185698098992,1,1,1,1,0,0.910647119533,0.0269657487011,0.0245562813807,0.424805649361
2016-03-21,428.65,446.0,428.65,434.29,9188318.0,428.86,428.86,428.86,428.86,428.86,452.05,394.26,356.98,298.2,284.38,284.38,0.0269657487011,0.0219387150597,0.0181481024603,0.0167119848363,0.0186386448168,1,1,1,1,0,0.910647119533,0.0125819883762,0.0114577514728,0.436263400834
2016-03-22,435.58,437.67,424.2,427.69,6988422.0,434.29,434.29,434.29,434.29,434.29,452.05,394.26,356.98,298.2,284.38,284.38,0.0125819883762,0.0211601422944,0.0180151288504,0.0167387365083,0.018651612997,0,0,0,0,0,0.786565777377,-0.0153138796322,-0.0120453736376,0.424218027196
2016-03-23,426.23,433.59,418.7,418.91,7063866.0,427.69,434.29,434.29,434.29,434.29,452.05,394.26,356.98,298.2,284.38,284.38,-0.0153138796322,0.0218647241142,0.0179565222056,0.0167495218518,0.0186829127597,0,0,0,0,0,0.779706238786,-0.0207425343712,-0.0161730834574,0.408044943739
2016-03-24,417.86,417.88,397.17,397.24,6978338.0,418.91,434.29,434.29,434.29,434.29,452.05,394.26,356.98,298.2,284.38,284.38,-0.0207425343712,0.0228047622138,0.0182489987622,0.016897727377,0.0187353126486,0,0,0,0,0,0.779706238786,-0.0531154676787,-0.0414144615251,0.366630482214
2016-03-25,392.03,400.49,391.22,398.95,4973580.0,397.24,434.29,434.29,434.29,434.29,452.05,394.26,356.98,298.2,284.38,284.38,-0.0531154676787,0.0263510397752,0.0195563516574,0.0176390834022,0.0191027679366,0,0,0,0,0,0.779706238786,0.00429546371913,0.00334919986029,0.369979682074
2016-03-28,399.52,405.09,382.87,383.64,7107480.0,398.95,434.29,434.29,434.29,434.29,452.05,394.26,362.72,298.2,284.38,284.38,0.00429546371913,0.0259564105562,0.0195558236602,0.0176416256056,0.0190437121477,-1,0,0,0,0,0.779706238786,-0.0391314828945,-0.0305110613458,0.339468620728
2016-03-29,385.5,388.88,376.55,384.08,5870240.0,383.64,434.29,434.29,434.29,434.29,452.05,383.64,369.8,298.2,284.38,284.38,-0.0391314828945,0.0276618392999,0.020343856448,0.0180693497963,0.0192386087084,0,0,0,0,0,0.779706238786,0.00114625136293,0.000893739338897,0.340362360067
2016-03-30,384.58,391.97,379.3,384.54,6565448.0,384.08,434.29,434.29,434.29,434.29,452.05,383.64,375.73,298.2,284.38,284.38,0.00114625136293,0.0273874974343,0.0203236791803,0.018046427648,0.0192092602426,0,0,0,0,0,0.779706238786,0.00119695052151,0.000933269789136,0.341295629856
2016-03-31,384.46,389.63,376.5,383.76,5089720.0,384.54,434.29,434.29,434.29,434.29,452.05,383.64,375.73,298.2,284.38,284.38,0.00119695052151,0.0269675176691,0.0202173758311,0.0178382836485,0.0191806255404,0,0,0,0,0,0.779706238786,-0.00203045755038,-0.00158316041962,0.339712469436
2016-04-01,384.77,394.3,384.38,389.3,4731790.0,383.76,434.29,434.29,434.29,434.29,452.05,383.64,383.64,298.2,284.38,284.38,-0.00203045755038,0.0269250239331,0.0201733654404,0.0178212691104,0.0191683089157,0,0,0,0,0,0.779706238786,0.0143328974226,0.0111754495403,0.350887918977
2016-04-05,391.5,391.5,375.41,385.23,3646870.0,389.3,434.29,434.29,434.29,434.29,452.05,383.64,383.64,298.2,284.38,284.38,0.0143328974226,0.0261375768669,0.0202256842885,0.0178172798254,0.019192509532,0,0,0,0,0,0.779706238786,-0.0105096961051,-0.0081944756209,0.342693443356
2016-04-06,384.78,387.61,372.44,378.05,3796562.0,385.23,427.69,434.29,434.29,434.29,452.05,383.64,383.64,298.2,284.38,284.38,-0.0105096961051,0.0254191683204,0.0202921871767,0.0178521877512,0.0192053665453,-1,-1,0,0,0,0.779706238786,-0.018814096507,-0.0146694684236,0.328023974932
2016-04-07,378.1,382.67,376.7,380.24,3254510.0,378.05,418.91,434.29,434.29,434.29,452.05,378.05,378.05,298.2,284.38,284.38,-0.018814096507,0.0239174934553,0.0204720937504,0.0179637922019,0.0190554563383,0,0,0,0,0,0.779706238786,0.00577617030148,0.00450371602035,0.332527690953
2016-04-08,378.96,382.04,376.17,379.49,3018186.0,380.24,398.95,434.29,434.29,434.29,444.87,378.05,378.05,298.2,284.38,284.38,0.00577617030148,0.0239490036166,0.0202751222384,0.0179626456484,0.0190499642909,0,0,0,0,0,-0.263365225867,-0.00197438627838,0.000519984688155,0.333047675641
2016-04-11,379.78,395.82,379.78,389.95,5139130.0,379.49,398.95,434.29,434.29,434.29,444.87,378.05,378.05,298.2,284.38,284.38,-0.00197438627838,0.0224142161365,0.0202849482103,0.0179331869995,0.0189941917341,0,0,0,0,0,-0.263365225867,0.0271902797491,-0.00716097416752,0.325886701473
2016-04-12,391.9,411.21,391.46,411.15,6020824.0,389.95,389.95,434.29,434.29,434.29,440.83,378.05,378.05,298.2,284.38,284.38,0.0271902797491,0.0229505150821,0.0201726635297,0.0181186607789,0.0190920125673,1,0,0,0,0,-0.263365225867,0.0529395856404,-0.0139424459295,0.311944255544
2016-04-13,415.62,425.94,413.53,419.69,6517908.0,411.15,411.15,434.29,434.29,434.29,440.83,378.05,378.05,298.2,284.38,284.38,0.0529395856404,0.025913998603,0.0208440946248,0.0188316478641,0.0193651592902,1,0,0,0,0,-0.263365225867,0.020558232096,-0.00541432343939,0.306529932104
2016-04-14,420.03,432.75,415.54,417.97,6625044.0,419.69,419.69,434.29,434.29,434.29,440.83,378.05,378.05,298.51,284.38,284.38,0.020558232096,0.0253131184804,0.0207254965308,0.0188689283362,0.0193208230334,0,0,0,0,0,-0.263365225867,-0.00410668389871,0.00108155773255,0.307611489837
2016-04-15,417.15,419.92,404.99,407.72,7123370.0,417.97,419.69,434.29,434.29,434.29,440.83,378.05,378.05,302.68,284.38,284.38,-0.00410668389871,0.0250278147381,0.0207557175056,0.0187650272736,0.0193032318195,0,0,0,0,0,-0.263365225867,-0.024828995314,0.00653909395892,0.314150583796
2016-04-18,406.45,434.24,406.45,424.36,6493558.0,407.72,419.69,434.29,434.29,434.29,440.83,378.05,378.05,304.04,284.38,284.38,-0.024828995314,0.024284796423,0.021093212482,0.0189377163241,0.0193781879004,1,0,0,0,0,-0.263365225867,0.0400014872909,-0.0105350007354,0.30361558306
2016-04-19,425.55,433.64,422.53,432.37,6902584.0,424.36,424.36,434.29,434.29,434.29,440.83,378.05,378.05,310.26,284.38,284.38,0.0400014872909,0.0252362415873,0.0215724184971,0.0190440321505,0.0195859821513,1,0,0,0,0,-0.263365225867,0.0186995515635,-0.00492481162115,0.298690771439
2016-04-20,433.89,453.33,433.89,453.08,7409944.0,432.37,432.37,432.37,434.29,434.29,434.29,378.05,378.05,310.26,284.38,284.38,0.0186995515635,0.0254397518423,0.0211942036053,0.0191062086061,0.0195161119657,1,1,1,1,1,-0.263365225867,0.0467870071779,-0.012322070713,0.286368700726
2016-04-21,455.53,472.1,447.54,471.88,6959440.0,453.08,453.08,453.08,453.08,453.08,453.08,379.49,378.05,310.26,284.38,284.38,0.0467870071779,0.0272277309807,0.0218592898329,0.0195278203872,0.019743412109,1,1,1,1,1,-0.263365225867,0.0406560056411,-0.0107073781085,0.275661322618
2016-04-22,478.11,490.17,456.86,470.81,6955024.0,471.88,471.88,471.88,471.88,471.88,471.88,379.49,378.05,310.26,284.38,284.38,0.0406560056411,0.0278772879931,0.0219166654987,0.0198703193896,0.019949122539,0,0,0,0,0,0.767369170608,-0.00227010037129,-0.00174200503912,0.273919317579
2016-04-25,465.36,482.01,457.29,468.12,5263608.0,470.81,471.88,471.88,471.88,471.88,471.88,389.95,378.05,310.26,284.38,284.38,-0.00227010037129,0.0242952774905,0.0219272235626,0.0198791977905,0.0199066195572,0,0,0,0,0,0.738342454851,-0.00572994229578,-0.00423065966082,0.269688657918
2016-04-26,466.24,469.09,447.36,447.58,3503054.0,468.12,471.88,471.88,471.88,471.88,471.88,407.72,378.05,310.26,284.38,284.38,-0.00572994229578,0.0244891502481,0.0219867366668,0.0198911781063,0.0197693753929,0,0,0,0,0,0.738342454851,-0.0448693806196,-0.0331289686343,0.236559689283
2016-04-27,465.89,465.89,429.03,431.45,2555088.0,447.58,471.88,471.88,471.88,471.88,471.88,407.72,378.05,314.81,284.38,284.38,-0.0448693806196,0.02509637816,0.0229169755638,0.020447606813,0.0200131551987,0,0,0,0,0,0.738342454851,-0.0367036637327,-0.0270998731824,0.209459816101
2016-04-28,432.32,443.22,421.13,442.42,2525514.0,431.45,471.88,471.88,471.88,471.88,471.88,407.72,378.05,315.52,284.38,284.38,-0.0367036637327,0.0269740703837,0.0235435573129,0.0205926296822,0.0201718566493,0,0,0,0,0,0.738342454851,0.0251080281886,0.0185383231692,0.22799813927
2016-04-29,444.77,458.35,443.19,458.31,1911268.0,442.42,471.88,471.88,471.88,471.88,471.88,407.72,378.05,315.52,284.38,284.38,0.0251080281886,0.0272866988356,0.0236079029497,0.0206431952485,0.0201920898099,0,0,0,0,0,0.738342454851,0.0352861539029,0.0260532654949,0.254051404765
2016-05-03,458.37,458.39,427.49,438.07,1643302.0,458.31,471.88,471.88,471.88,471.88,471.88,424.36,378.05,317.84,284.38,284.38,0.0352861539029,0.0279047770614,0.0237229659114,0.0208468955837,0.0201837672578,0,0,0,0,0,0.738342454851,-0.0451670960871,-0.0333487846035,0.220702620162
2016-05-04,434.18,434.18,424.99,430.76,1898424.0,438.07,471.88,471.88,471.88,471.88,471.88,431.45,378.05,321.44,284.38,284.38,-0.0451670960871,0.0303564537648,0.0246320959605,0.0213767152224,0.0201248261464,-1,0,0,0,0,0.738342454851,-0.0168276244979,-0.0124245495811,0.208278070581
2016-05-05,431.48,434.73,406.81,409.12,2296030.0,430.76,471.88,471.88,471.88,471.88,471.88,430.76,378.05,322.02,284.38,284.38,-0.0168276244979,0.0305683534131,0.0247842367473,0.021440524505,0.0193579165432,-1,0,0,0,0,0.738342454851,-0.0515425789178,-0.0380560742475,0.170221996333
2016-05-06,410.75,416.22,404.98,414.25,2430762.0,409.12,471.88,471.88,471.88,471.88,471.88,409.12,379.49,325.51,284.38,284.38,-0.0515425789178,0.0327420392346,0.0258311820342,0.0221310464248,0.0192632940282,0,0,0,0,0,0.738342454851,0.0124611447638,0.00920059221516,0.179422588548
2016-05-09,415.35,421.56,384.56,384.56,2808742.0,414.25,470.81,471.88,471.88,471.88,471.88,409.12,379.49,331.19,284.38,284.38,0.0124611447638,0.0327957505065,0.0258395845706,0.0219847274188,0.019274397079,-1,0,0,0,0,0.738342454851,-0.074369832721,-0.0549104048581,0.12451218369
2016-05-10,380.77,386.52,375.89,382.06,2259162.0,384.56,468.12,471.88,471.88,471.88,471.88,384.56,384.56,331.19,284.38,284.38,-0.074369832721,0.0372196699579,0.0274555888096,0.0233241473526,0.0199889316689,-1,-1,0,0,0,0.738342454851,-0.0065221592502,-0.00481558707172,0.119696596618
2016-05-11,384.62,389.26,373.79,381.48,2240652.0,382.06,458.31,471.88,471.88,471.88,471.88,382.06,382.06,333.9,288.11,284.38,-0.0065221592502,0.0367150588278,0.0273738106511,0.0233003126771,0.0199775624006,-1,-1,0,0,0,0.738342454851,-0.00151923962479,-0.00112171911408,0.118574877504
2016-05-12,383.1,384.95,369.64,369.8,1760182.0,381.48,458.31,471.88,471.88,471.88,471.88,381.48,381.48,333.9,289.67,284.38,-0.00151923962479,0.0344521155095,0.0273537728857,0.0232821648628,0.0199770855006,-1,-1,0,0,0,-0.185492752515,-0.0310961057577,0.0057681022495,0.124342979754
2016-05-13,368.94,371.55,357.32,359.3,2273938.0,369.8,458.31,471.88,471.88,471.88,471.88,369.8,369.8,333.9,289.67,284.38,-0.0310961057577,0.0344704648417,0.0276841506948,0.0235117981408,0.0200911509938,-1,-1,0,0,0,-0.188552620439,-0.0288046248336,0.00543118749313,0.129774167247
2016-05-16,359.73,368.49,359.73,362.78,1841972.0,359.3,458.31,471.88,471.88,471.88,471.88,359.3,359.3,338.49,293.67,284.38,-0.0288046248336,0.0348272622677,0.0279616250077,0.0237049696363,0.0201931765496,0,0,0,0,0,-0.201465178156,0.00963889581035,-0.00194190186166,0.127832265385
2016-05-17,364.18,382.57,361.43,380.6,1892840.0,362.78,438.07,471.88,471.88,471.88,471.88,359.3,359.3,346.33,293.67,284.38,0.00963889581035,0.0347806562242,0.0279361685092,0.0236873721129,0.0200706816221,0,0,0,0,0,-0.201821553609,0.0479523649322,-0.00967782078986,0.118154444595
2016-05-18,379.16,385.75,362.89,366.68,2538750.0,380.6,430.76,471.88,471.88,471.88,471.88,359.3,359.3,356.98,298.2,284.38,0.0479523649322,0.0353725956841,0.0284492211544,0.024125286077,0.0203565483839,0,0,0,0,0,-0.201821553609,-0.0372594217685,0.00751975438789,0.125674198983
2016-05-19,365.93,371.85,358.13,361.49,1919556.0,366.68,414.25,471.88,471.88,471.88,471.88,359.3,359.3,356.98,298.2,284.38,-0.0372594217685,0.0355751181045,0.0285294517119,0.0243508704691,0.0204106898188,0,0,0,0,0,-0.201821553609,-0.0142551543947,0.00287699740687,0.12855119639
2016-05-20,359.11,372.93,357.57,369.7,1960544.0,361.49,414.25,471.88,471.88,471.88,471.88,359.3,359.3,356.98,298.2,284.38,-0.0142551543947,0.0331409609964,0.0285848520769,0.0242433885333,0.0204272860241,0,0,0,0,0,-0.201821553609,0.0224574872437,-0.00453240496568,0.124018791424
2016-05-23,369.98,369.98,344.32,347.45,2467102.0,369.7,384.56,470.81,471.88,471.88,471.88,359.3,359.3,356.98,298.2,284.38,0.0224574872437,0.0318648678267,0.0286953839255,0.0243308684174,0.0204783968615,-1,-1,-1,0,0,-0.201821553609,-0.0620710961822,0.0125272850657,0.13654607649
2016-05-24,347.82,347.96,339.3,344.82,1582530.0,347.45,382.06,468.12,471.88,471.88,471.88,347.45,347.45,347.45,298.2,284.38,-0.0620710961822,0.0336401586117,0.0297914134025,0.0250949348879,0.0209180396885,-1,-1,-1,0,0,-0.201821553609,-0.00759822801263,0.00153348618219,0.138079562672
2016-05-25,346.77,349.26,335.01,336.57,1745728.0,344.82,381.48,458.31,471.88,471.88,471.88,344.82,344.82,344.82,298.2,284.38,-0.00759822801263,0.0336150863837,0.0297486085285,0.025107023872,0.020894079405,-1,-1,-1,0,0,-0.402920669758,-0.0242163905227,0.00975728428854,0.147836846961
2016-05-26,337.5,342.27,332.59,339.57,2285388.0,336.57,380.6,458.31,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,-0.0242163905227,0.0329694578611,0.0298222115917,0.025235230699,0.0208934995044,0,0,0,0,0,-0.385210983497,0.00887396008746,-0.0034183468928,0.144418500068
2016-05-27,340.34,348.53,330.11,344.38,3358336.0,339.57,380.6,458.31,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.00887396008746,0.032911065474,0.0297303257724,0.0252272759335,0.0208744942206,0,0,0,0,0,-0.3863424283,0.0140655875456,-0.00543413324783,0.13898436682
2016-05-30,344.08,344.08,332.29,341.63,2476706.0,344.38,380.6,458.31,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.0140655875456,0.0323439755057,0.0296392402809,0.0251924039259,0.0208860533326,0,0,0,0,0,-0.3863424283,-0.0080174187857,0.00309746904236,0.142081835863
2016-05-31,342.53,347.3,338.01,338.56,2057642.0,341.63,380.6,438.07,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,-0.0080174187857,0.03036368478,0.0296447598327,0.0251692808221,0.0208898385445,0,0,0,0,0,-0.3863424283,-0.00902695084246,0.00348749410862,0.145569329971
2016-06-01,338.65,342.5,335.14,342.41,1583258.0,338.56,369.7,430.76,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,-0.00902695084246,0.0295181374279,0.0293293273607,0.025187430641,0.0208821545439,0,0,0,0,0,-0.3863424283,0.0113075202187,-0.00436857481934,0.141200755152
2016-06-02,339.32,344.56,336.77,337.86,1343678.0,342.41,369.7,414.25,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.0113075202187,0.0299869964008,0.0291248178006,0.0252089784894,0.0208257148254,0,0,0,0,0,-0.3863424283,-0.013377240954,0.00516819575412,0.146368950906
