,update_date,return_rate,high_close,low_close,company_name,trade_signal,trade_num
1155,2014-07-16,-0.0039572667392,-0.00533861871021,-0.00119024017225,浙商期货,0.0,
1157,2014-07-17,-0.0103627870355,-0.0121454952426,-0.00220595697598,浙商期货,0.0,
1159,2014-07-18,-0.00361228568591,-0.00681228841658,-0.000804505272676,浙商期货,0.0,
1161,2014-07-21,-0.00382717759926,-0.00201612971518,-0.00729190996875,浙商期货,0.0,
1163,2014-07-22,0.00683832109695,-0.00440000709869,-0.0060313813719,浙商期货,0.0,
1165,2014-07-23,0.00240240355787,-0.00219714459706,-0.00621805232823,浙商期货,0.0,
1167,2014-07-24,0.0127162452639,-0.000789421789566,-0.0155196111367,浙商期货,0.0,
1169,2014-07-25,0.00767040834184,-0.00117485817312,-0.00865806274311,浙商期货,0.0,
1171,2014-07-28,-0.00806535305472,-0.00767342673185,-0.00773276382188,浙商期货,0.0,
1173,2014-07-29,0.00315519883133,-0.00196695578759,-0.00552814833319,浙商期货,0.0,
1175,2014-07-30,-0.00989323462928,-0.00515669528261,-0.00378524209306,浙商期货,0.0,
1177,2014-07-31,0.00436508629609,-0.00138490476186,-0.00376872408778,浙商期货,0.0,
1179,2014-08-01,0.000395882823856,-0.002766800184,-0.00655219260613,浙商期货,0.0,
1181,2014-08-04,-0.00615386557438,-0.00555998255188,-0.00299132738759,浙商期货,0.0,
1183,2014-08-05,0.00694516136245,-0.0015807156028,-0.00396275533433,浙商期货,0.0,
1185,2014-08-06,-0.0169512484494,-0.0104042555174,0.0,浙商期货,0.0,
1187,2014-08-07,0.000603196962091,-0.00421222165278,-0.00503779402996,浙商期货,0.0,
1189,2014-08-08,-0.00080434349802,-0.00641670539353,-0.00322385933058,浙商期货,0.0,
1191,2014-08-11,0.00361446176636,-0.00459954815492,-0.00462080179292,浙商期货,1.0,28.0
1193,2014-08-12,-0.00200642121886,-0.00360866470202,-0.00644773541447,浙商期货,1.0,28.0
1195,2014-08-13,-0.00989007960545,-0.0110944153592,-0.000608704492773,浙商期货,1.0,28.0
1197,2014-08-14,-0.00773777022967,-0.00834610442667,-0.00143193233018,浙商期货,1.0,28.0
1199,2014-08-15,-0.000204436267706,-0.00489497204191,-0.00594690566329,浙商期货,1.0,28.0
1201,2014-08-18,0.00122599116296,-0.00529532805588,-0.00388747292645,浙商期货,1.0,28.0
1203,2014-08-19,0.00854010883831,-0.00121408351619,-0.00792767644191,浙商期货,1.0,28.0
1205,2014-08-20,0.00283057204761,-0.0012106539009,-0.0132102317368,浙商期货,1.0,28.0
1207,2014-08-21,0.0140339111618,-0.00476664259022,-0.0130249311549,浙商期货,1.0,28.0
1209,2014-08-22,0.0104961850842,-0.00177147964838,-0.0118907465215,浙商期货,1.0,28.0
1211,2014-08-25,-0.00177462335837,-0.00570699177609,-0.001777778246,浙商期货,0.0,
1213,2014-08-26,-0.00118483426183,-0.00433754623282,-0.00316643842637,浙商期货,0.0,
1215,2014-08-27,-0.00614410812029,-0.00811805270124,-0.00218927343885,浙商期货,1.0,29.0
1217,2014-08-28,-0.000994530166508,-0.00456667129377,-0.00298953884837,浙商期货,1.0,29.0
1219,2014-08-29,-0.00939724999974,-0.0074052174685,-0.00604474941516,浙商期货,1.0,29.0
1221,2014-09-01,-0.00685348379001,-0.0114631722814,-0.000202285830566,浙商期货,1.0,29.0
1223,2014-09-02,0.00383567644992,-0.00622679525228,-0.00768612198125,浙商期货,1.0,29.0
1225,2014-09-03,0.00100694802587,-0.00622054780026,-0.00403389010094,浙商期货,1.0,29.0
1227,2014-09-04,-0.00362976805058,-0.00362976805058,-0.00384576933861,浙商期货,1.0,29.0
1229,2014-09-05,0.00664454271867,-0.00240529280125,-0.00624058391697,浙商期货,1.0,29.0
1231,2014-09-09,-0.0098821011921,-0.0126877142549,-0.000811030052565,浙商期货,1.0,29.0
1233,2014-09-10,-0.00957139981915,-0.00997666831507,-0.00698154786494,浙商期货,0.0,
1235,2014-09-11,-0.0140121806298,-0.0189111493989,-0.000622729651676,浙商期货,0.0,
1237,2014-09-12,0.00826621776557,-0.000822875997882,-0.00826621776557,浙商期货,0.0,
1239,2014-09-15,-0.00433124323593,-0.00802886454008,-0.00913627617564,浙商期货,0.0,
1241,2014-09-16,0.00679784263657,-0.00307471801114,-0.00886695158912,浙商期货,0.0,
1243,2014-09-17,0.0156841997058,-0.0300609875428,-0.0191803472258,浙商期货,0.0,
1245,2014-09-18,-0.00750586747313,-0.00851586654899,-0.00367197475012,浙商期货,-1.0,30.0
1247,2014-09-19,-0.00694731032919,-0.005520921906,-0.00184710160264,浙商期货,-1.0,30.0
1252,2014-09-25,-0.00104657257067,-0.00792661638828,-0.00820107635099,浙商期货,-1.0,30.0
1255,2014-09-29,-0.00523396986742,-0.00731991138306,-0.00610592485501,浙商期货,-1.0,30.0
1257,2014-09-30,0.00815307118963,-0.0097379822667,-0.00857297461802,浙商期货,-1.0,30.0
1259,2014-10-08,-0.0071040833666,-0.0110521404429,-0.000629260639537,浙商期货,-1.0,30.0
1261,2014-10-09,0.00188540958753,-0.00250836251921,-0.0120014073395,浙商期货,-1.0,30.0
1263,2014-10-10,-0.0113661505685,-0.0178332639604,-0.00148289403299,浙商期货,-1.0,30.0
1265,2014-10-13,0.0128301265698,-0.00271313951258,-0.0189879122447,浙商期货,-1.0,30.0
1267,2014-10-15,0.00477030874528,-0.00412967756013,-0.00435459475051,浙商期货,-1.0,30.0
1269,2014-10-16,-0.0187975459675,-0.0134033420164,-0.00126582295383,浙商期货,-1.0,30.0
1271,2014-10-17,-0.0144406841548,-0.0129637348411,-0.00107009105984,浙商期货,-1.0,30.0
1273,2014-10-20,-0.00149844831634,-0.00789505861303,-0.00214454296216,浙商期货,-1.0,30.0
1275,2014-10-21,-0.0032185415618,-0.00898593979771,-0.00172080059671,浙商期货,-1.0,30.0
1277,2014-10-22,0.0115385895565,-0.00550848850511,-0.00297872560672,浙商期货,-1.0,30.0
1279,2014-10-23,0.00106168393028,-0.00190819521486,-0.00531972740872,浙商期货,-1.0,30.0
1281,2014-10-24,0.00571369663617,-0.00210792658153,-0.00592594326755,浙商期货,-1.0,30.0
1283,2014-10-27,-0.00720036994811,-0.0101502245945,-0.00148888680062,浙商期货,-1.0,30.0
1285,2014-10-28,0.0103605959007,-0.000841042942763,-0.00590719017329,浙商期货,-1.0,30.0
1287,2014-10-29,0.00482636546982,-0.000209314495793,-0.00756465048784,浙商期货,-1.0,30.0
1289,2014-10-30,-0.00545761220304,-0.011093782013,-0.00168527530934,浙商期货,-1.0,30.0
1291,2014-10-31,0.00566692669883,-0.00209073879211,-0.013697400962,浙商期货,-1.0,30.0
1293,2014-11-03,-0.0100968463998,-0.00758217617271,-0.00423729447552,浙商期货,-1.0,30.0
1295,2014-11-04,0.00842110239641,-0.00188501469577,-0.00863254123851,浙商期货,-1.0,30.0
1297,2014-11-05,-0.0237601334381,-0.013434470102,-0.00150392122019,浙商期货,-1.0,30.0
1299,2014-11-06,0.00492559085578,-0.00596380894348,-0.0053550518888,浙商期货,-1.0,30.0
1301,2014-11-07,0.00808515042632,-0.00232828975959,-0.00979564902596,浙商期货,-1.0,30.0
1303,2014-11-10,0.00675820946053,-0.00231262585989,-0.00951683189961,浙商期货,-1.0,30.0
1305,2014-11-11,-0.00760620611936,-0.00613174561,-0.000848716367516,浙商期货,-1.0,30.0
1307,2014-11-12,0.00359903003072,-0.00379667193041,-0.00699822599546,浙商期货,-1.0,30.0
1309,2014-11-13,0.00168918959085,-0.00273886192489,-0.00316957476128,浙商期货,-1.0,30.0
1311,2014-11-14,-0.00507615303186,-0.00781501495675,-0.00574164256767,浙商期货,-1.0,30.0
1313,2014-11-17,0.0099167391436,-0.005235065877,-0.0131024697767,浙商期货,-1.0,30.0
1315,2014-11-18,-0.000419991606341,-0.00167890910371,-0.00484262447579,浙商期货,-1.0,30.0
1317,2014-11-19,-0.00589847928827,-0.00211059597133,-0.00465905120621,浙商期货,-1.0,30.0
1319,2014-11-20,0.00295358864507,-0.00420433665351,-0.00528040090586,浙商期货,-1.0,30.0
1321,2014-11-21,0.00231457231158,-0.0014701252254,-0.00780677031662,浙商期货,-1.0,30.0
1323,2014-11-24,0.0046131346226,-0.00937018828758,-0.00104657257067,浙商期货,-1.0,30.0
1325,2014-11-25,0.000418322532768,-0.000627155868784,-0.00650374683135,浙商期货,-1.0,30.0
1327,2014-11-26,-0.0260580362015,-0.0176581548086,-0.000644122405522,浙商期货,-1.0,30.0
1329,2014-11-27,0.00278641269127,-0.00341880674879,-0.00687287928776,浙商期货,-1.0,30.0
1331,2014-11-28,-0.0157483569681,-0.0157483569681,-0.0034850830308,浙商期货,-1.0,30.0
1333,2014-12-01,-0.0320363197226,-0.0281147460694,-0.0147011581291,浙商期货,-1.0,30.0
1335,2014-12-02,0.0191244432181,-0.00877198607284,-0.0162099696833,浙商期货,-1.0,30.0
1337,2014-12-03,-0.00375152155755,-0.0101188720854,-0.00776832227531,浙商期货,-1.0,30.0
1339,2014-12-04,0.0123051431793,-0.00283502534231,-0.0142969552796,浙商期货,-1.0,30.0
1341,2014-12-05,0.00653028006341,-0.00756515009727,-0.0111269829149,浙商期货,-1.0,30.0
1343,2014-12-08,-0.00391304847129,-0.0073785056973,-0.00108968083137,浙商期货,-1.0,30.0
1345,2014-12-09,0.000653238999822,-0.00239156544036,-0.00896474791426,浙商期货,-1.0,30.0
1347,2014-12-10,0.00694145954234,-0.0126733518811,-0.0119605644596,浙商期货,-1.0,30.0
1349,2014-12-11,-0.00108143192112,-0.00259347454638,-0.00390286705303,浙商期货,-1.0,30.0
1351,2014-12-12,0.00367210694521,-0.00322893402917,-0.00345572698115,浙商期货,0.0,
1353,2014-12-15,0.00708994268663,-0.00235218754875,-0.00924837218854,浙商期货,0.0,
1355,2014-12-16,-0.0179289822528,-0.0189988443427,-0.00261894518963,浙商期货,0.0,
1357,2014-12-17,-0.00524476726729,-0.00742199434116,-0.00725676631483,浙商期货,0.0,
1359,2014-12-18,-0.00836088478848,-0.0101121987212,-0.0128976660044,浙商期货,0.0,
1361,2014-12-19,0.00528868575151,-0.000439463861172,-0.00772204609391,浙商期货,0.0,
1363,2014-12-22,0.0100591270237,-0.000435066354481,-0.00896082927459,浙商期货,0.0,
1365,2014-12-23,-0.00720605804124,-0.00589972212719,-0.00373257651491,浙商期货,0.0,
1367,2014-12-24,0.0,-0.00153290296085,-0.00703763626026,浙商期货,0.0,
1369,2014-12-25,0.0,-0.000876232257596,-0.00637574985993,浙商期货,0.0,
1371,2014-12-26,-0.00263331291076,-0.00350954516836,-0.00462504953956,浙商期货,0.0,
1373,2014-12-29,-0.0106031477151,-0.0121400895041,-0.00400534580868,浙商期货,0.0,
1375,2014-12-30,0.00575732325464,-0.00418641131421,-0.0108781181472,浙商期货,0.0,
1377,2014-12-31,0.011197833552,-0.00283440721756,-0.0149584839303,浙商期货,0.0,
1379,2015-01-05,-0.0158454019486,-0.0108109161042,-0.00199844631849,浙商期货,0.0,
1381,2015-01-06,-0.00623054975064,-0.00245234767871,-0.0184731542943,浙商期货,0.0,
1383,2015-01-07,-0.00335383209843,-0.00424629088145,-0.00516448885623,浙商期货,0.0,
1385,2015-01-08,0.000671666878491,-0.00468907859284,-0.00224064624328,浙商期货,0.0,
1387,2015-01-09,-0.00967060274706,-0.0179176126004,0.0,浙商期货,0.0,
1389,2015-01-12,-0.00657524191852,-0.0110848324245,-0.00387464872211,浙商期货,0.0,
1391,2015-01-13,-0.0246414310066,-0.0191669647795,-0.000233181766243,浙商期货,0.0,
1393,2015-01-14,-0.0404431900808,-0.0360034117866,0.0,浙商期货,0.0,
1395,2015-01-15,-0.00657656736456,-0.00754720563538,-0.0272496424474,浙商期货,0.0,
1397,2015-01-16,0.00292825977909,-0.0161937073463,-0.0115183236442,浙商期货,0.0,
1399,2015-01-19,0.0176311776466,-0.0033460834279,-0.0247225388222,浙商期货,0.0,
1401,2015-01-20,-0.0125272657284,-0.00820864097413,-0.00559136013645,浙商期货,0.0,
1403,2015-01-21,0.000242394862415,-0.00796624611172,-0.00364210673332,浙商期货,0.0,
1405,2015-01-22,0.00724465858792,-0.0148080088196,-0.0152748757267,浙商期货,0.0,
1407,2015-01-23,-0.0196823265442,-0.0211249812786,-0.00837856059649,浙商期货,0.0,
1409,2015-01-26,-0.0375043954585,-0.0323376967954,-0.00998600027912,浙商期货,0.0,
1411,2015-01-27,0.0254069759832,-0.0116065014487,-0.0152674721308,浙商期货,0.0,
1413,2015-01-28,-0.0142591534167,-0.0130164541142,-0.0108930779467,浙商期货,0.0,
1415,2015-01-29,-0.00936597151601,-0.0161456585014,-0.0020366605818,浙商期货,0.0,
1417,2015-01-30,-0.0058666154741,-0.0109401930748,-0.00512953163721,浙商期货,0.0,
1419,2015-02-02,0.0302366193984,-0.00198363566159,-0.0241157127595,浙商期货,0.0,
1421,2015-02-03,0.0115979091513,-0.00171589697696,-0.0175725348402,浙商期货,0.0,
1423,2015-02-04,0.00976570261132,-0.0197264034266,-0.00780491766938,浙商期货,-1.0,31.0
1425,2015-02-05,-0.00389484426154,-0.0130847517437,-0.0017087762,浙商期货,-1.0,31.0
1427,2015-02-06,0.0162093787301,-0.000959462774492,-0.0213444921049,浙商期货,-1.0,31.0
1429,2015-02-09,-0.00988793779126,-0.00820665962411,-0.00534630678059,浙商期货,0.0,
1431,2015-02-10,0.00145313660833,-0.00506941339122,-0.00582525919108,浙商期货,0.0,
1433,2015-02-11,-0.00533852274925,-0.0041277222623,-0.00585653211271,浙商期货,0.0,
1435,2015-02-12,0.000243279407599,-0.00315725823897,-0.00658940761332,浙商期货,-1.0,32.0
1437,2015-02-13,0.024271286356,-0.00379147373626,-0.021114028117,浙商期货,-1.0,32.0
1439,2015-02-16,0.0023713551544,-0.000710311383008,-0.0119134122876,浙商期货,-1.0,32.0
1441,2015-02-17,-0.000473821378209,-0.00213043044243,-0.00594178812875,浙商期货,-1.0,32.0
1443,2015-02-25,-0.00713439411387,-0.00689739920816,-0.00286807079967,浙商期货,-1.0,32.0
1445,2015-02-26,0.0144535154426,-0.00234962514112,-0.0156475454352,浙商期货,-1.0,32.0
1447,2015-02-27,0.00516190728523,-0.00466963258054,-0.00657433689858,浙商期货,-1.0,32.0
1449,2015-03-02,0.0109392455941,-0.00185013928816,-0.0193999306116,浙商期货,-1.0,32.0
1451,2015-03-03,-0.015395685478,-0.0158585413066,-0.00258915055786,浙商期货,-1.0,32.0
1453,2015-03-04,-0.00188235349698,-0.00235238875828,-0.00803976900933,浙商期货,-1.0,32.0
1455,2015-03-05,0.000941619655261,-0.0028195507401,-0.00850666755433,浙商期货,-1.0,32.0
1457,2015-03-06,-0.00708385488841,-0.01224697361,-0.00332305076741,浙商期货,-1.0,32.0
1459,2015-03-09,0.00236686501027,-0.00118133504583,-0.0150056406179,浙商期货,-1.0,32.0
1461,2015-03-10,-0.00165621710638,-0.012472217211,-0.000473709151445,浙商期货,-1.0,32.0
1463,2015-03-11,-0.0035583005164,-0.00568721912059,-0.00404810649247,浙商期货,-1.0,32.0
1465,2015-03-12,0.0113422766039,-0.00117412247843,-0.0180185055027,浙商期货,-1.0,32.0
1467,2015-03-13,0.00655740054616,-0.00372787011401,-0.0103238833416,浙商期货,-1.0,32.0
1469,2015-03-16,-0.000700525422692,-0.000933924886933,-0.00868040641107,浙商期货,0.0,
1471,2015-03-17,-0.00891606094262,-0.0124137909864,-0.00401464702632,浙商期货,0.0,
1473,2015-03-18,-0.0192748382487,-0.019039128171,-0.000721067210668,浙商期货,0.0,
1475,2015-03-19,0.00239980916708,-0.0253238002962,-0.0144860089857,浙商期货,0.0,
1477,2015-03-20,0.00764091587618,-0.0108825299216,-0.00452974907327,浙商期货,-1.0,33.0
1479,2015-03-23,0.0384976969546,-0.00820610941885,-0.0299708807254,浙商期货,-1.0,33.0
1481,2015-03-24,0.00365547585485,-0.0189750441272,-0.00732436325399,浙商期货,-1.0,33.0
1483,2015-03-25,-0.00388438738154,-0.00593473551981,-0.00666133162639,浙商期货,-1.0,33.0
1485,2015-03-26,0.00570712655104,-0.00159217593057,-0.00731097613301,浙商期货,-1.0,33.0
1487,2015-03-27,-0.00364880678488,-0.0129385529854,-0.00941129407141,浙商期货,-1.0,33.0
1489,2015-03-30,0.00136986322791,-0.00364382092991,-0.00962868511922,浙商期货,-1.0,33.0
1491,2015-03-31,-0.0110118112042,-0.0164725756273,-0.000461467474732,浙商期货,0.0,
1493,2015-04-01,-0.00207828270164,-0.00943294697256,-0.00416956823673,浙商期货,0.0,
1495,2015-04-02,0.00599218202277,-0.00252438458783,-0.0113230556972,浙商期货,0.0,
1497,2015-04-03,-0.00552996800946,-0.00392021717317,-0.00277649414829,浙商期货,0.0,
1499,2015-04-07,0.00461042771478,-0.00183823581175,-0.00414842724456,浙商期货,0.0,
1501,2015-04-08,-0.000460087424726,-0.00824935933904,-0.00230361769689,浙商期货,0.0,
1503,2015-04-09,-0.00345741960175,-0.00529650057987,-0.0060213243528,浙商期货,0.0,
1505,2015-04-10,0.00506680033767,-0.00160679479078,-0.00876793803477,浙商期货,0.0,
1507,2015-04-13,0.00343997587244,-0.00729930248161,-0.00573988488992,浙商期货,0.0,
1509,2015-04-14,-0.0189513413912,-0.0196379188298,-0.0065543305801,浙商期货,0.0,
1511,2015-04-15,0.00326112564813,-0.0041773093931,-0.0100503358535,浙商期货,0.0,
1513,2015-04-16,0.00787588041465,-0.00391480062438,-0.0144088014563,浙商期货,0.0,
1515,2015-04-17,0.00804324685513,-0.00593338116784,-0.00229147671304,浙商期货,0.0,
1517,2015-04-20,0.00411147221478,-0.00749407390553,-0.00823991844553,浙商期货,0.0,
1519,2015-04-21,-0.0114627573308,-0.00299298024736,-0.00462214827989,浙商期货,0.0,
1521,2015-04-22,-0.00138440262074,-0.0027668913202,-0.00532470293835,浙商期货,0.0,
1523,2015-04-23,-0.00741602471834,-0.00926146930207,-0.00747143330828,浙商期货,0.0,
1525,2015-04-24,0.00741602471834,-0.00299712039915,-0.00462856646749,浙商期货,0.0,
1527,2015-04-27,0.00965081019829,-0.00547321776789,-0.00780536561457,浙商期货,0.0,
1529,2015-04-28,0.000228649823793,-0.00910338557997,-0.00389417511927,浙商期货,0.0,
1531,2015-04-29,-0.000228649823793,-0.00729098695736,-0.00206020445996,浙商期货,0.0,
1533,2015-04-30,0.0115949917893,-0.00135531983701,-0.0111377444105,浙商期货,0.0,
1535,2015-05-04,0.0326877351296,-0.00196699877649,-0.0127698785047,浙商期货,0.0,
1537,2015-05-05,0.000437445326311,-0.00436396066774,-0.00438308832327,浙商期货,0.0,
1539,2015-05-06,0.00870895989977,-0.00497352090182,-0.0065245990487,浙商期货,0.0,
1541,2015-05-07,-0.00587022013997,-0.00673695908914,-0.00458967038878,浙商期货,0.0,
1543,2015-05-08,0.00239573238838,-0.00173875288318,-0.00414169529371,浙商期货,0.0,
1545,2015-05-11,-0.00392328314913,-0.00522763116015,-0.00481612139321,浙商期货,0.0,
1547,2015-05-12,0.000873171852028,-0.00217959981667,-0.00503118200069,浙商期货,0.0,
1549,2015-05-13,0.00933875828226,-0.00280626196036,-0.00781253973679,浙商期货,0.0,
1551,2015-05-14,-0.00411567785547,-0.00454792337765,-0.00653312428228,浙商期货,0.0,
1553,2015-05-15,-0.000651395094144,-0.00195291371605,-0.00588172918813,浙商期货,0.0,
1555,2015-05-18,0.00151926236493,-0.0017334782239,-0.00783805449708,浙商期货,0.0,
1557,2015-05-19,-0.00871275387496,-0.00610688920818,-0.000656526995897,浙商期货,0.0,
1559,2015-05-20,-0.0210022088999,-0.0139769330246,-0.00335683430355,浙商期货,0.0,
1561,2015-05-21,0.00801072374608,-0.00221385966002,-0.00935210557028,浙商期货,0.0,
1563,2015-05-22,-0.000221655769499,-0.00376148247462,-0.00177501710682,浙商期货,0.0,
1565,2015-05-25,-0.00890676117442,-0.000894254474975,-0.00425866383855,浙商期货,0.0,
1567,2015-05-26,-0.00425866383855,-0.0144946232592,-0.000898876465017,浙商期货,0.0,
1569,2015-05-27,-0.00495384935625,-0.0011280317045,-0.0526010280341,浙商期货,0.0,
1571,2015-05-28,-0.00112930559715,-0.00248279102823,-0.00680274732275,浙商期货,0.0,
1573,2015-05-29,0.00112930559715,-0.000451365387939,-0.00747709385837,浙商期货,0.0,
1575,2015-06-01,-0.0147813947655,-0.011163118543,-0.00183444215626,浙商期货,0.0,
1577,2015-06-02,0.000915960677734,-0.00297109120398,-0.00642941365184,浙商期货,0.0,
1579,2015-06-03,-0.00366888739914,-0.00778035961392,-0.000919328954659,浙商期货,0.0,
1581,2015-06-04,-0.00299091445785,-0.00597291001544,-0.00161420535454,浙商期货,0.0,
1583,2015-06-05,-0.0136877209495,-0.0146089554688,-0.00163647026585,浙商期货,0.0,
1585,2015-06-08,0.00814242023308,-0.00208309298796,-0.00860970996121,浙商期货,0.0,
1587,2015-06-09,0.00208309298796,-0.00230946984866,-0.00370628175014,浙商期货,0.0,
1589,2015-06-10,0.00277072446939,-0.00345264470041,-0.00415897087466,浙商期货,0.0,
1591,2015-06-11,-0.00323325916773,-0.0121854594342,-0.00162055828961,浙商期货,0.0,
1593,2015-06-12,-0.0172659445528,-0.0133257378095,-0.000235377193038,浙商期货,0.0,
1595,2015-06-15,-0.00661159433231,-0.0143481233671,-0.00165975141837,浙商期货,0.0,
1597,2015-06-16,-0.00142247534654,-0.00544186839229,-0.0035650661645,浙商期货,0.0,
1599,2015-06-17,-0.00809913907939,-0.00643702306098,-0.00191525076501,浙商期货,0.0,
1601,2015-06-18,0.00643702306098,-0.00379507096855,-0.010991747464,浙商期货,0.0,
1603,2015-06-19,-0.00619787442897,-0.00619787442897,-0.000956937872068,浙商期货,0.0,
1605,2015-06-23,0.00214976793649,-0.00190703275912,-0.00790517950711,浙商期货,0.0,
1607,2015-06-24,0.00665876419927,-0.00236742534815,-0.0100048476272,浙商期货,0.0,
1609,2015-06-25,-0.00642018612346,-0.0104414807204,-0.0221909733085,浙商期货,0.0,
1611,2015-06-26,0.00902404603945,-0.00683239788289,-0.0150056406179,浙商期货,-1.0,34.0
1613,2015-06-29,0.00471698987814,-0.0028195507401,-0.0137410359176,浙商期货,-1.0,34.0
1615,2015-06-30,-0.00969389314789,-0.0089877615427,-0.00237868808638,浙商期货,-1.0,34.0
1617,2015-07-01,-0.00285510543698,-0.00783200870673,-0.00981691111447,浙商期货,-1.0,34.0
1619,2015-07-02,0.00546514369647,-0.00684853308475,-0.00737308608302,浙商期货,-1.0,34.0
1621,2015-07-03,0.00425633179819,-0.00212139148503,-0.00615386557438,浙商期货,-1.0,34.0
1623,2015-07-06,-0.0397116311798,-0.0382948658897,-0.0155885873478,浙商期货,-1.0,34.0
1625,2015-07-07,-0.0236006482345,-0.0267873159636,-0.00226500663085,浙商期货,-1.0,34.0
1627,2015-07-08,-0.0439377030314,-0.039402547866,-0.00289359665268,浙商期货,-1.0,34.0
1629,2015-07-09,0.0611343884934,-0.00812112252234,-0.0467906818874,浙商期货,-1.0,34.0
1631,2015-07-10,-0.00272176340236,-0.0210843799769,-0.00248077527376,浙商期货,-1.0,34.0
1633,2015-07-13,-0.00571501120658,-0.0123825257208,-0.00976594715515,浙商期货,-1.0,34.0
1635,2015-07-14,0.00373088357154,-0.00815927384784,-0.000745063985789,浙商期货,-1.0,34.0
1637,2015-07-15,0.0116007718365,0.0,-0.015331655408,浙商期货,-1.0,34.0
1639,2015-07-16,-0.00171926850651,-0.0014738396183,-0.0131141307876,浙商期货,-1.0,34.0
1641,2015-07-17,-0.00492854620115,-0.00419081101461,-0.0029688294938,浙商期货,-1.0,34.0
1643,2015-07-20,-0.0169411126888,-0.0122363869129,-0.00529035117235,浙商期货,-1.0,34.0
1645,2015-07-21,0.00701054448622,-0.00373552918509,-0.0110387473148,浙商期货,-1.0,34.0
1647,2015-07-22,-0.0234770343398,-0.0242252573452,-0.00204551336983,浙商期货,-1.0,34.0
1649,2015-07-23,0.000765990079584,-0.00788106278216,-0.0120684479268,浙商期货,-1.0,34.0
1651,2015-07-24,-0.0292653282087,-0.0305406759138,-0.00474184239399,浙商期货,-1.0,34.0
1653,2015-07-27,-0.00184137892356,-0.0143774532539,-0.0047506027586,浙商期货,-1.0,34.0
1655,2015-07-28,0.00157853229305,-0.00288752005328,-0.0158985860678,浙商期货,-1.0,34.0
1657,2015-07-29,0.0200397077036,-0.0150878709231,-0.018201230495,浙商期货,-1.0,34.0
1659,2015-07-30,-0.00646247563847,-0.0121151114502,-0.00285677379069,浙商期货,-1.0,34.0
1661,2015-07-31,-0.0080719094698,-0.0101444490718,-0.00156985903512,浙商期货,-1.0,34.0
1663,2015-08-03,-0.00998431835884,-0.0211634286714,-0.00158562401086,浙商期货,-1.0,34.0
1665,2015-08-04,0.00841445932372,-0.00261506425178,-0.0142407469915,浙商期货,-1.0,34.0
1667,2015-08-05,-0.00183462245142,-0.00809932579075,-0.00684393300483,浙商期货,-1.0,34.0
1669,2015-08-06,-0.00183799447831,-0.00393443130483,-0.00579864566276,浙商期货,-1.0,34.0
1671,2015-08-07,-0.00210471006398,-0.00341790788894,-0.0175349870106,浙商期货,-1.0,34.0
1673,2015-08-10,0.000526592955822,-0.00289131493312,-0.0119159360412,浙商期货,-1.0,34.0
1675,2015-08-11,0.027775958249,-0.0192703731875,-0.0280392200644,浙商期货,-1.0,34.0
1677,2015-08-12,0.00739704941488,-0.00380469704366,-0.0210588162253,浙商期货,-1.0,34.0
1679,2015-08-13,0.00582796531101,-0.00980523254881,-0.00990232796288,浙商期货,-1.0,34.0
1681,2015-08-14,-0.008372495946,-0.008372495946,-0.000764623460217,浙商期货,-1.0,34.0
1683,2015-08-17,-0.00255102179161,-0.00915338198649,-0.00563526081445,浙商期货,-1.0,34.0
1685,2015-08-18,-0.00923794098494,-0.00821570731555,-0.000773694429311,浙商期货,-1.0,34.0
1687,2015-08-19,-0.00103172565252,-0.00077389401515,-0.0158671556271,浙商期货,-1.0,34.0
1689,2015-08-20,-0.00336047879899,-0.00542286674321,-0.0075373976079,浙商期货,-1.0,34.0
1691,2015-08-21,0.00825172294368,-0.00716482082415,-0.00205655599476,浙商期货,-1.0,34.0
1693,2015-08-24,-0.0170944333593,-0.017351205732,-0.0165946123389,浙商期货,-1.0,34.0
1695,2015-08-25,0.0140080111561,-0.006931102064,-0.0247763358272,浙商期货,-1.0,34.0
1697,2015-08-26,0.00051506568226,-0.0193784748373,0.0,浙商期货,-1.0,34.0
1699,2015-08-27,-0.00257798544427,-0.00335008688528,-0.0169208774883,浙商期货,-1.0,34.0
1701,2015-08-28,0.0138428255074,-0.0103837833087,-0.0148758834505,浙商期货,-1.0,34.0
1703,2015-08-31,-0.00203873668985,-0.009647193378,-0.00485872327785,浙商期货,-1.0,34.0
1705,2015-09-01,-0.0012763243596,-0.00991239530566,-0.00692044284457,浙商期货,-1.0,34.0
1707,2015-09-02,-0.00358239891825,-0.0056237367029,-0.00282377289417,浙商期货,-1.0,34.0
1709,2015-09-07,0.00918608143708,-0.00152284293389,-0.00995541087623,浙商期货,-1.0,34.0
1711,2015-09-08,0.00405577235295,-0.00050581690507,-0.00812806100435,浙商期货,-1.0,34.0
1713,2015-09-09,0.0399210069162,-0.00991663707665,-0.0288517115016,浙商期货,-1.0,34.0
1715,2015-09-10,-0.00194647263402,-0.00558592830721,-0.00905204957719,浙商期货,-1.0,34.0
1717,2015-09-11,0.00243249937506,-0.00291121020746,-0.0048709302346,浙商期货,-1.0,34.0
1719,2015-09-14,-0.0132063548136,-0.0141777002032,-0.00123167893388,浙商期货,-1.0,34.0
1721,2015-09-15,-0.00741293238912,-0.00913473825048,-0.000744324559857,浙商期货,-1.0,34.0
