update_date,update_date,open,high,low,close,volume,position_all,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2014-09-05,2014-09-05,17300.0,17330.0,17080.0,17210.0,438970.0,288180.0,17150.0,17150.0,17150.0,17380.0,17380.0,17380.0,16715.0,16440.0,15360.0,14975.0,14655.0,0.0129109774669,0.00894476916615,0.00997536116104,0.00820557260462,0.0069014287359,1,1,0,0,0,-0.503069592047,0.0034924366115,-0.0017569386614,1.22676842593
2014-09-09,2014-09-09,17150.0,17165.0,16660.0,16720.0,415456.0,247452.0,17210.0,17210.0,17210.0,17380.0,17380.0,17380.0,16715.0,16440.0,15360.0,14990.0,14655.0,0.0034924366115,0.007674348604,0.00988309986494,0.00820654917942,0.00690204323329,0,0,0,0,0,0.69090953005,-0.0288850025669,-0.019956923549,1.20681150238
2014-09-10,2014-09-10,16675.0,16710.0,16180.0,16415.0,943700.0,202988.0,16720.0,17210.0,17210.0,17380.0,17380.0,17380.0,16715.0,16440.0,15450.0,15040.0,14655.0,-0.0288850025669,0.0102826660228,0.0106496287612,0.00874726802084,0.00720905801421,-1,-1,0,0,0,0.659161890492,-0.018410056703,-0.0121352077804,1.1946762946
2014-09-11,2014-09-11,16335.0,16555.0,16230.0,16270.0,842662.0,204130.0,16415.0,17210.0,17210.0,17380.0,17380.0,17380.0,16415.0,16415.0,15500.0,15065.0,14655.0,-0.018410056703,0.0109442289164,0.0109351251331,0.00895869309703,0.00732120207253,-1,-1,0,0,0,0.659161890492,-0.00887262972261,-0.00584849938159,1.18882779522
2014-09-12,2014-09-12,16270.0,16450.0,16215.0,16420.0,726242.0,192692.0,16270.0,17210.0,17210.0,17380.0,17380.0,17380.0,16270.0,16270.0,15525.0,15065.0,14655.0,-0.00887262972261,0.0108620390305,0.0110048734275,0.00901021740713,0.00734178810838,0,0,0,0,0,-0.573087321866,0.00917718279334,-0.00525932710931,1.18356846811
2014-09-15,2014-09-15,16395.0,16455.0,16205.0,16330.0,607154.0,180422.0,16420.0,17210.0,17210.0,17380.0,17380.0,17380.0,16270.0,16270.0,15670.0,15065.0,14655.0,0.00917718279334,0.0109346047385,0.0110574538511,0.00904814040696,0.00736256664555,0,0,0,0,0,-0.538344383767,-0.00549619704191,0.00295884680959,1.18652731492
2014-09-16,2014-09-16,16265.0,16375.0,16230.0,16255.0,464886.0,166798.0,16330.0,17210.0,17210.0,17380.0,17380.0,17380.0,16270.0,16270.0,15670.0,15065.0,14655.0,-0.00549619704191,0.0109982993458,0.0109882914247,0.00907032732695,0.00737480408274,-1,-1,0,0,0,-0.538344383767,-0.00460335322651,0.00247818935599,1.18900550428
2014-09-17,2014-09-17,16235.0,16590.0,16135.0,16425.0,662082.0,163384.0,16255.0,17210.0,17210.0,17380.0,17380.0,17380.0,16255.0,16255.0,15670.0,15065.0,14655.0,-0.00460335322651,0.0110386519197,0.011003741124,0.0090574246443,0.00738349362179,0,0,0,0,0,-0.538344383767,0.0104040106148,-0.00560094068313,1.18340456359
2014-09-18,2014-09-18,16265.0,16370.0,16235.0,16250.0,387446.0,158762.0,16425.0,17210.0,17210.0,17380.0,17380.0,17380.0,16255.0,16255.0,15715.0,15065.0,14655.0,0.0104040106148,0.0112084251201,0.011042503879,0.00910939303602,0.00741689917257,-1,-1,0,0,0,-0.535440592449,-0.0107116555949,0.00573545521786,1.18914001881
2014-09-19,2014-09-19,16220.0,16450.0,16205.0,16295.0,535568.0,153410.0,16250.0,17210.0,17210.0,17380.0,17380.0,17380.0,16250.0,16250.0,15770.0,15065.0,14655.0,-0.0107116555949,0.0110728465333,0.0111378264244,0.00918134319499,0.00745584421316,0,0,0,0,0,-0.535440592449,0.00276540351378,-0.00148070929578,1.18765930952
2014-09-22,2014-09-22,16360.0,16410.0,15855.0,15935.0,809478.0,153378.0,16295.0,17210.0,17210.0,17380.0,17380.0,17380.0,16250.0,16250.0,15770.0,15065.0,14655.0,0.00276540351378,0.0110129154617,0.0111259160766,0.00916407103692,0.00745417899405,-1,-1,0,0,0,-0.525239533137,-0.0223403644202,0.0117340425782,1.19939335209
2014-09-23,2014-09-23,15950.0,16200.0,15925.0,16090.0,445116.0,141774.0,15935.0,16720.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15775.0,15070.0,14655.0,-0.0223403644202,0.0118931205508,0.0115085370582,0.00943593801772,0.00762668904771,0,0,0,0,0,-0.525239533137,0.00968001313499,-0.00508432557978,1.19430902651
2014-09-24,2014-09-24,16175.0,16410.0,16140.0,16345.0,244284.0,168912.0,16090.0,16425.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15775.0,15075.0,14655.0,0.00968001313499,0.0121514073488,0.0114881593068,0.00947984439184,0.00765371137866,0,0,0,0,0,-0.534403880337,0.0157240791719,-0.00840300892418,1.18590601759
2014-09-25,2014-09-25,16270.0,16545.0,16260.0,16385.0,333856.0,165496.0,16345.0,16425.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15775.0,15075.0,14655.0,0.0157240791719,0.0124904975656,0.0116401571504,0.00959353910246,0.00772711983705,0,0,0,0,0,-0.534403880337,0.0024442419746,-0.00130621239571,1.18459980519
2014-09-26,2014-09-26,16370.0,16530.0,16295.0,16440.0,283028.0,164418.0,16385.0,16425.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15075.0,14655.0,0.0024442419746,0.0125098633074,0.0114273466088,0.00959488403993,0.0077283148988,1,0,0,0,0,-0.534403880337,0.00335110747726,-0.00179084483927,1.18280896035
2014-09-29,2014-09-29,16410.0,16505.0,16325.0,16430.0,186442.0,153868.0,16440.0,16440.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15075.0,14655.0,0.00335110747726,0.0125545514651,0.0108896141327,0.00959792488596,0.00772825602528,0,0,0,0,0,-0.534403880337,-0.000608457578856,0.000325162091161,1.18313412245
2014-09-30,2014-09-30,16430.0,16835.0,16380.0,16800.0,336026.0,159810.0,16430.0,16440.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15110.0,14655.0,-0.000608457578856,0.0124975190399,0.010889348081,0.00957705175306,0.00772756069488,1,0,0,0,0,-0.534403880337,0.02226995436,-0.0119011500249,1.17123297242
2014-10-08,2014-10-08,16850.0,16970.0,16760.0,16800.0,136598.0,166424.0,16800.0,16800.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15125.0,14655.0,0.02226995436,0.0135291355707,0.0111386944503,0.00981264936886,0.00787910397707,0,0,0,0,0,-0.534403880337,0.0,-0.0,1.17123297242
2014-10-09,2014-10-09,16900.0,16940.0,16675.0,16915.0,427698.0,187052.0,16800.0,16800.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15125.0,14655.0,0.0,0.0129069791741,0.0107984285193,0.00979905978948,0.00786454432517,1,0,0,0,0,-0.534403880337,0.00682191582346,-0.00364565828739,1.16758731413
2014-10-10,2014-10-10,16865.0,16985.0,16605.0,16645.0,509334.0,172808.0,16915.0,16915.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15125.0,14655.0,0.00682191582346,0.0129720418779,0.0108295629753,0.00981447968376,0.00787557188659,0,0,0,0,0,-0.534403880337,-0.0160909312057,0.00859905607455,1.17618637021
2014-10-13,2014-10-13,16650.0,16880.0,16630.0,16805.0,403972.0,167174.0,16645.0,16915.0,17210.0,17380.0,17380.0,17380.0,15935.0,15935.0,15935.0,15125.0,14655.0,-0.0160909312057,0.0130682460068,0.011026174463,0.00996162860024,0.0079580577812,0,0,0,0,0,-0.534403880337,0.00956659015008,-0.0051124228978,1.17107394731
2014-10-14,2014-10-14,16830.0,16860.0,16765.0,16805.0,272048.0,160414.0,16805.0,16915.0,16915.0,17380.0,17380.0,17380.0,16090.0,15935.0,15935.0,15125.0,14655.0,0.00956659015008,0.0132594244549,0.0110727491724,0.00999936858841,0.00797301542534,0,0,0,0,0,-0.534403880337,0.0,-0.0,1.17107394731
2014-10-15,2014-10-15,16790.0,16870.0,16605.0,16705.0,621678.0,164730.0,16805.0,16915.0,16915.0,17380.0,17380.0,17380.0,16345.0,15935.0,15935.0,15125.0,14655.0,0.0,0.0115466127052,0.0110062450067,0.00998007844789,0.0079678156878,0,0,0,0,0,-0.534403880337,-0.00596838536835,0.00318952830019,1.17426347561
2014-10-16,2014-10-16,16535.0,16610.0,16225.0,16290.0,712802.0,160582.0,16705.0,16915.0,16915.0,17380.0,17380.0,17380.0,16385.0,15935.0,15935.0,15125.0,14655.0,-0.00596838536835,0.010799131841,0.0109215543535,0.00999508788515,0.00798090588388,-1,0,0,0,0,-0.534403880337,-0.0251566531948,0.0134438130836,1.18770728869
2014-10-17,2014-10-17,16140.0,16285.0,16055.0,16170.0,586842.0,157518.0,16290.0,16915.0,16915.0,17380.0,17380.0,17380.0,16290.0,15935.0,15935.0,15125.0,14655.0,-0.0251566531948,0.0121074060179,0.0113976553582,0.0103294121699,0.00818374581768,-1,0,0,0,0,-0.534403880337,-0.00739374902494,0.00395124816916,1.19165853686
2014-10-20,2014-10-20,16250.0,16395.0,16225.0,16265.0,411716.0,148646.0,16170.0,16915.0,16915.0,17380.0,17380.0,17380.0,16170.0,15935.0,15935.0,15125.0,14655.0,-0.00739374902494,0.0120174196416,0.0114337344975,0.0103533999816,0.00820219216541,0,0,0,0,0,-0.534403880337,0.0058578863363,-0.00313047718869,1.18852805967
2014-10-21,2014-10-21,16170.0,16290.0,16140.0,16150.0,382186.0,141930.0,16265.0,16915.0,16915.0,17380.0,17380.0,17380.0,16170.0,15935.0,15935.0,15125.0,14655.0,0.0058578863363,0.0120503984109,0.0114595342869,0.0103653192997,0.00820878089049,-1,0,0,0,0,-0.534403880337,-0.00709551025665,0.00379186821412,1.19231992789
2014-10-22,2014-10-22,16250.0,16380.0,16225.0,16355.0,346806.0,132820.0,16150.0,16915.0,16915.0,17380.0,17380.0,17380.0,16150.0,15935.0,15935.0,15125.0,14655.0,-0.00709551025665,0.0121110667947,0.0114419380545,0.0103939450044,0.00822356877183,0,0,0,0,0,-0.534403880337,0.0126136113217,-0.00674076283537,1.18557916505
2014-10-23,2014-10-23,16400.0,16665.0,16350.0,16615.0,426228.0,154268.0,16355.0,16915.0,16915.0,17380.0,17380.0,17380.0,16150.0,15935.0,15935.0,15125.0,14655.0,0.0126136113217,0.0122236363114,0.0114076056201,0.0104630169418,0.00825890217251,0,0,0,0,0,-0.534403880337,0.0157722408162,-0.00842874669379,1.17715041836
2014-10-24,2014-10-24,16590.0,16680.0,16560.0,16640.0,288262.0,144648.0,16615.0,16805.0,16915.0,17380.0,17380.0,17380.0,16150.0,15935.0,15935.0,15125.0,14655.0,0.0157722408162,0.012458760607,0.011459206109,0.0105670318892,0.00830584784306,0,0,0,0,0,-0.534403880337,0.0015035335865,-0.000803494182845,1.17634692418
2014-10-27,2014-10-27,16660.0,16670.0,16505.0,16555.0,242234.0,132828.0,16640.0,16805.0,16915.0,17380.0,17380.0,17380.0,16150.0,15935.0,15935.0,15125.0,14655.0,0.0015035335865,0.0124531334739,0.0114510895795,0.0105636457301,0.0082588556441,0,0,0,0,0,-0.534403880337,-0.00512126439385,0.00273682356431,1.17908374774
2014-10-28,2014-10-28,16615.0,16625.0,16510.0,16530.0,146222.0,122558.0,16555.0,16805.0,16915.0,17380.0,17380.0,17380.0,16150.0,16090.0,15935.0,15150.0,14655.0,-0.00512126439385,0.0112922068629,0.0112680911861,0.0105352108491,0.00826674586729,0,0,0,0,0,-0.534403880337,-0.00151125916628,0.000807622762654,1.1798913705
2014-10-29,2014-10-29,16530.0,16595.0,16440.0,16565.0,157320.0,132880.0,16530.0,16705.0,16915.0,17370.0,17380.0,17380.0,16150.0,16150.0,15935.0,15175.0,14655.0,-0.00151125916628,0.0111633826654,0.0112669910392,0.0105376894015,0.00826781062465,0,0,0,0,0,-0.534403880337,0.00211512391893,-0.00113033042967,1.17876104007
2014-10-30,2014-10-30,16585.0,16785.0,16560.0,16590.0,299414.0,138478.0,16565.0,16640.0,16915.0,17210.0,17380.0,17380.0,16150.0,16150.0,15935.0,15175.0,14655.0,0.00211512391893,0.0106437121835,0.0112733969608,0.0105374421114,0.00826201807498,0,0,0,0,0,-0.534403880337,0.00150806845049,-0.000805917631758,1.17795512244
2014-10-31,2014-10-31,16610.0,16905.0,16565.0,16880.0,397238.0,174218.0,16590.0,16640.0,16915.0,17210.0,17380.0,17380.0,16150.0,16150.0,15935.0,15195.0,14655.0,0.00150806845049,0.0106375486046,0.0104648529764,0.010536494876,0.00824964673402,1,0,0,0,0,-0.534403880337,0.0173293849655,-0.00926089056939,1.16869423187
2014-11-03,2014-11-03,16895.0,16940.0,16715.0,16775.0,423844.0,174804.0,16880.0,16880.0,16915.0,17210.0,17380.0,17380.0,16150.0,16150.0,15935.0,15200.0,14655.0,0.0173293849655,0.0112669032648,0.0107005713861,0.0106639264742,0.00828987115417,0,0,0,0,0,-0.534403880337,-0.00623980631007,0.00333457670465,1.17202880858
2014-11-04,2014-11-04,16830.0,17050.0,16790.0,16935.0,402270.0,199760.0,16775.0,16880.0,16915.0,17210.0,17380.0,17380.0,16150.0,16150.0,15935.0,15335.0,14655.0,-0.00623980631007,0.011387370674,0.0107256643667,0.0106886255149,0.00828184312553,1,1,0,0,0,-0.534403880337,0.00949280341199,-0.00507299097864,1.1669558176
2014-11-05,2014-11-05,16705.0,16715.0,16350.0,16380.0,596922.0,165826.0,16935.0,16935.0,16935.0,17210.0,17380.0,17380.0,16355.0,16150.0,15935.0,15360.0,14655.0,0.00949280341199,0.0104537164269,0.0107955740964,0.0106936513912,0.00830364403854,0,0,0,0,0,-0.534403880337,-0.0333214078448,0.0178070896506,1.18476290725
2014-11-06,2014-11-06,16350.0,16530.0,16320.0,16390.0,402428.0,162704.0,16380.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15360.0,14655.0,-0.0333214078448,0.0128918437838,0.0114976427514,0.0112259455702,0.00864250124851,0,0,0,0,0,0.515362535728,0.000610314330816,0.00031453314112,1.18507744039
2014-11-07,2014-11-07,16380.0,16580.0,16355.0,16555.0,340062.0,163666.0,16390.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15360.0,14655.0,0.000610314330816,0.0127609012671,0.0114326855741,0.0111296095771,0.0086339767778,0,0,0,0,0,0.515362535728,0.0100167782435,0.00516227223538,1.19023971263
2014-11-10,2014-11-10,16550.0,16795.0,16530.0,16760.0,326474.0,171008.0,16555.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15360.0,14655.0,0.0100167782435,0.0125312759099,0.0114914857858,0.0111340381102,0.00865864641599,0,0,0,0,0,0.515362535728,0.0123069240547,0.00634252758785,1.19658224021
2014-11-11,2014-11-11,16795.0,16825.0,16660.0,16700.0,245804.0,173498.0,16760.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15360.0,14655.0,0.0123069240547,0.0126588342995,0.0113411674143,0.0111534241622,0.00869764969135,0,0,0,0,0,0.515362535728,-0.00358637563123,-0.00184828363938,1.19473395657
2014-11-12,2014-11-12,16675.0,16855.0,16670.0,16715.0,273336.0,169192.0,16700.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15450.0,14655.0,-0.00358637563123,0.0126822150183,0.0113512557049,0.0111617156171,0.00868791847249,0,0,0,0,0,0.515362535728,0.000897800449353,0.000462692716156,1.19519664929
2014-11-13,2014-11-13,16715.0,16815.0,16705.0,16745.0,259710.0,164040.0,16715.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15500.0,14655.0,0.000897800449353,0.0126138264197,0.0113133168417,0.0111502621947,0.00868453570635,0,0,0,0,0,0.515362535728,0.0017931863741,0.000924141076791,1.19612079037
2014-11-14,2014-11-14,16760.0,16775.0,16550.0,16590.0,325412.0,161936.0,16745.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15525.0,14655.0,0.0017931863741,0.0111343341672,0.0112269222155,0.0111480055667,0.00867050745684,0,0,0,0,0,0.515362535728,-0.00929960204381,-0.00479266649056,1.19132812388
2014-11-17,2014-11-17,16620.0,16825.0,16590.0,16705.0,307112.0,158046.0,16590.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15670.0,14655.0,-0.00929960204381,0.011221169625,0.0112381152636,0.0111930170766,0.00869777543607,0,0,0,0,0,0.515362535728,0.00690797160637,0.00356010976379,1.19488823364
2014-11-18,2014-11-18,16660.0,16815.0,16630.0,16780.0,255820.0,168058.0,16705.0,16935.0,16935.0,17210.0,17380.0,17380.0,16380.0,16150.0,15935.0,15670.0,14655.0,0.00690797160637,0.0112461355675,0.0112716027355,0.011150727667,0.00870928634385,0,0,0,0,0,0.515362535728,0.00447962523034,0.00230863101782,1.19719686466
2014-11-19,2014-11-19,16700.0,16735.0,16600.0,16665.0,262796.0,150678.0,16780.0,16780.0,16935.0,17210.0,17380.0,17380.0,16380.0,16355.0,15935.0,15670.0,14655.0,0.00447962523034,0.0110861705656,0.0112845189191,0.0111545167206,0.00871220103625,0,0,0,0,0,0.515362535728,-0.00687698927936,-0.00354414263318,1.19365272202
2014-11-20,2014-11-20,16665.0,16760.0,16650.0,16685.0,261276.0,147072.0,16665.0,16780.0,16935.0,17210.0,17380.0,17380.0,16390.0,16380.0,15935.0,15715.0,14655.0,-0.00687698927936,0.0109519090974,0.0112940174211,0.0111598547893,0.00871811083789,0,0,0,0,0,0.515362535728,0.00119940044363,0.000618126053984,1.19427084808
2014-11-21,2014-11-21,16650.0,16895.0,16620.0,16855.0,324582.0,180456.0,16685.0,16780.0,16935.0,17210.0,17380.0,17380.0,16555.0,16380.0,15935.0,15770.0,14655.0,0.00119940044363,0.0103830885737,0.0111973563618,0.0111577010813,0.00871279738531,1,0,0,0,0,0.515362535728,0.0101372364827,0.00522435189899,1.19949519998
2014-11-24,2014-11-24,17060.0,17165.0,16810.0,16875.0,402994.0,167868.0,16855.0,16855.0,16935.0,17210.0,17380.0,17380.0,16590.0,16380.0,15935.0,15770.0,14655.0,0.0101372364827,0.0106165416038,0.0112557112801,0.0111896408878,0.00873312826722,1,0,0,0,0,0.515362535728,0.00118588807257,0.000611162284169,1.20010636226
2014-11-25,2014-11-25,16945.0,17000.0,16835.0,16990.0,235732.0,168106.0,16875.0,16875.0,16935.0,17210.0,17380.0,17380.0,16590.0,16380.0,15935.0,15775.0,14655.0,0.00118588807257,0.0105296600189,0.0112525533004,0.0111874841488,0.00871256260284,1,1,0,0,0,0.515362535728,0.00679169892525,0.00350018718002,1.20360654944
2014-11-26,2014-11-26,16970.0,16995.0,16755.0,16805.0,313996.0,141780.0,16990.0,16990.0,16990.0,17210.0,17380.0,17380.0,16590.0,16380.0,15935.0,15775.0,14655.0,0.00679169892525,0.0105907141766,0.0112394587055,0.0111557952469,0.00872365845888,0,0,0,0,0,0.515362535728,-0.0109484745068,-0.00564243358416,1.19796411586
2014-11-27,2014-11-27,16870.0,16890.0,16765.0,16855.0,168494.0,127646.0,16805.0,16990.0,16990.0,17210.0,17380.0,17380.0,16590.0,16380.0,15935.0,15775.0,14655.0,-0.0109484745068,0.010939596763,0.0112505126439,0.0112024061528,0.00876136461276,0,0,0,0,0,0.556304548757,0.00297088750895,0.00165271823508,1.19961683409
2014-11-28,2014-11-28,16825.0,16860.0,16670.0,16740.0,190676.0,94872.0,16855.0,16990.0,16990.0,17210.0,17380.0,17380.0,16590.0,16380.0,15935.0,15935.0,14655.0,0.00297088750895,0.0109500336419,0.0112447357274,0.0110705035504,0.00875940918431,0,0,0,0,0,0.556304548757,-0.00684628362469,-0.0038086187225,1.19580821537
2014-12-01,2014-12-01,16610.0,16640.0,16195.0,16365.0,381354.0,130098.0,16740.0,16990.0,16990.0,17210.0,17380.0,17380.0,16665.0,16380.0,15935.0,15935.0,14655.0,-0.00684628362469,0.0103461514331,0.0112790532283,0.0107653938974,0.00877475669315,-1,-1,0,0,0,0.556304548757,-0.0226561571082,-0.0126037232566,1.18320449211
2014-12-02,2014-12-02,16375.0,16640.0,16375.0,16530.0,264672.0,125344.0,16365.0,16990.0,16990.0,17210.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,-0.0226561571082,0.0114271913719,0.0116244388128,0.0110073082246,0.00891456766461,0,0,0,0,0,0.556304548757,0.0100320038798,0.00558084939147,1.18878534151
2014-12-03,2014-12-03,16475.0,16570.0,16440.0,16515.0,264136.0,131004.0,16530.0,16990.0,16990.0,17210.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,0.0100320038798,0.0114544425721,0.0117015408358,0.0109859993677,0.00892519392279,0,0,0,0,0,-0.565810844364,-0.00090785299018,0.000513673066931,1.18929901457
2014-12-04,2014-12-04,16515.0,16700.0,16420.0,16690.0,283304.0,147554.0,16515.0,16990.0,16990.0,17210.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,-0.00090785299018,0.00861246269256,0.0114691325143,0.0107740248361,0.00892474756572,0,0,0,0,0,-0.565810844364,0.010540678831,-0.00596403038953,1.18333498418
2014-12-05,2014-12-05,16580.0,16780.0,16570.0,16705.0,260234.0,149818.0,16690.0,16990.0,16990.0,17210.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,0.010540678831,0.0089058459657,0.011542801507,0.010824621186,0.008953127984,0,0,0,0,0,-0.565810844364,0.000898338134975,-0.000508289458674,1.18282669472
2014-12-08,2014-12-08,16725.0,16770.0,16615.0,16625.0,166968.0,144428.0,16705.0,16990.0,16990.0,17210.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,0.000898338134975,0.00864450224933,0.0114143318671,0.0108166733406,0.00895316403583,0,0,0,0,0,-0.565810844364,-0.0048004892668,0.00271616888541,1.18554286361
2014-12-09,2014-12-09,16610.0,16695.0,16470.0,16570.0,211862.0,138570.0,16625.0,16990.0,16990.0,16990.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,-0.0048004892668,0.00824685849466,0.011416138833,0.0108189141802,0.00894806330061,0,0,0,0,0,-0.565810844364,-0.00331375510345,0.00187495857309,1.18741782218
2014-12-10,2014-12-10,16480.0,16730.0,16475.0,16600.0,273522.0,136962.0,16570.0,16855.0,16990.0,16990.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,-0.00331375510345,0.00824154582553,0.0108022145265,0.0107811495462,0.00894876588447,0,0,0,0,0,-0.565810844364,0.00180886392403,-0.00102347482419,1.18639434736
2014-12-11,2014-12-11,16550.0,16590.0,16320.0,16400.0,303054.0,144790.0,16600.0,16855.0,16990.0,16990.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,0.00180886392403,0.00825155456297,0.0105349977542,0.0107106849906,0.00893753311441,0,0,0,0,0,-0.565810844364,-0.0121213605323,0.00685839723764,1.1932527446
2014-12-12,2014-12-12,16345.0,16530.0,16345.0,16465.0,220460.0,134612.0,16400.0,16740.0,16990.0,16990.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,-0.0121213605323,0.00863926067565,0.0105905506612,0.010778947203,0.00897770152057,0,0,0,0,0,-0.565810844364,0.00395558099818,-0.00223811062453,1.19101463397
2014-12-15,2014-12-15,16450.0,16620.0,16430.0,16565.0,140776.0,132744.0,16465.0,16705.0,16990.0,16990.0,17380.0,17380.0,16365.0,16365.0,15935.0,15935.0,14655.0,0.00395558099818,0.00847930557229,0.0105362833494,0.0107866064738,0.00898116945246,0,0,0,0,0,-0.565810844364,0.00605511992353,-0.00342605251666,1.18758858145
2014-12-16,2014-12-16,16530.0,16565.0,16380.0,16390.0,143992.0,129882.0,16565.0,16705.0,16990.0,16990.0,17380.0,17380.0,16400.0,16365.0,15935.0,15935.0,14655.0,0.00605511992353,0.00844280087835,0.0105388396773,0.0108014264304,0.00895614057334,-1,0,0,0,0,-0.565810844364,-0.0106206429961,0.00600927498132,1.19359785644
2014-12-17,2014-12-17,16335.0,16380.0,16245.0,16255.0,194646.0,136370.0,16390.0,16705.0,16990.0,16990.0,17380.0,17380.0,16390.0,16365.0,15935.0,15935.0,14655.0,-0.0106206429961,0.00865404837102,0.0106140544475,0.0108239131303,0.00899042207799,-1,-1,0,0,0,-0.565810844364,-0.00827083899987,0.00467973039811,1.19827758683
2014-12-18,2014-12-18,16200.0,16305.0,15900.0,15905.0,349122.0,142062.0,16255.0,16705.0,16990.0,16990.0,17380.0,17380.0,16255.0,16255.0,15935.0,15935.0,14655.0,-0.00827083899987,0.00870782269704,0.0105816681534,0.0107542888598,0.00900549239457,-1,-1,-1,-1,0,-0.565810844364,-0.0217670285548,0.0123160208059,1.21059360764
2014-12-19,2014-12-19,16000.0,16195.0,15975.0,16190.0,223820.0,126200.0,15905.0,16705.0,16990.0,16990.0,17380.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,-0.0217670285548,0.00981266565119,0.0108608481204,0.0108712036707,0.00913963208266,0,0,0,0,0,-0.674628511297,0.0177602424884,-0.0119815659502,1.19861204169
2014-12-22,2014-12-22,16300.0,16390.0,16240.0,16340.0,144260.0,117808.0,16190.0,16625.0,16990.0,16990.0,17380.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,0.0177602424884,0.0104522302485,0.0111037332465,0.0110213330309,0.00922312289623,0,0,0,0,0,-1.38183277262,0.00922232174231,-0.0127437064232,1.18586833527
2014-12-23,2014-12-23,16350.0,16380.0,16285.0,16370.0,129240.0,106762.0,16340.0,16600.0,16990.0,16990.0,17380.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,0.00922232174231,0.0107323868539,0.0107753940179,0.0109441509844,0.00924007978327,0,0,0,0,0,-1.38183277262,0.00183430195119,-0.00253469855103,1.18333363672
2014-12-24,2014-12-24,16325.0,16470.0,16280.0,16400.0,125642.0,98368.0,16370.0,16600.0,16855.0,16990.0,17370.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,0.00183430195119,0.0105843374984,0.0107084931498,0.0109462535143,0.0092371666379,0,0,0,0,0,-1.38183277262,0.00183094344711,-0.00253005766003,1.18080357906
2014-12-25,2014-12-25,16335.0,16405.0,16295.0,16380.0,74294.0,104408.0,16400.0,16565.0,16855.0,16990.0,17210.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,0.00183094344711,0.0103906848285,0.0105175527914,0.0109489498783,0.00921322774748,0,0,0,0,0,-1.38183277262,-0.00122025640523,0.00168619029175,1.18248976935
2014-12-26,2014-12-26,16380.0,16460.0,16350.0,16350.0,78844.0,118548.0,16380.0,16565.0,16740.0,16990.0,17210.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,-0.00122025640523,0.0103438782127,0.0105140884675,0.0104552683388,0.0092031986759,0,0,0,0,0,-1.38183277262,-0.00183318108166,0.00253314969679,1.18502291904
2014-12-29,2014-12-29,16395.0,16505.0,16290.0,16430.0,133126.0,123150.0,16350.0,16565.0,16705.0,16990.0,17210.0,17380.0,15905.0,15905.0,15905.0,15905.0,14655.0,-0.00183318108166,0.0102661515802,0.010507339859,0.0104513159952,0.00920302143998,0,0,0,0,0,-1.38183277262,0.00488103470592,-0.00674477372094,1.17827814532
