category_buy,buy_sum,buy_chg,category_sell,sell_sum,update_date
期货公司  ,6260,-640,期货公司  ,5775,2013-10-11
非期货公司,0,0,非期货公司,485,2013-10-11
期货公司  ,14783,-868,期货公司  ,12749,2013-10-11
非期货公司,900,0,非期货公司,2934,2013-10-11
期货公司  ,32567,-698,期货公司  ,30750,2013-10-11
非期货公司,1458,0,非期货公司,3275,2013-10-11
期货公司  ,28505,629,期货公司  ,28695,2013-10-11
非期货公司,200,0,非期货公司,10,2013-10-11
期货公司  ,5360,-900,期货公司  ,5085,2013-10-14
非期货公司,0,0,非期货公司,275,2013-10-14
期货公司  ,14823,40,期货公司  ,12509,2013-10-14
非期货公司,620,-280,非期货公司,2934,2013-10-14
期货公司  ,32031,-536,期货公司  ,30006,2013-10-14
非期货公司,1250,-208,非期货公司,3275,2013-10-14
期货公司  ,28568,63,期货公司  ,28758,2013-10-14
非期货公司,200,0,非期货公司,10,2013-10-14
期货公司  ,4915,-445,期货公司  ,4555,2013-10-15
非期货公司,0,0,非期货公司,360,2013-10-15
期货公司  ,14596,-227,期货公司  ,12282,2013-10-15
非期货公司,620,0,非期货公司,2934,2013-10-15
期货公司  ,32268,237,期货公司  ,29863,2013-10-15
非期货公司,870,-380,非期货公司,3275,2013-10-15
期货公司  ,29022,454,期货公司  ,29212,2013-10-15
非期货公司,200,0,非期货公司,10,2013-10-15
期货公司  ,14402,-194,期货公司  ,12092,2013-10-16
非期货公司,620,0,非期货公司,2930,2013-10-16
期货公司  ,31897,-371,期货公司  ,29492,2013-10-16
非期货公司,880,10,非期货公司,3285,2013-10-16
期货公司  ,28254,-768,期货公司  ,28554,2013-10-16
非期货公司,310,110,非期货公司,10,2013-10-16
期货公司  ,14121,-281,期货公司  ,11731,2013-10-17
非期货公司,540,-80,非期货公司,2930,2013-10-17
期货公司  ,30813,-1084,期货公司  ,28438,2013-10-17
非期货公司,910,30,非期货公司,3285,2013-10-17
期货公司  ,28334,80,期货公司  ,28924,2013-10-17
非期货公司,600,290,非期货公司,10,2013-10-17
期货公司  ,14443,322,期货公司  ,12030,2013-10-18
非期货公司,517,-23,非期货公司,2930,2013-10-18
期货公司  ,29991,-822,期货公司  ,27616,2013-10-18
非期货公司,910,0,非期货公司,3285,2013-10-18
期货公司  ,28439,105,期货公司  ,29029,2013-10-18
非期货公司,600,0,非期货公司,10,2013-10-18
期货公司  ,14429,-14,期货公司  ,11815,2013-10-21
非期货公司,316,-201,非期货公司,2930,2013-10-21
期货公司  ,29774,-217,期货公司  ,26974,2013-10-21
非期货公司,485,-425,非期货公司,3285,2013-10-21
期货公司  ,28629,190,期货公司  ,29219,2013-10-21
非期货公司,600,0,非期货公司,10,2013-10-21
期货公司  ,13033,-1396,期货公司  ,10153,2013-10-22
非期货公司,50,-266,非期货公司,2930,2013-10-22
期货公司  ,29617,-157,期货公司  ,26714,2013-10-22
非期货公司,382,-103,非期货公司,3285,2013-10-22
期货公司  ,28663,34,期货公司  ,29303,2013-10-22
非期货公司,650,50,非期货公司,10,2013-10-22
期货公司  ,12566,-467,期货公司  ,9636,2013-10-23
非期货公司,0,-50,非期货公司,2930,2013-10-23
期货公司  ,27960,-1657,期货公司  ,24655,2013-10-23
非期货公司,0,-382,非期货公司,3305,2013-10-23
期货公司  ,28825,162,期货公司  ,29445,2013-10-23
非期货公司,650,0,非期货公司,30,2013-10-23
期货公司  ,12322,-244,期货公司  ,9392,2013-10-24
非期货公司,0,0,非期货公司,2930,2013-10-24
期货公司  ,27148,-812,期货公司  ,23843,2013-10-24
非期货公司,0,0,非期货公司,3305,2013-10-24
期货公司  ,28879,54,期货公司  ,29499,2013-10-24
非期货公司,650,0,非期货公司,30,2013-10-24
期货公司  ,11782,-540,期货公司  ,8852,2013-10-25
非期货公司,0,0,非期货公司,2930,2013-10-25
期货公司  ,26413,-735,期货公司  ,23108,2013-10-25
非期货公司,0,0,非期货公司,3305,2013-10-25
期货公司  ,28084,-795,期货公司  ,28704,2013-10-25
非期货公司,650,0,非期货公司,30,2013-10-25
期货公司  ,11294,-488,期货公司  ,8364,2013-10-28
非期货公司,0,0,非期货公司,2930,2013-10-28
期货公司  ,24872,-1541,期货公司  ,21567,2013-10-28
非期货公司,0,0,非期货公司,3305,2013-10-28
期货公司  ,28536,452,期货公司  ,29136,2013-10-28
非期货公司,670,20,非期货公司,70,2013-10-28
期货公司  ,10791,-503,期货公司  ,7861,2013-10-29
非期货公司,0,0,非期货公司,2930,2013-10-29
期货公司  ,22533,-2339,期货公司  ,19208,2013-10-29
非期货公司,0,0,非期货公司,3325,2013-10-29
期货公司  ,27894,-642,期货公司  ,28146,2013-10-29
非期货公司,470,-200,非期货公司,218,2013-10-29
期货公司  ,15566,1237,期货公司  ,15736,2013-10-29
非期货公司,250,0,非期货公司,80,2013-10-29
期货公司  ,10298,-493,期货公司  ,7368,2013-10-30
非期货公司,0,0,非期货公司,2930,2013-10-30
期货公司  ,21649,-884,期货公司  ,18324,2013-10-30
非期货公司,0,0,非期货公司,3325,2013-10-30
期货公司  ,28297,403,期货公司  ,28013,2013-10-30
非期货公司,170,-300,非期货公司,454,2013-10-30
期货公司  ,15595,29,期货公司  ,15850,2013-10-30
非期货公司,335,85,非期货公司,80,2013-10-30
期货公司  ,9091,-1207,期货公司  ,6241,2013-10-31
非期货公司,0,0,非期货公司,2850,2013-10-31
期货公司  ,20785,-864,期货公司  ,17460,2013-10-31
非期货公司,0,0,非期货公司,3325,2013-10-31
期货公司  ,27181,-1116,期货公司  ,26867,2013-10-31
非期货公司,140,-30,非期货公司,454,2013-10-31
期货公司  ,16187,592,期货公司  ,16472,2013-10-31
非期货公司,365,30,非期货公司,80,2013-10-31
期货公司  ,6440,-595,期货公司  ,6845,2013-09-02
非期货公司,405,0,非期货公司,0,2013-09-02
期货公司  ,17032,67,期货公司  ,13195,2013-09-02
非期货公司,770,0,非期货公司,4607,2013-09-02
期货公司  ,19588,-439,期货公司  ,16732,2013-09-02
非期货公司,900,0,非期货公司,3756,2013-09-02
期货公司  ,29583,690,期货公司  ,26719,2013-09-02
非期货公司,686,0,非期货公司,3550,2013-09-02
期货公司  ,6210,-230,期货公司  ,6430,2013-09-03
非期货公司,220,-185,非期货公司,0,2013-09-03
期货公司  ,16935,-97,期货公司  ,13378,2013-09-03
非期货公司,770,0,非期货公司,4327,2013-09-03
期货公司  ,19083,-505,期货公司  ,16290,2013-09-03
非期货公司,900,0,非期货公司,3693,2013-09-03
期货公司  ,31075,1492,期货公司  ,28231,2013-09-03
非期货公司,586,-100,非期货公司,3430,2013-09-03
期货公司  ,5690,-520,期货公司  ,5945,2013-09-04
非期货公司,255,35,非期货公司,0,2013-09-04
期货公司  ,17374,439,期货公司  ,13887,2013-09-04
非期货公司,770,0,非期货公司,4257,2013-09-04
期货公司  ,19008,-75,期货公司  ,16286,2013-09-04
非期货公司,900,0,非期货公司,3622,2013-09-04
期货公司  ,32270,1195,期货公司  ,29428,2013-09-04
非期货公司,586,0,非期货公司,3428,2013-09-04
期货公司  ,4160,-1530,期货公司  ,4375,2013-09-05
非期货公司,215,-40,非期货公司,0,2013-09-05
期货公司  ,17000,-374,期货公司  ,13921,2013-09-05
非期货公司,770,0,非期货公司,3849,2013-09-05
期货公司  ,18905,-103,期货公司  ,16585,2013-09-05
非期货公司,900,0,非期货公司,3220,2013-09-05
期货公司  ,35021,2751,期货公司  ,32003,2013-09-05
非期货公司,410,-176,非期货公司,3428,2013-09-05
期货公司  ,15440,2787,期货公司  ,15542,2013-09-05
非期货公司,102,-107,非期货公司,0,2013-09-05
期货公司  ,3915,-245,期货公司  ,4080,2013-09-06
非期货公司,165,-50,非期货公司,0,2013-09-06
期货公司  ,16859,-141,期货公司  ,13897,2013-09-06
非期货公司,770,0,非期货公司,3732,2013-09-06
期货公司  ,18593,-312,期货公司  ,16315,2013-09-06
非期货公司,900,0,非期货公司,3178,2013-09-06
期货公司  ,35192,171,期货公司  ,32159,2013-09-06
非期货公司,395,-15,非期货公司,3428,2013-09-06
期货公司  ,16843,1403,期货公司  ,16903,2013-09-06
非期货公司,60,-42,非期货公司,0,2013-09-06
期货公司  ,3645,-270,期货公司  ,3810,2013-09-09
非期货公司,165,0,非期货公司,0,2013-09-09
期货公司  ,16725,-134,期货公司  ,13763,2013-09-09
非期货公司,770,0,非期货公司,3732,2013-09-09
期货公司  ,18364,-229,期货公司  ,16086,2013-09-09
非期货公司,900,0,非期货公司,3178,2013-09-09
期货公司  ,34331,-861,期货公司  ,31298,2013-09-09
非期货公司,395,0,非期货公司,3428,2013-09-09
期货公司  ,18535,1692,期货公司  ,18595,2013-09-09
非期货公司,60,0,非期货公司,0,2013-09-09
期货公司  ,3650,5,期货公司  ,3815,2013-09-10
非期货公司,165,0,非期货公司,0,2013-09-10
期货公司  ,16382,-343,期货公司  ,13855,2013-09-10
非期货公司,770,0,非期货公司,3297,2013-09-10
期货公司  ,18013,-351,期货公司  ,15805,2013-09-10
非期货公司,900,0,非期货公司,3108,2013-09-10
期货公司  ,36463,2132,期货公司  ,33055,2013-09-10
非期货公司,20,-375,非期货公司,3428,2013-09-10
期货公司  ,20314,1779,期货公司  ,20314,2013-09-10
非期货公司,0,-60,非期货公司,0,2013-09-10
期货公司  ,3290,-360,期货公司  ,3455,2013-09-11
非期货公司,165,0,非期货公司,0,2013-09-11
期货公司  ,16331,-51,期货公司  ,13804,2013-09-11
非期货公司,770,0,非期货公司,3297,2013-09-11
期货公司  ,17895,-118,期货公司  ,15711,2013-09-11
非期货公司,900,0,非期货公司,3084,2013-09-11
期货公司  ,36856,393,期货公司  ,33448,2013-09-11
非期货公司,20,0,非期货公司,3428,2013-09-11
期货公司  ,20293,-21,期货公司  ,20293,2013-09-11
非期货公司,0,0,非期货公司,0,2013-09-11
期货公司  ,2965,-325,期货公司  ,3130,2013-09-12
非期货公司,165,0,非期货公司,0,2013-09-12
期货公司  ,16449,118,期货公司  ,13922,2013-09-12
非期货公司,770,0,非期货公司,3297,2013-09-12
期货公司  ,17834,-61,期货公司  ,15750,2013-09-12
非期货公司,900,0,非期货公司,2984,2013-09-12
期货公司  ,37360,504,期货公司  ,33952,2013-09-12
非期货公司,20,0,非期货公司,3428,2013-09-12
期货公司  ,20576,283,期货公司  ,20576,2013-09-12
非期货公司,0,0,非期货公司,0,2013-09-12
期货公司  ,2155,-810,期货公司  ,2320,2013-09-13
非期货公司,165,0,非期货公司,0,2013-09-13
期货公司  ,16792,343,期货公司  ,14265,2013-09-13
非期货公司,770,0,非期货公司,3297,2013-09-13
期货公司  ,18024,190,期货公司  ,15940,2013-09-13
非期货公司,900,0,非期货公司,2984,2013-09-13
期货公司  ,37105,-255,期货公司  ,33697,2013-09-13
非期货公司,20,0,非期货公司,3428,2013-09-13
期货公司  ,21047,471,期货公司  ,21047,2013-09-13
非期货公司,0,0,非期货公司,0,2013-09-13
期货公司  ,1630,-525,期货公司  ,1795,2013-09-16
非期货公司,165,0,非期货公司,0,2013-09-16
期货公司  ,16779,-13,期货公司  ,14337,2013-09-16
非期货公司,670,-100,非期货公司,3112,2013-09-16
期货公司  ,17867,-157,期货公司  ,15783,2013-09-16
非期货公司,900,0,非期货公司,2984,2013-09-16
期货公司  ,37354,249,期货公司  ,34046,2013-09-16
非期货公司,120,100,非期货公司,3428,2013-09-16
期货公司  ,21967,920,期货公司  ,21967,2013-09-16
非期货公司,0,0,非期货公司,0,2013-09-16
期货公司  ,15658,-1121,期货公司  ,13469,2013-09-17
非期货公司,670,0,非期货公司,2859,2013-09-17
期货公司  ,17811,-56,期货公司  ,15777,2013-09-17
非期货公司,900,0,非期货公司,2934,2013-09-17
期货公司  ,39724,2370,期货公司  ,36569,2013-09-17
非期货公司,120,0,非期货公司,3275,2013-09-17
期货公司  ,24680,2713,期货公司  ,24680,2013-09-17
非期货公司,0,0,非期货公司,0,2013-09-17
期货公司  ,14602,-1056,期货公司  ,12707,2013-09-18
非期货公司,670,0,非期货公司,2565,2013-09-18
期货公司  ,17814,3,期货公司  ,15780,2013-09-18
非期货公司,900,0,非期货公司,2934,2013-09-18
期货公司  ,39761,37,期货公司  ,36836,2013-09-18
非期货公司,350,230,非期货公司,3275,2013-09-18
期货公司  ,26278,1598,期货公司  ,26278,2013-09-18
非期货公司,0,0,非期货公司,0,2013-09-18
期货公司  ,13784,-818,期货公司  ,11947,2013-09-23
非期货公司,360,-310,非期货公司,2197,2013-09-23
期货公司  ,17822,8,期货公司  ,15788,2013-09-23
非期货公司,900,0,非期货公司,2934,2013-09-23
期货公司  ,39835,74,期货公司  ,37360,2013-09-23
非期货公司,800,450,非期货公司,3275,2013-09-23
期货公司  ,26296,18,期货公司  ,26296,2013-09-23
非期货公司,0,0,非期货公司,0,2013-09-23
期货公司  ,12834,-950,期货公司  ,11237,2013-09-24
非期货公司,280,-80,非期货公司,1877,2013-09-24
期货公司  ,17443,-379,期货公司  ,15409,2013-09-24
非期货公司,900,0,非期货公司,2934,2013-09-24
期货公司  ,39595,-240,期货公司  ,37200,2013-09-24
非期货公司,880,80,非期货公司,3275,2013-09-24
期货公司  ,26930,634,期货公司  ,26930,2013-09-24
非期货公司,0,0,非期货公司,0,2013-09-24
期货公司  ,11659,-1175,期货公司  ,10317,2013-09-25
非期货公司,155,-125,非期货公司,1497,2013-09-25
期货公司  ,17326,-117,期货公司  ,15292,2013-09-25
非期货公司,900,0,非期货公司,2934,2013-09-25
期货公司  ,39585,-10,期货公司  ,37445,2013-09-25
非期货公司,1135,255,非期货公司,3275,2013-09-25
期货公司  ,27048,118,期货公司  ,27048,2013-09-25
非期货公司,0,0,非期货公司,0,2013-09-25
期货公司  ,11042,-617,期货公司  ,9815,2013-09-26
非期货公司,50,-105,非期货公司,1277,2013-09-26
期货公司  ,17129,-197,期货公司  ,15095,2013-09-26
非期货公司,900,0,非期货公司,2934,2013-09-26
期货公司  ,38278,-1307,期货公司  ,36241,2013-09-26
非期货公司,1238,103,非期货公司,3275,2013-09-26
期货公司  ,26748,-300,期货公司  ,26748,2013-09-26
非期货公司,0,0,非期货公司,0,2013-09-26
期货公司  ,9564,-1478,期货公司  ,8497,2013-09-27
非期货公司,0,-50,非期货公司,1067,2013-09-27
期货公司  ,16725,-404,期货公司  ,14691,2013-09-27
非期货公司,900,0,非期货公司,2934,2013-09-27
期货公司  ,37108,-1170,期货公司  ,35291,2013-09-27
非期货公司,1458,220,非期货公司,3275,2013-09-27
期货公司  ,25954,-794,期货公司  ,25954,2013-09-27
非期货公司,0,0,非期货公司,0,2013-09-27
期货公司  ,8764,-800,期货公司  ,7769,2013-09-30
非期货公司,0,0,非期货公司,995,2013-09-30
期货公司  ,16246,-479,期货公司  ,14212,2013-09-30
非期货公司,900,0,非期货公司,2934,2013-09-30
期货公司  ,35463,-1645,期货公司  ,33646,2013-09-30
非期货公司,1458,0,非期货公司,3275,2013-09-30
期货公司  ,25741,-213,期货公司  ,25741,2013-09-30
非期货公司,0,0,非期货公司,0,2013-09-30
期货公司  ,8035,-665,期货公司  ,8475,2013-08-01
非期货公司,440,-20,非期货公司,0,2013-08-01
期货公司  ,13494,-453,期货公司  ,13698,2013-08-01
非期货公司,205,0,非期货公司,1,2013-08-01
期货公司  ,29529,-786,期货公司  ,30938,2013-08-01
非期货公司,1409,0,非期货公司,0,2013-08-01
期货公司  ,24383,-461,期货公司  ,25282,2013-08-01
非期货公司,940,-11,非期货公司,41,2013-08-01
期货公司  ,15574,131,期货公司  ,14909,2013-08-01
非期货公司,50,0,非期货公司,715,2013-08-01
期货公司  ,7520,-515,期货公司  ,7820,2013-08-02
非期货公司,300,-140,非期货公司,0,2013-08-02
期货公司  ,13283,-211,期货公司  ,13487,2013-08-02
非期货公司,205,0,非期货公司,1,2013-08-02
期货公司  ,29325,-204,期货公司  ,30536,2013-08-02
非期货公司,1211,-198,非期货公司,0,2013-08-02
期货公司  ,23855,-528,期货公司  ,24794,2013-08-02
非期货公司,940,0,非期货公司,1,2013-08-02
期货公司  ,16037,463,期货公司  ,15670,2013-08-02
非期货公司,50,0,非期货公司,417,2013-08-02
期货公司  ,7130,-390,期货公司  ,7280,2013-08-05
非期货公司,150,-150,非期货公司,0,2013-08-05
期货公司  ,13146,-137,期货公司  ,13350,2013-08-05
非期货公司,205,0,非期货公司,1,2013-08-05
期货公司  ,28514,-811,期货公司  ,29725,2013-08-05
非期货公司,1211,0,非期货公司,0,2013-08-05
期货公司  ,24237,382,期货公司  ,25176,2013-08-05
非期货公司,940,0,非期货公司,1,2013-08-05
期货公司  ,16911,874,期货公司  ,16694,2013-08-05
非期货公司,50,0,非期货公司,267,2013-08-05
期货公司  ,6850,-280,期货公司  ,6850,2013-08-06
非期货公司,0,-150,非期货公司,0,2013-08-06
期货公司  ,13121,-25,期货公司  ,13325,2013-08-06
非期货公司,205,0,非期货公司,1,2013-08-06
期货公司  ,28290,-224,期货公司  ,29501,2013-08-06
非期货公司,1211,0,非期货公司,0,2013-08-06
期货公司  ,24812,575,期货公司  ,25751,2013-08-06
非期货公司,940,0,非期货公司,1,2013-08-06
期货公司  ,17399,488,期货公司  ,17332,2013-08-06
非期货公司,50,0,非期货公司,117,2013-08-06
期货公司  ,5690,-1160,期货公司  ,6450,2013-08-07
非期货公司,760,760,非期货公司,0,2013-08-07
