update_date,open,high,low,close,volume,MA5,MA10,trend,company_name,position,position_lag,position_diff
2011/3/17,17751.56,17751.56,17751.56,17751.56,940100,18046.23667,18011.456,34.78066667,浙商期货  ,5070,3899,1171
2011/3/18,18246.49,18246.49,18246.49,18246.49,658200,18092.18333,18099.054,-6.870666667,浙商期货  ,4535,5070,-535
2011/3/21,17959.47,17959.47,17959.47,17959.47,622900,17985.84,18068.934,-83.094,浙商期货  ,4703,4535,168
2011/3/22,18135,18135,18135,18135,579400,18113.65333,18074.204,39.44933333,浙商期货  ,3303,4703,-1400
2011/3/23,18554.65,18554.65,18554.65,18554.65,587700,18216.37333,18129.434,86.93933333,浙商期货  ,3151,3303,-152
2011/3/24,18533.02,18533.02,18533.02,18533.02,418300,18407.55667,18285.726,121.8306667,浙商期货  ,3036,3151,-115
2011/3/25,18557.72,18557.72,18557.72,18557.72,354800,18548.46333,18347.972,200.4913333,浙商期货  ,2217,3036,-819
2011/3/28,18280.88,18280.88,18280.88,18280.88,482300,18457.20667,18412.254,44.95266667,浙商期货  ,826,2217,-1391
2011/3/29,18253.37,18253.37,18253.37,18253.37,332100,18363.99,18435.928,-71.938,浙商期货  ,731,826,-95
2011/3/30,18348.81,18348.81,18348.81,18348.81,314300,18294.35333,18394.76,-100.4066667,浙商期货  ,956,731,225
2011/3/31,18210.32,18210.32,18210.32,18210.32,296000,18270.83333,18330.22,-59.38666667,浙商期货  ,594,956,-362
2011/4/1,18148.78,18148.78,18148.78,18148.78,216100,18235.97,18248.432,-12.462,浙商期货  ,999,594,405
2011/4/6,18560.76,18560.76,18560.76,18560.76,329900,18306.62,18304.408,2.212,浙商期货  ,932,999,-67
2011/4/7,18536.2,18536.2,18536.2,18536.2,180900,18415.24667,18360.974,54.27266667,浙商期货  ,664,932,-268
2011/4/8,18791.31,18791.31,18791.31,18791.31,328500,18629.42333,18449.474,179.9493333,浙商期货  ,2636,664,1972
2011/4/11,18800.45,18800.45,18800.45,18800.45,303400,18709.32,18567.5,141.82,浙商期货  ,1764,2636,-872
2011/4/12,18592.71,18592.71,18592.71,18592.71,264000,18728.15667,18656.286,71.87066667,浙商期货  ,1966,1764,202
2011/4/13,18577.89,18577.89,18577.89,18577.89,248600,18657.01667,18659.712,-2.695333333,浙商期货  ,1841,1966,-125
2011/4/14,18365.93,18365.93,18365.93,18365.93,307700,18512.17667,18625.658,-113.4813333,浙商期货  ,2083,1841,242
2011/4/15,18289.89,18289.89,18289.89,18289.89,283600,18411.23667,18525.374,-114.1373333,浙商期货  ,2034,2083,-49
2011/4/18,18302.64,18302.64,18302.64,18302.64,183200,18319.48667,18425.812,-106.3253333,浙商期货  ,2152,2034,118
2011/4/19,17598.14,17598.14,17598.14,17598.14,511900,18063.55667,18226.898,-163.3413333,浙商期货  ,-1276,2152,-3428
2011/4/20,17877.59,17877.59,17877.59,17877.59,346600,17926.12333,18086.838,-160.7146667,浙商期货  ,139,-1276,1415
2011/4/21,17833.35,17833.35,17833.35,17833.35,332400,17769.69333,17980.322,-210.6286667,浙商期货  ,464,139,325
2011/4/22,17630.42,17630.42,17630.42,17630.42,667300,17780.45333,17848.428,-67.97466667,浙商期货  ,1051,464,587
2011/4/25,17317.92,17317.92,17317.92,17317.92,479900,17593.89667,17651.484,-57.58733333,浙商期货  ,1139,1051,88
2011/4/26,17292.39,17292.39,17292.39,17292.39,637300,17413.57667,17590.334,-176.7573333,浙商期货  ,987,1139,-152
2011/4/27,17200.49,17200.49,17200.49,17200.49,497700,17270.26667,17454.914,-184.6473333,浙商期货  ,-416,987,-1403
2011/4/28,17439.18,17439.18,17439.18,17439.18,497200,17310.68667,17376.08,-65.39333333,浙商期货  ,-284,-416,132
2011/4/29,17276.4,17276.4,17276.4,17276.4,356500,17305.35667,17305.276,0.080666667,浙商期货  ,-1182,-284,-898
2011/5/3,17217.17,17217.17,17217.17,17217.17,365800,17310.91667,17285.126,25.79066667,浙商期货  ,-22,-1182,1160
2011/5/4,17188.97,17188.97,17188.97,17188.97,438800,17227.51333,17264.442,-36.92866667,浙商期货  ,-781,-22,-759
2011/5/5,16702.11,16702.11,16702.11,16702.11,538500,17036.08333,17164.766,-128.6826667,浙商期货  ,172,-781,953
2011/5/6,16324.48,16324.48,16324.48,16324.48,466500,16738.52,16941.826,-203.306,浙商期货  ,428,172,256
2011/5/9,16718.3,16718.3,16718.3,16718.3,332000,16581.63,16830.206,-248.576,浙商期货  ,1350,428,922
2011/5/10,16834.57,16834.57,16834.57,16834.57,414700,16625.78333,16753.686,-127.9026667,浙商期货  ,975,1350,-375
2011/5/11,16756.91,16756.91,16756.91,16756.91,360300,16769.92667,16667.274,102.6526667,浙商期货  ,1088,975,113
2011/5/12,16294.57,16294.57,16294.57,16294.57,437200,16628.68333,16585.766,42.91733333,浙商期货  ,113,1088,-975
2011/5/13,16877.57,16877.57,16877.57,16877.57,439400,16643.01667,16696.384,-53.36733333,浙商期货  ,-809,113,-922
2011/5/16,16716.26,16716.26,16716.26,16716.26,290000,16629.46667,16695.976,-66.50933333,浙商期货  ,-590,-809,219
2011/5/17,16780.3,16780.3,16780.3,16780.3,442900,16791.37667,16685.122,106.2546667,浙商期货  ,-1133,-590,-543
2011/5/18,16821.48,16821.48,16821.48,16821.48,419000,16772.68,16698.036,74.644,浙商期货  ,-1279,-1133,-146
2011/5/19,16899.94,16899.94,16899.94,16899.94,333300,16833.90667,16819.11,14.79666667,浙商期货  ,-672,-1279,607
2011/5/20,16813.4,16813.4,16813.4,16813.4,258400,16844.94,16806.276,38.664,浙商期货  ,947,-672,1619
2011/5/23,16510.88,16510.88,16510.88,16510.88,413800,16741.40667,16765.2,-23.79333333,浙商期货  ,700,947,-247
2011/5/24,16662.67,16662.67,16662.67,16662.67,259500,16662.31667,16741.674,-79.35733333,浙商期货  ,-229,700,-929
2011/5/25,16966.75,16966.75,16966.75,16966.75,512900,16713.43333,16770.728,-57.29466667,浙商期货  ,1369,-229,1598
2011/5/26,17299.52,17299.52,17299.52,17299.52,437300,16976.31333,16850.644,125.6693333,浙商期货  ,-1824,1369,-3193
2011/5/27,17425.08,17425.08,17425.08,17425.08,449600,17230.45,16972.98,257.47,浙商期货  ,-1408,-1824,416
2011/5/30,17254.04,17254.04,17254.04,17254.04,418200,17326.21333,17121.612,204.6013333,浙商期货  ,-2615,-1408,-1207
2011/5/31,17330.98,17330.98,17330.98,17330.98,375300,17336.7,17255.274,81.426,浙商期货  ,165,-2615,2780
2011/6/1,17235.75,17235.75,17235.75,17235.75,278500,17273.59,17309.074,-35.484,浙商期货  ,311,165,146
2011/6/2,17219.62,17219.62,17219.62,17219.62,279100,17262.11667,17293.094,-30.97733333,浙商期货  ,238,311,-73
2011/6/3,17471.06,17471.06,17471.06,17471.06,358200,17308.81,17302.29,6.52,浙商期货  ,445,238,207
2011/6/7,17476.29,17476.29,17476.29,17476.29,407700,17388.99,17346.74,42.25,浙商期货  ,793,445,348
2011/6/8,17366.75,17366.75,17366.75,17366.75,346800,17438.03333,17353.894,84.13933333,浙商期货  ,917,793,124
2011/6/9,17371.16,17371.16,17371.16,17371.16,282700,17404.73333,17380.976,23.75733333,浙商期货  ,858,917,-59
2011/6/10,17550.44,17550.44,17550.44,17550.44,460300,17429.45,17447.14,-17.69,浙商期货  ,240,858,-618
2011/6/13,17407.02,17407.02,17407.02,17407.02,332300,17442.87333,17434.332,8.541333333,浙商期货  ,-344,240,-584
2011/6/14,17437.2,17437.2,17437.2,17437.2,322100,17464.88667,17426.514,38.37266667,浙商期货  ,-3334,-344,-2990
2011/6/15,17508.35,17508.35,17508.35,17508.35,233900,17450.85667,17454.834,-3.977333333,浙商期货  ,-2298,-3334,1036
2011/6/16,17232.07,17232.07,17232.07,17232.07,345900,17392.54,17427.016,-34.476,浙商期货  ,-3502,-2298,-1204
2011/6/17,17173.61,17173.61,17173.61,17173.61,313800,17304.67667,17351.65,-46.97333333,浙商期货  ,-2888,-3502,614
2011/6/20,16974.33,16974.33,16974.33,16974.33,338900,17126.67,17265.112,-138.442,浙商期货  ,-1179,-2888,1709
2011/6/21,17220.52,17220.52,17220.52,17220.52,354400,17122.82,17221.776,-98.956,浙商期货  ,-995,-1179,184
2011/6/22,17197.84,17197.84,17197.84,17197.84,314100,17130.89667,17159.674,-28.77733333,浙商期货  ,-2358,-995,-1363
2011/6/23,17282.81,17282.81,17282.81,17282.81,524300,17233.72333,17169.822,63.90133333,浙商期货  ,-411,-2358,1947
2011/6/24,17424.26,17424.26,17424.26,17424.26,390900,17301.63667,17219.952,81.68466667,浙商期货  ,-2534,-411,-2123
2011/6/27,17184.51,17184.51,17184.51,17184.51,386500,17297.19333,17261.988,35.20533333,浙商期货  ,-3901,-2534,-1367
2011/6/28,17351.36,17351.36,17351.36,17351.36,366500,17320.04333,17288.156,31.88733333,浙商期货  ,-3277,-3901,624
2011/6/29,17465.24,17465.24,17465.24,17465.24,270100,17333.70333,17341.636,-7.932666667,浙商期货  ,-2901,-3277,376
2011/6/30,17765.9,17765.9,17765.9,17765.9,384900,17527.5,17438.254,89.246,浙商期货  ,-3871,-2901,-970
2011/7/1,17801.55,17801.55,17801.55,17801.55,298200,17677.56333,17513.712,163.8513333,浙商期货  ,-3773,-3871,98
2011/7/4,18099.66,18099.66,18099.66,18099.66,380400,17889.03667,17696.742,192.2946667,浙商期货  ,-645,-3773,3128
2011/7/5,18088.24,18088.24,18088.24,18088.24,335700,17996.48333,17844.118,152.3653333,浙商期货  ,-631,-645,14
2011/7/6,18190.33,18190.33,18190.33,18190.33,251500,18126.07667,17989.136,136.9406667,浙商期货  ,-730,-631,-99
2011/7/7,18165.67,18165.67,18165.67,18165.67,240100,18148.08,18069.09,78.99,浙商期货  ,-352,-730,378
2011/7/8,18193.06,18193.06,18193.06,18193.06,269200,18183.02,18147.392,35.628,浙商期货  ,-329,-352,23
2011/7/11,17993.19,17993.19,17993.19,17993.19,245900,18117.30667,18126.098,-8.791333333,浙商期货  ,-352,-329,-23
2011/7/12,17924.24,17924.24,17924.24,17924.24,275400,18036.83,18093.298,-56.468,浙商期货  ,-365,-352,-13
2011/7/13,18362.18,18362.18,18362.18,18362.18,271000,18093.20333,18127.668,-34.46466667,浙商期货  ,-405,-365,-40
2011/7/14,18349.71,18349.71,18349.71,18349.71,304200,18212.04333,18164.476,47.56733333,浙商期货  ,-1107,-405,-702
2011/7/15,18195.57,18195.57,18195.57,18195.57,250300,18302.48667,18164.978,137.5086667,浙商期货  ,1319,-1107,2426
2011/7/18,18330.81,18330.81,18330.81,18330.81,321600,18292.03,18232.502,59.528,浙商期货  ,665,1319,-654
2011/7/19,18712.96,18712.96,18712.96,18712.96,342100,18413.11333,18390.246,22.86733333,浙商期货  ,767,665,102
2011/7/20,18655.09,18655.09,18655.09,18655.09,270800,18566.28667,18448.828,117.4586667,浙商期货  ,657,767,-110
2011/7/21,18523.07,18523.07,18523.07,18523.07,265300,18630.37333,18483.5,146.8733333,浙商期货  ,-640,657,-1297
2011/7/22,18749.62,18749.62,18749.62,18749.62,254800,18642.59333,18594.31,48.28333333,浙商期货  ,940,-640,1580
2011/7/25,18508.16,18508.16,18508.16,18508.16,278900,18593.61667,18629.78,-36.16333333,浙商期货  ,-749,940,-1689
2011/7/26,18878.44,18878.44,18878.44,18878.44,358700,18712.07333,18662.876,49.19733333,浙商期货  ,1400,-749,2149
2011/7/27,19066.78,19066.78,19066.78,19066.78,385800,18817.79333,18745.214,72.57933333,浙商期货  ,-776,1400,-2176
2011/7/28,18899.82,18899.82,18899.82,18899.82,481500,18948.34667,18820.564,127.7826667,浙商期货  ,-446,-776,330
2011/7/29,18731.77,18731.77,18731.77,18731.77,422800,18899.45667,18816.994,82.46266667,浙商期货  ,-359,-446,87
2011/8/1,18910.59,18910.59,18910.59,18910.59,241800,18847.39333,18897.48,-50.08666667,浙商期货  ,82,-359,441
2011/8/2,18460.69,18460.69,18460.69,18460.69,331800,18701.01667,18813.93,-112.9133333,浙商期货  ,169,82,87
2011/8/3,18404.32,18404.32,18404.32,18404.32,341200,18591.86667,18681.438,-89.57133333,浙商期货  ,566,169,397
2011/8/4,18261.96,18261.96,18261.96,18261.96,356600,18375.65667,18553.866,-178.2093333,浙商期货  ,597,566,31
2011/8/5,17185.89,17185.89,17185.89,17185.89,567500,17950.72333,18244.69,-293.9666667,浙商期货  ,2476,597,1879
2011/8/8,16781.88,16781.88,16781.88,16781.88,786400,17409.91,17818.948,-409.038,浙商期货  ,1963,2476,-513
2011/8/9,16446.15,16446.15,16446.15,16446.15,928500,16804.64,17416.04,-611.4,浙商期货  ,172,1963,-1791
2011/8/10,16750.64,16750.64,16750.64,16750.64,569600,16659.55667,17085.304,-425.7473333,浙商期货  ,153,172,-19
2011/8/11,16819.7,16819.7,16819.7,16819.7,604800,16672.16333,16796.852,-124.6886667,浙商期货  ,178,153,25
2011/8/12,16906.37,16906.37,16906.37,16906.37,525200,16825.57,16740.948,84.622,浙商期货  ,206,178,28
2011/8/15,17124.74,17124.74,17124.74,17124.74,364200,16950.27,16809.52,140.75,浙商期货  ,212,206,6
2011/8/16,16575.86,16575.86,16575.86,16575.86,680900,16868.99,16835.462,33.528,浙商期货  ,56,212,-156
2011/8/17,16948.81,16948.81,16948.81,16948.81,578400,16883.13667,16875.096,8.040666667,浙商期货  ,545,56,489
2011/8/18,17014.08,17014.08,17014.08,17014.08,1038400,16846.25,16913.972,-67.722,浙商期货  ,3063,545,2518
2011/8/19,16865.09,16865.09,16865.09,16865.09,721800,16942.66,16905.716,36.944,浙商期货  ,595,3063,-2468
2011/8/22,16759.35,16759.35,16759.35,16759.35,557200,16879.50667,16832.638,46.86866667,浙商期货  ,641,595,46
2011/8/23,16910.4,16910.4,16910.4,16910.4,518400,16844.94667,16899.546,-54.59933333,浙商期货  ,1353,641,712
2011/8/24,16908.2,16908.2,16908.2,16908.2,353500,16859.31667,16891.424,-32.10733333,浙商期货  ,1432,1353,79
2011/8/25,17070.7,17070.7,17070.7,17070.7,635400,16963.1,16902.748,60.352,浙商期货  ,3385,1432,1953
2011/8/26,17080.21,17080.21,17080.21,17080.21,460200,17019.70333,16945.772,73.93133333,浙商期货  ,786,3385,-2599
2011/8/29,17119.59,17119.59,17119.59,17119.59,347400,17090.16667,17017.82,72.34666667,浙商期货  ,828,786,42
2011/8/30,17312.84,17312.84,17312.84,17312.84,456200,17170.88,17098.308,72.572,浙商期货  ,1374,828,546
2011/8/31,17361.55,17361.55,17361.55,17361.55,288400,17264.66,17188.978,75.682,浙商期货  ,1458,1374,84
2011/9/1,17207.04,17207.04,17207.04,17207.04,385300,17293.81,17216.246,77.564,浙商期货  ,1562,1458,104
2011/9/2,17072.08,17072.08,17072.08,17072.08,396700,17213.55667,17214.62,-1.063333333,浙商期货  ,1572,1562,10
2011/9/5,16953.03,16953.03,16953.03,16953.03,453800,17077.38333,17181.308,-103.9246667,浙商期货  ,1634,1572,62
2011/9/6,16867.28,16867.28,16867.28,16867.28,552600,16964.13,17092.196,-128.066,浙商期货  ,1706,1634,72
2011/9/7,17160.7,17160.7,17160.7,17160.7,382000,16993.67,17052.026,-58.356,浙商期货  ,935,1706,-771
2011/9/8,17092.36,17092.36,17092.36,17092.36,271600,17040.11333,17029.09,11.02333333,浙商期货  ,941,935,6
2011/9/9,17148.68,17148.68,17148.68,17148.68,309300,17133.91333,17044.41,89.50333333,浙商期货  ,954,941,13
2011/9/13,16971.28,16971.28,16971.28,16971.28,424100,17070.77333,17048.06,22.71333333,浙商期货  ,47,954,-907
2011/9/14,16735.28,16735.28,16735.28,16735.28,515300,16951.74667,17021.66,-69.91333333,浙商期货  ,1998,47,1951
2011/9/15,16779.76,16779.76,16779.76,16779.76,390100,16828.77333,16945.472,-116.6986667,浙商期货  ,911,1998,-1087
2011/9/16,16889.14,16889.14,16889.14,16889.14,323200,16801.39333,16904.828,-103.4346667,浙商期货  ,496,911,-415
2011/9/19,16250.7,16250.7,16250.7,16250.7,464300,16639.86667,16725.232,-85.36533333,浙商期货  ,-821,496,-1317
2011/9/20,16340.32,16340.32,16340.32,16340.32,386200,16493.38667,16599.04,-105.6533333,浙商期货  ,463,-821,1284
2011/9/21,16424.02,16424.02,16424.02,16424.02,552400,16338.34667,16536.788,-198.4413333,浙商期货  ,448,463,-15
2011/9/22,15836.8,15836.8,15836.8,15836.8,532500,16200.38,16348.196,-147.816,浙商期货  ,443,448,-5
2011/9/23,15034.11,15034.11,15034.11,15034.11,792400,15764.97667,15977.19,-212.2133333,浙商期货  ,458,443,15
2011/9/26,14332.61,14332.61,14332.61,14332.61,762700,15067.84,15593.572,-525.732,浙商期货  ,531,458,73
2011/9/27,14979.6,14979.6,14979.6,14979.6,683300,14782.10667,15321.428,-539.3213333,浙商期货  ,530,531,-1
2011/9/28,15005.33,15005.33,15005.33,15005.33,688800,14772.51333,15037.69,-265.1766667,浙商期货  ,531,530,1
2011/9/29,14696.48,14696.48,14696.48,14696.48,640000,14893.80333,14809.626,84.17733333,浙商期货  ,541,531,10
2011/9/30,15409.42,15409.42,15409.42,15409.42,492800,15037.07667,14884.688,152.3886667,浙商期货  ,490,541,-51
2011/10/10,15127.02,15127.02,15127.02,15127.02,373900,15077.64,15043.57,34.07,浙商期货  ,390,490,-100
2011/10/11,15147.23,15147.23,15147.23,15147.23,397800,15227.89,15077.096,150.794,浙商期货  ,295,390,-95
2011/10/12,15221.4,15221.4,15221.4,15221.4,516300,15165.21667,15120.31,44.90666667,浙商期货  ,210,295,-85
2011/10/13,15171.96,15171.96,15171.96,15171.96,337700,15180.19667,15215.406,-35.20933333,浙商期货  ,190,210,-20
2011/10/14,15309.17,15309.17,15309.17,15309.17,364100,15234.17667,15195.356,38.82066667,浙商期货  ,185,190,-5
2011/10/17,15267.14,15267.14,15267.14,15267.14,310000,15249.42333,15223.38,26.04333333,浙商期货  ,1501,185,1316
2011/10/18,14527.23,14527.23,14527.23,14527.23,656400,15034.51333,15099.38,-64.86666667,浙商期货  ,-272,1501,-1773
2011/10/19,14600.52,14600.52,14600.52,14600.52,528800,14798.29667,14975.204,-176.9073333,浙商期货  ,1233,-272,1505
2011/10/20,13858.65,13858.65,13858.65,13858.65,950000,14328.8,14712.542,-383.742,浙商期货  ,1743,1233,510
2011/10/21,14301.92,14301.92,14301.92,14301.92,821800,14253.69667,14511.092,-257.3953333,浙商期货  ,-1530,1743,-3273
2011/10/24,15042.6,15042.6,15042.6,15042.6,741300,14401.05667,14466.184,-65.12733333,浙商期货  ,344,-1530,1874
2011/11/23,15078.55,15078.55,15078.55,15078.55,293900,15136.79667,15141.488,-4.691333333,浙商期货  ,361,344,17
2011/11/28,15176.55,15176.55,15176.55,15176.55,321600,15019.53,15061.668,-42.138,浙商期货  ,1922,361,1561
2011/12/1,15805.28,15805.28,15805.28,15805.28,420800,15395.34,15242.682,152.658,浙商期货  ,1462,1922,-460
2011/12/6,15677.22,15677.22,15677.22,15677.22,223700,15731.45,15624.898,106.552,浙商期货  ,1160,1462,-302
2011/12/29,14575.97,14575.97,14575.97,14575.97,244500,14682.26,14737.608,-55.348,浙商期货  ,-1978,1160,-3138
2011/12/30,14797.81,14797.81,14797.81,14797.81,254400,14709.97667,14698.05,11.92666667,浙商期货  ,-1659,-1978,319
2012/1/11,15102.06,15102.06,15102.06,15102.06,253000,14923.63,14873.996,49.634,浙商期货  ,60,-1659,1719
2012/1/12,15234.01,15234.01,15234.01,15234.01,350100,15087.66667,14947.56,140.1066667,浙商期货  ,277,60,217
2012/1/13,15330.71,15330.71,15330.71,15330.71,305900,15222.26,15067.122,155.138,浙商期货  ,286,277,9
2012/1/16,15280.94,15280.94,15280.94,15280.94,309000,15281.88667,15174.93,106.9566667,浙商期货  ,283,286,-3
2012/1/17,15503.19,15503.19,15503.19,15503.19,411000,15371.61333,15290.182,81.43133333,浙商期货  ,483,283,200
2012/1/18,15486.26,15486.26,15486.26,15486.26,235100,15423.46333,15367.022,56.44133333,浙商期货  ,155,483,-328
2012/1/19,15644.14,15644.14,15644.14,15644.14,220100,15544.53,15449.048,95.482,浙商期货  ,534,155,379
2012/1/20,15831.88,15831.88,15831.88,15831.88,197100,15654.09333,15549.282,104.8113333,浙商期货  ,553,534,19
2012/1/30,15932.03,15932.03,15932.03,15932.03,386800,15802.68333,15679.5,123.1833333,浙商期货  ,195,553,-358
2012/1/31,16051.91,16051.91,16051.91,16051.91,242100,15938.60667,15789.244,149.3626667,浙商期货  ,190,195,-5
2012/2/1,15777.08,15777.08,15777.08,15777.08,285000,15920.34,15847.408,72.932,浙商期货  ,652,190,462
2012/2/2,15946.25,15946.25,15946.25,15946.25,326900,15925.08,15907.83,17.25,浙商期货  ,682,652,30
2012/2/3,15966.59,15966.59,15966.59,15966.59,293000,15896.64,15934.772,-38.132,浙商期货  ,-1105,682,-1787
2012/2/6,16209.33,16209.33,16209.33,16209.33,222400,16040.72333,15990.232,50.49133333,浙商期货  ,-1025,-1105,80
2012/2/7,16026.15,16026.15,16026.15,16026.15,254200,16067.35667,15985.08,82.27666667,浙商期货  ,-1119,-1025,-94
2012/2/8,16300.21,16300.21,16300.21,16300.21,249900,16178.56333,16089.706,88.85733333,浙商期货  ,-982,-1119,137
2012/2/9,16167.2,16167.2,16167.2,16167.2,302500,16164.52,16133.896,30.624,浙商期货  ,-974,-982,8
2012/2/10,16155.5,16155.5,16155.5,16155.5,242000,16207.63667,16171.678,35.95866667,浙商期货  ,-909,-974,65
2012/2/13,16036.77,16036.77,16036.77,16036.77,263900,16119.82333,16137.166,-17.34266667,浙商期货  ,-720,-909,189
2012/2/14,15871.72,15871.72,15871.72,15871.72,268600,16021.33,16106.28,-84.95,浙商期货  ,-779,-720,-59
2012/2/15,15891.29,15891.29,15891.29,15891.29,329800,15933.26,16024.496,-91.236,浙商期货  ,-986,-779,-207
2012/3/1,15901.98,15901.98,15901.98,15901.98,259900,16056.63,15980.986,75.644,浙商期货  ,60,-986,1046
2012/3/2,16094.35,16094.35,16094.35,16094.35,211700,16047.1,16040.908,6.192,浙商期货  ,70,60,10
2012/3/5,16044,16044,16044,16044,149100,16013.44333,16061.648,-48.20466667,浙商期货  ,125,70,55
2012/3/6,15784.62,15784.62,15784.62,15784.62,313600,15974.32333,15993.984,-19.66066667,浙商期货  ,145,125,20
2012/3/7,15555.61,15555.61,15555.61,15555.61,278800,15794.74333,15876.112,-81.36866667,浙商期货  ,150,145,5
2012/3/8,15677.4,15677.4,15677.4,15677.4,231500,15672.54333,15831.196,-158.6526667,浙商期货  ,160,150,10
2012/3/9,15828.31,15828.31,15828.31,15828.31,200900,15687.10667,15777.988,-90.88133333,浙商期货  ,160,160,0
2012/3/12,15845.87,15845.87,15845.87,15845.87,197800,15783.86,15738.362,45.498,浙商期货  ,-464,160,-624
2012/3/13,15990.75,15990.75,15990.75,15990.75,224700,15888.31,15779.588,108.722,浙商期货  ,165,-464,629
2012/3/14,15861.91,15861.91,15861.91,15861.91,296500,15899.51,15840.848,58.662,浙商期货  ,140,165,-25
2012/3/15,15830.94,15830.94,15830.94,15830.94,207900,15894.53333,15871.556,22.97733333,浙商期货  ,-1110,140,-1250
2012/3/16,15943.95,15943.95,15943.95,15943.95,218800,15878.93333,15894.684,-15.75066667,浙商期货  ,-1308,-1110,-198
2012/3/19,15846.89,15846.89,15846.89,15846.89,157900,15873.92667,15894.888,-20.96133333,浙商期货  ,-1159,-1308,149
2012/3/20,15863.86,15863.86,15863.86,15863.86,232400,15884.9,15869.51,15.39,浙商期货  ,-1283,-1159,-124
2012/3/21,15802.18,15802.18,15802.18,15802.18,235800,15837.64333,15857.564,-19.92066667,浙商期货  ,507,-1283,1790
2012/3/22,15593.36,15593.36,15593.36,15593.36,305300,15753.13333,15810.048,-56.91466667,浙商期货  ,138,507,-369
2012/3/23,15644.11,15644.11,15644.11,15644.11,294300,15679.88333,15750.08,-70.19666667,浙商期货  ,278,138,140
2012/3/26,15491,15491,15491,15491,249400,15576.15667,15678.902,-102.7453333,浙商期货  ,328,278,50
2012/3/27,15645.04,15645.04,15645.04,15645.04,321700,15593.38333,15635.138,-41.75466667,浙商期货  ,323,328,-5
2012/3/28,15466.7,15466.7,15466.7,15466.7,340700,15534.24667,15568.042,-33.79533333,浙商期货  ,-1270,323,-1593
2012/3/29,15356.86,15356.86,15356.86,15356.86,286700,15489.53333,15520.742,-31.20866667,浙商期货  ,-1647,-1270,-377
2012/3/30,15470.02,15470.02,15470.02,15470.02,179300,15431.19333,15485.924,-54.73066667,浙商期货  ,-1653,-1647,-6
2012/4/5,15416.12,15416.12,15416.12,15416.12,245300,15414.33333,15470.948,-56.61466667,浙商期货  ,-1802,-1653,-149
2012/4/6,15610.57,15610.57,15610.57,15610.57,239400,15498.90333,15464.054,34.84933333,浙商期货  ,-1654,-1802,148
2012/4/9,15581.38,15581.38,15581.38,15581.38,288900,15536.02333,15486.99,49.03333333,浙商期货  ,300,-1654,1954
2012/4/10,15554.1,15554.1,15554.1,15554.1,267700,15582.01667,15526.438,55.57866667,浙商期货  ,280,300,-20
2012/4/11,15350.48,15350.48,15350.48,15350.48,234000,15495.32,15502.53,-7.21,浙商期货  ,310,280,30
2012/4/12,15508.42,15508.42,15508.42,15508.42,197800,15471,15520.99,-49.99,浙商期货  ,1285,310,975
2012/4/13,15524.44,15524.44,15524.44,15524.44,190000,15461.11333,15503.764,-42.65066667,浙商期货  ,1030,1285,-255
2012/4/16,15324.54,15324.54,15324.54,15324.54,226900,15452.46667,15452.396,0.070666667,浙商期货  ,1914,1030,884
2012/4/18,15517.79,15517.79,15517.79,15517.79,287100,15398.38,15445.6,-47.22,浙商期货  ,-346,1914,-2260
2012/5/7,15410.4,15410.4,15410.4,15410.4,132800,15508.67,15566.81,-58.14,浙商期货  ,95,-346,441
2012/5/8,15432.31,15432.31,15432.31,15432.31,100700,15466.03333,15530.728,-64.69466667,浙商期货  ,185,95,90
2012/5/9,15307.55,15307.55,15307.55,15307.55,177800,15383.42,15453.174,-69.754,浙商期货  ,230,185,45
2012/5/10,15295.65,15295.65,15295.65,15295.65,178700,15345.17,15400.26,-55.09,浙商期货  ,235,230,5
2012/5/11,15086.92,15086.92,15086.92,15086.92,206000,15230.04,15306.566,-76.526,浙商期货  ,637,235,402
2012/5/14,14967.08,14967.08,14967.08,14967.08,228200,15116.55,15217.902,-101.352,浙商期货  ,300,637,-337
2012/5/15,15008.99,15008.99,15008.99,15008.99,172500,15020.99667,15133.238,-112.2413333,浙商期货  ,807,300,507
2012/5/16,14857.66,14857.66,14857.66,14857.66,168400,14944.57667,15043.26,-98.68333333,浙商期货  ,488,807,-319
2012/5/17,14977.29,14977.29,14977.29,14977.29,181200,14947.98,14979.588,-31.608,浙商期货  ,262,488,-226
2012/5/18,14862.29,14862.29,14862.29,14862.29,172400,14899.08,14934.662,-35.582,浙商期货  ,262,262,0
2012/5/21,14992.06,14992.06,14992.06,14992.06,163100,14943.88,14939.658,4.222,浙商期货  ,266,262,4
2012/5/22,14942.14,14942.14,14942.14,14942.14,103800,14932.16333,14926.288,5.875333333,浙商期货  ,251,266,-15
2012/5/23,14744.93,14744.93,14744.93,14744.93,187300,14893.04333,14903.742,-10.69866667,浙商期货  ,230,251,-21
2012/5/24,14727.63,14727.63,14727.63,14727.63,166200,14804.9,14853.81,-48.91,浙商期货  ,230,230,0
2012/5/25,14775.48,14775.48,14775.48,14775.48,109900,14749.34667,14836.448,-87.10133333,浙商期货  ,222,230,-8
2012/5/28,14972.65,14972.65,14972.65,14972.65,161600,14825.25333,14832.566,-7.312666667,浙商期货  ,220,222,-2
2012/5/29,14997.26,14997.26,14997.26,14997.26,132400,14915.13,14843.59,71.54,浙商期货  ,174,220,-46
