,company_name,update_date,position_signal,open,high,low,close,volume,position_all,MA5,MA10,trend,return_rate,index_signal,index_position_signal,daily_return,cum_return
171,新湖期货,2009-03-30,,11625.0,11710.0,11485.0,11525.0,98822.0,95214.0,10639.5,10571.5833333,67.9166666667,-0.0140937630759,1.0,,,
172,新湖期货,2009-03-30,,11625.0,11710.0,11485.0,11525.0,98822.0,95214.0,10639.5,10571.5833333,67.9166666667,-0.0140937630759,1.0,,,
173,新湖期货,2009-03-30,,11625.0,11710.0,11485.0,11525.0,98822.0,95214.0,10639.5,10571.5833333,67.9166666667,-0.0140937630759,1.0,,,
174,新湖期货,2009-03-31,,11500.0,11715.0,11345.0,11700.0,105410.0,85966.0,10682.0,10601.5,80.5,-0.0108109161042,1.0,,,
175,新湖期货,2009-03-31,,11500.0,11715.0,11345.0,11700.0,105410.0,85966.0,10682.0,10601.5,80.5,-0.0108109161042,1.0,,,
176,新湖期货,2009-03-31,,11500.0,11715.0,11345.0,11700.0,105410.0,85966.0,10682.0,10601.5,80.5,-0.0108109161042,1.0,,,
177,新湖期货,2009-04-01,,11700.0,11800.0,11600.0,11635.0,139110.0,98906.0,10726.0,10635.5833333,90.4166666667,0.0172418064345,1.0,,,
179,新湖期货,2009-04-01,,11700.0,11800.0,11600.0,11635.0,139110.0,98906.0,10726.0,10635.5833333,90.4166666667,0.0172418064345,1.0,,,
178,新湖期货,2009-04-01,,11700.0,11800.0,11600.0,11635.0,139110.0,98906.0,10726.0,10635.5833333,90.4166666667,0.0172418064345,1.0,,,
180,新湖期货,2009-04-02,,11715.0,11815.0,11630.0,11800.0,143028.0,108182.0,10776.1666667,10666.5833333,109.583333333,0.00128123015605,1.0,,,
181,新湖期货,2009-04-02,,11715.0,11815.0,11630.0,11800.0,143028.0,108182.0,10776.1666667,10666.5833333,109.583333333,0.00128123015605,1.0,,,
182,新湖期货,2009-04-02,,11715.0,11815.0,11630.0,11800.0,143028.0,108182.0,10776.1666667,10666.5833333,109.583333333,0.00128123015605,1.0,,,
183,新湖期货,2009-04-03,,11820.0,11860.0,11690.0,11735.0,113870.0,117548.0,10830.3333333,10701.5,128.833333333,0.00892294001819,1.0,,,
184,新湖期货,2009-04-03,,11820.0,11860.0,11690.0,11735.0,113870.0,117548.0,10830.3333333,10701.5,128.833333333,0.00892294001819,1.0,,,
185,新湖期货,2009-04-03,,11820.0,11860.0,11690.0,11735.0,113870.0,117548.0,10830.3333333,10701.5,128.833333333,0.00892294001819,1.0,,,
187,新湖期货,2009-04-07,,11860.0,12305.0,11810.0,12280.0,237552.0,118990.0,10884.8333333,10728.4166667,156.416666667,0.00337838159163,1.0,,,
188,新湖期货,2009-04-07,,11860.0,12305.0,11810.0,12280.0,237552.0,118990.0,10884.8333333,10728.4166667,156.416666667,0.00337838159163,1.0,,,
186,新湖期货,2009-04-07,,11860.0,12305.0,11810.0,12280.0,237552.0,118990.0,10884.8333333,10728.4166667,156.416666667,0.00337838159163,1.0,,,
191,新湖期货,2009-04-08,,12135.0,12180.0,11785.0,11860.0,214890.0,134120.0,10953.1666667,10757.25,195.916666667,0.022922445609,1.0,,,
189,新湖期货,2009-04-08,,12135.0,12180.0,11785.0,11860.0,214890.0,134120.0,10953.1666667,10757.25,195.916666667,0.022922445609,1.0,,,
190,新湖期货,2009-04-08,,12135.0,12180.0,11785.0,11860.0,214890.0,134120.0,10953.1666667,10757.25,195.916666667,0.022922445609,1.0,,,
194,新湖期货,2009-04-09,,12050.0,12185.0,12000.0,12175.0,176706.0,132582.0,11011.6666667,10769.1666667,242.5,-0.0070291792419,1.0,,,
193,新湖期货,2009-04-09,,12050.0,12185.0,12000.0,12175.0,176706.0,132582.0,11011.6666667,10769.1666667,242.5,-0.0070291792419,1.0,,,
192,新湖期货,2009-04-09,,12050.0,12185.0,12000.0,12175.0,176706.0,132582.0,11011.6666667,10769.1666667,242.5,-0.0070291792419,1.0,,,
197,新湖期货,2009-04-10,,12300.0,12700.0,12280.0,12660.0,312158.0,133826.0,11074.5,10789.75,284.75,0.0205346024417,1.0,,,
196,新湖期货,2009-04-10,,12300.0,12700.0,12280.0,12660.0,312158.0,133826.0,11074.5,10789.75,284.75,0.0205346024417,1.0,,,
195,新湖期货,2009-04-10,,12300.0,12700.0,12280.0,12660.0,312158.0,133826.0,11074.5,10789.75,284.75,0.0205346024417,1.0,,,
198,新湖期货,2009-04-15,,12780.0,13300.0,12700.0,13125.0,380920.0,132262.0,11326.1666667,10891.0,435.166666667,-0.0170679085121,1.0,,,
199,新湖期货,2009-04-15,,12780.0,13300.0,12700.0,13125.0,380920.0,132262.0,11326.1666667,10891.0,435.166666667,-0.0170679085121,1.0,,,
200,新湖期货,2009-04-15,,12780.0,13300.0,12700.0,13125.0,380920.0,132262.0,11326.1666667,10891.0,435.166666667,-0.0170679085121,1.0,,,
201,新湖期货,2009-04-16,,13695.0,13730.0,13530.0,13730.0,229182.0,143286.0,11419.8333333,10929.4166667,490.416666667,0.0691493537657,1.0,,,
202,新湖期货,2009-04-16,,13695.0,13730.0,13530.0,13730.0,229182.0,143286.0,11419.8333333,10929.4166667,490.416666667,0.0691493537657,1.0,,,
203,新湖期货,2009-04-16,,13695.0,13730.0,13530.0,13730.0,229182.0,143286.0,11419.8333333,10929.4166667,490.416666667,0.0691493537657,1.0,,,
204,新湖期货,2009-04-17,,13680.0,13880.0,13500.0,13585.0,414726.0,149788.0,11526.1666667,10970.0,556.166666667,-0.00109589052064,1.0,,,
206,新湖期货,2009-04-17,,13680.0,13880.0,13500.0,13585.0,414726.0,149788.0,11526.1666667,10970.0,556.166666667,-0.00109589052064,1.0,,,
205,新湖期货,2009-04-17,,13680.0,13880.0,13500.0,13585.0,414726.0,149788.0,11526.1666667,10970.0,556.166666667,-0.00109589052064,1.0,,,
207,新湖期货,2009-04-20,,13650.0,13730.0,13330.0,13380.0,290450.0,148658.0,11625.8333333,11014.5833333,611.25,-0.00219539056344,1.0,,,
208,新湖期货,2009-04-20,,13650.0,13730.0,13330.0,13380.0,290450.0,148658.0,11625.8333333,11014.5833333,611.25,-0.00219539056344,1.0,,,
209,新湖期货,2009-04-20,,13650.0,13730.0,13330.0,13380.0,290450.0,148658.0,11625.8333333,11014.5833333,611.25,-0.00219539056344,1.0,,,
210,新湖期货,2009-04-21,,12980.0,13000.0,12860.0,12860.0,25180.0,137532.0,11715.6666667,11052.75,662.916666667,-0.050329810355,1.0,,,
211,新湖期货,2009-04-21,,12980.0,13000.0,12860.0,12860.0,25180.0,137532.0,11715.6666667,11052.75,662.916666667,-0.050329810355,1.0,,,
212,新湖期货,2009-04-21,,12980.0,13000.0,12860.0,12860.0,25180.0,137532.0,11715.6666667,11052.75,662.916666667,-0.050329810355,1.0,,,
215,新湖期货,2009-04-23,,12385.0,12495.0,12160.0,12465.0,243332.0,114560.0,11855.1666667,11110.9166667,744.25,-0.0345203885512,1.0,,,
214,新湖期货,2009-04-23,,12385.0,12495.0,12160.0,12465.0,243332.0,114560.0,11855.1666667,11110.9166667,744.25,-0.0345203885512,1.0,,,
213,新湖期货,2009-04-23,,12385.0,12495.0,12160.0,12465.0,243332.0,114560.0,11855.1666667,11110.9166667,744.25,-0.0345203885512,1.0,,,
218,新湖期货,2009-04-28,,11810.0,12095.0,11780.0,11945.0,240692.0,81294.0,12010.6666667,11201.25,809.416666667,-0.0324893215299,1.0,,,
216,新湖期货,2009-04-28,,11810.0,12095.0,11780.0,11945.0,240692.0,81294.0,12010.6666667,11201.25,809.416666667,-0.0324893215299,1.0,,,
217,新湖期货,2009-04-28,,11810.0,12095.0,11780.0,11945.0,240692.0,81294.0,12010.6666667,11201.25,809.416666667,-0.0324893215299,1.0,,,
220,新湖期货,2009-05-12,,12660.0,12820.0,12545.0,12740.0,301618.0,127850.0,12497.0,11549.6666667,947.333333333,-0.0249622945599,1.0,,,
221,新湖期货,2009-05-12,,12660.0,12820.0,12545.0,12740.0,301618.0,127850.0,12497.0,11549.6666667,947.333333333,-0.0249622945599,1.0,,,
219,新湖期货,2009-05-12,,12660.0,12820.0,12545.0,12740.0,301618.0,127850.0,12497.0,11549.6666667,947.333333333,-0.0249622945599,1.0,,,
223,新湖期货,2009-05-13,,12690.0,12905.0,12680.0,12855.0,230088.0,118408.0,12535.8333333,11587.6666667,948.166666667,0.00236686501027,1.0,,,
222,新湖期货,2009-05-13,,12690.0,12905.0,12680.0,12855.0,230088.0,118408.0,12535.8333333,11587.6666667,948.166666667,0.00236686501027,1.0,,,
224,新湖期货,2009-05-13,,12690.0,12905.0,12680.0,12855.0,230088.0,118408.0,12535.8333333,11587.6666667,948.166666667,0.00236686501027,1.0,,,
226,新湖期货,2009-05-14,,12400.0,12495.0,12325.0,12475.0,201864.0,116026.0,12580.1666667,11631.0833333,949.083333333,-0.0231178091153,1.0,,,
227,新湖期货,2009-05-14,,12400.0,12495.0,12325.0,12475.0,201864.0,116026.0,12580.1666667,11631.0833333,949.083333333,-0.0231178091153,1.0,,,
225,新湖期货,2009-05-14,,12400.0,12495.0,12325.0,12475.0,201864.0,116026.0,12580.1666667,11631.0833333,949.083333333,-0.0231178091153,1.0,,,
228,新湖期货,2009-05-15,,12670.0,12675.0,12450.0,12640.0,199952.0,110698.0,12606.0,11666.0,940.0,0.0215405217221,1.0,,,
229,新湖期货,2009-05-15,,12670.0,12675.0,12450.0,12640.0,199952.0,110698.0,12606.0,11666.0,940.0,0.0215405217221,1.0,,,
230,新湖期货,2009-05-15,,12670.0,12675.0,12450.0,12640.0,199952.0,110698.0,12606.0,11666.0,940.0,0.0215405217221,1.0,,,
231,新湖期货,2009-05-18,,12500.0,12790.0,12350.0,12730.0,364200.0,110056.0,12639.5,11707.8333333,931.666666667,-0.0135083500248,1.0,,,
232,新湖期货,2009-05-18,,12500.0,12790.0,12350.0,12730.0,364200.0,110056.0,12639.5,11707.8333333,931.666666667,-0.0135083500248,1.0,,,
233,新湖期货,2009-05-18,,12500.0,12790.0,12350.0,12730.0,364200.0,110056.0,12639.5,11707.8333333,931.666666667,-0.0135083500248,1.0,,,
234,新湖期货,2009-05-19,,12830.0,13225.0,12750.0,13170.0,399268.0,123538.0,12670.5,11750.4166667,920.083333333,0.0260575343193,1.0,,,
236,新湖期货,2009-05-19,,12830.0,13225.0,12750.0,13170.0,399268.0,123538.0,12670.5,11750.4166667,920.083333333,0.0260575343193,1.0,,,
235,新湖期货,2009-05-19,,12830.0,13225.0,12750.0,13170.0,399268.0,123538.0,12670.5,11750.4166667,920.083333333,0.0260575343193,1.0,,,
237,新湖期货,2009-05-20,,12960.0,13085.0,12805.0,12815.0,296264.0,125002.0,12718.3333333,11801.5833333,916.75,0.0100815122966,1.0,,,
238,新湖期货,2009-05-20,,12960.0,13085.0,12805.0,12815.0,296264.0,125002.0,12718.3333333,11801.5833333,916.75,0.0100815122966,1.0,,,
239,新湖期货,2009-05-20,,12960.0,13085.0,12805.0,12815.0,296264.0,125002.0,12718.3333333,11801.5833333,916.75,0.0100815122966,1.0,,,
240,新湖期货,2009-05-21,,12755.0,12835.0,12650.0,12710.0,224362.0,114626.0,12736.1666667,11844.6666667,891.5,-0.0159443393304,1.0,,,
241,新湖期货,2009-05-21,,12755.0,12835.0,12650.0,12710.0,224362.0,114626.0,12736.1666667,11844.6666667,891.5,-0.0159443393304,1.0,,,
242,新湖期货,2009-05-21,,12755.0,12835.0,12650.0,12710.0,224362.0,114626.0,12736.1666667,11844.6666667,891.5,-0.0159443393304,1.0,,,
244,新湖期货,2009-05-22,,12650.0,12890.0,12605.0,12865.0,313600.0,108560.0,12764.5,11888.0833333,876.416666667,-0.00826613642024,1.0,,,
245,新湖期货,2009-05-22,,12650.0,12890.0,12605.0,12865.0,313600.0,108560.0,12764.5,11888.0833333,876.416666667,-0.00826613642024,1.0,,,
243,新湖期货,2009-05-22,,12650.0,12890.0,12605.0,12865.0,313600.0,108560.0,12764.5,11888.0833333,876.416666667,-0.00826613642024,1.0,,,
248,新湖期货,2009-05-25,,12975.0,13000.0,12810.0,12835.0,182816.0,118404.0,12787.5,11931.0,856.5,0.0253672138784,1.0,,,
246,新湖期货,2009-05-25,,12975.0,13000.0,12810.0,12835.0,182816.0,118404.0,12787.5,11931.0,856.5,0.0253672138784,1.0,,,
247,新湖期货,2009-05-25,,12975.0,13000.0,12810.0,12835.0,182816.0,118404.0,12787.5,11931.0,856.5,0.0253672138784,1.0,,,
251,新湖期货,2009-05-26,,12870.0,12880.0,12665.0,12670.0,115190.0,108996.0,12793.3333333,11974.0,819.333333333,-0.00812540744392,1.0,,,
250,新湖期货,2009-05-26,,12870.0,12880.0,12665.0,12670.0,115190.0,108996.0,12793.3333333,11974.0,819.333333333,-0.00812540744392,1.0,,,
249,新湖期货,2009-05-26,,12870.0,12880.0,12665.0,12670.0,115190.0,108996.0,12793.3333333,11974.0,819.333333333,-0.00812540744392,1.0,,,
254,新湖期货,2009-05-27,,12800.0,12820.0,12690.0,12750.0,74802.0,99764.0,12785.1666667,12015.5,769.666666667,-0.00545385068246,1.0,,,
253,新湖期货,2009-05-27,,12800.0,12820.0,12690.0,12750.0,74802.0,99764.0,12785.1666667,12015.5,769.666666667,-0.00545385068246,1.0,,,
252,新湖期货,2009-05-27,,12800.0,12820.0,12690.0,12750.0,74802.0,99764.0,12785.1666667,12015.5,769.666666667,-0.00545385068246,1.0,,,
255,新湖期货,2009-06-01,,13010.0,13350.0,12970.0,13190.0,125448.0,90030.0,12784.8333333,12055.5,729.333333333,0.0162731215988,1.0,,,
256,新湖期货,2009-06-01,,13010.0,13350.0,12970.0,13190.0,125448.0,90030.0,12784.8333333,12055.5,729.333333333,0.0162731215988,1.0,,,
257,新湖期货,2009-06-01,,13010.0,13350.0,12970.0,13190.0,125448.0,90030.0,12784.8333333,12055.5,729.333333333,0.0162731215988,1.0,,,
258,新湖期货,2009-06-02,,13420.0,13480.0,13175.0,13220.0,353934.0,71788.0,12787.0,12103.4166667,683.583333333,0.0310278390191,1.0,,,
259,新湖期货,2009-06-02,,13420.0,13480.0,13175.0,13220.0,353934.0,71788.0,12787.0,12103.4166667,683.583333333,0.0310278390191,1.0,,,
260,新湖期货,2009-06-02,,13420.0,13480.0,13175.0,13220.0,353934.0,71788.0,12787.0,12103.4166667,683.583333333,0.0310278390191,1.0,,,
263,新湖期货,2009-06-04,,13100.0,13310.0,13100.0,13275.0,203042.0,131472.0,12765.3333333,12195.5833333,569.75,-0.0147757944879,1.0,,,
261,新湖期货,2009-06-04,,13100.0,13310.0,13100.0,13275.0,203042.0,131472.0,12765.3333333,12195.5833333,569.75,-0.0147757944879,1.0,,,
262,新湖期货,2009-06-04,,13100.0,13310.0,13100.0,13275.0,203042.0,131472.0,12765.3333333,12195.5833333,569.75,-0.0147757944879,1.0,,,
266,新湖期货,2009-06-12,,14035.0,14095.0,13815.0,13830.0,358494.0,128020.0,12969.3333333,12490.0,479.333333333,0.0226995875161,1.0,,,
265,新湖期货,2009-06-12,,14035.0,14095.0,13815.0,13830.0,358494.0,128020.0,12969.3333333,12490.0,479.333333333,0.0226995875161,1.0,,,
264,新湖期货,2009-06-12,,14035.0,14095.0,13815.0,13830.0,358494.0,128020.0,12969.3333333,12490.0,479.333333333,0.0226995875161,1.0,,,
267,新湖期货,2009-06-15,,13750.0,13790.0,13390.0,13510.0,315458.0,128452.0,13032.1666667,12541.8333333,490.333333333,-0.0205153857013,1.0,,,
268,新湖期货,2009-06-15,,13750.0,13790.0,13390.0,13510.0,315458.0,128452.0,13032.1666667,12541.8333333,490.333333333,-0.0205153857013,1.0,,,
269,新湖期货,2009-06-15,,13750.0,13790.0,13390.0,13510.0,315458.0,128452.0,13032.1666667,12541.8333333,490.333333333,-0.0205153857013,1.0,,,
270,新湖期货,2009-06-16,,13200.0,13465.0,13180.0,13460.0,247934.0,122262.0,13072.1666667,12588.25,483.916666667,-0.0408219945203,1.0,,,
271,新湖期货,2009-06-16,,13200.0,13465.0,13180.0,13460.0,247934.0,122262.0,13072.1666667,12588.25,483.916666667,-0.0408219945203,1.0,,,
272,新湖期货,2009-06-16,,13200.0,13465.0,13180.0,13460.0,247934.0,122262.0,13072.1666667,12588.25,483.916666667,-0.0408219945203,1.0,,,
274,新湖期货,2009-06-17,,13330.0,13530.0,13310.0,13510.0,215840.0,119272.0,13104.6666667,12633.75,470.916666667,0.00980030459829,1.0,,,
273,新湖期货,2009-06-17,,13330.0,13530.0,13310.0,13510.0,215840.0,119272.0,13104.6666667,12633.75,470.916666667,0.00980030459829,1.0,,,
275,新湖期货,2009-06-17,,13330.0,13530.0,13310.0,13510.0,215840.0,119272.0,13104.6666667,12633.75,470.916666667,0.00980030459829,1.0,,,
277,新湖期货,2009-06-18,,13500.0,13525.0,13370.0,13425.0,154440.0,125274.0,13114.6666667,12677.75,436.916666667,0.0126725512538,1.0,,,
278,新湖期货,2009-06-18,,13500.0,13525.0,13370.0,13425.0,154440.0,125274.0,13114.6666667,12677.75,436.916666667,0.0126725512538,1.0,,,
276,新湖期货,2009-06-18,,13500.0,13525.0,13370.0,13425.0,154440.0,125274.0,13114.6666667,12677.75,436.916666667,0.0126725512538,1.0,,,
279,新湖期货,2009-06-19,,13450.0,13475.0,13325.0,13355.0,113666.0,116686.0,13137.1666667,12714.3333333,422.833333333,-0.00371057939654,1.0,,,
280,新湖期货,2009-06-19,,13450.0,13475.0,13325.0,13355.0,113666.0,116686.0,13137.1666667,12714.3333333,422.833333333,-0.00371057939654,1.0,,,
281,新湖期货,2009-06-19,,13450.0,13475.0,13325.0,13355.0,113666.0,116686.0,13137.1666667,12714.3333333,422.833333333,-0.00371057939654,1.0,,,
284,新湖期货,2009-06-22,,13185.0,13330.0,13185.0,13195.0,92642.0,113516.0,13146.0,12743.5,402.5,-0.0198992862426,1.0,,,
283,新湖期货,2009-06-22,,13185.0,13330.0,13185.0,13195.0,92642.0,113516.0,13146.0,12743.5,402.5,-0.0198992862426,1.0,,,
282,新湖期货,2009-06-22,,13185.0,13330.0,13185.0,13195.0,92642.0,113516.0,13146.0,12743.5,402.5,-0.0198992862426,1.0,,,
285,新湖期货,2009-06-23,,13000.0,13190.0,12955.0,13185.0,102606.0,111364.0,13145.5,12773.1666667,372.333333333,-0.0141304623437,1.0,,,
286,新湖期货,2009-06-23,,13000.0,13190.0,12955.0,13185.0,102606.0,111364.0,13145.5,12773.1666667,372.333333333,-0.0141304623437,1.0,,,
287,新湖期货,2009-06-23,,13000.0,13190.0,12955.0,13185.0,102606.0,111364.0,13145.5,12773.1666667,372.333333333,-0.0141304623437,1.0,,,
289,新湖期货,2009-06-24,,13185.0,13395.0,13145.0,13390.0,102044.0,107936.0,13143.3333333,12804.9166667,338.416666667,0.0141304623437,1.0,,,
290,新湖期货,2009-06-24,,13185.0,13395.0,13145.0,13390.0,102044.0,107936.0,13143.3333333,12804.9166667,338.416666667,0.0141304623437,1.0,,,
288,新湖期货,2009-06-24,,13185.0,13395.0,13145.0,13390.0,102044.0,107936.0,13143.3333333,12804.9166667,338.416666667,0.0141304623437,1.0,,,
291,新湖期货,2009-06-25,,13420.0,13500.0,13350.0,13430.0,116482.0,104608.0,13170.5,12833.75,336.75,0.0176663117383,1.0,,,
292,新湖期货,2009-06-25,,13420.0,13500.0,13350.0,13430.0,116482.0,104608.0,13170.5,12833.75,336.75,0.0176663117383,1.0,,,
293,新湖期货,2009-06-25,,13420.0,13500.0,13350.0,13430.0,116482.0,104608.0,13170.5,12833.75,336.75,0.0176663117383,1.0,,,
296,新湖期货,2009-06-26,,13500.0,13570.0,13455.0,13545.0,64796.0,100322.0,13193.5,12864.6666667,328.833333333,0.00594355390085,1.0,,,
294,新湖期货,2009-06-26,,13500.0,13570.0,13455.0,13545.0,64796.0,100322.0,13193.5,12864.6666667,328.833333333,0.00594355390085,1.0,,,
295,新湖期货,2009-06-26,,13500.0,13570.0,13455.0,13545.0,64796.0,100322.0,13193.5,12864.6666667,328.833333333,0.00594355390085,1.0,,,
298,新湖期货,2009-06-29,,13405.0,13570.0,13405.0,13440.0,40288.0,87068.0,13216.5,12898.3333333,318.166666667,-0.00706191375646,1.0,,,
299,新湖期货,2009-06-29,,13405.0,13570.0,13405.0,13440.0,40288.0,87068.0,13216.5,12898.3333333,318.166666667,-0.00706191375646,1.0,,,
297,新湖期货,2009-06-29,,13405.0,13570.0,13405.0,13440.0,40288.0,87068.0,13216.5,12898.3333333,318.166666667,-0.00706191375646,1.0,,,
300,新湖期货,2009-06-30,,13500.0,13505.0,13360.0,13420.0,29148.0,80848.0,13248.6666667,12927.3333333,321.333333333,0.00706191375646,1.0,,,
301,新湖期货,2009-06-30,,13500.0,13505.0,13360.0,13420.0,29148.0,80848.0,13248.6666667,12927.3333333,321.333333333,0.00706191375646,1.0,,,
302,新湖期货,2009-06-30,,13500.0,13505.0,13360.0,13420.0,29148.0,80848.0,13248.6666667,12927.3333333,321.333333333,0.00706191375646,1.0,,,
304,新湖期货,2009-07-01,,13400.0,13520.0,13390.0,13485.0,75448.0,79114.0,13274.6666667,12957.0833333,317.583333333,-0.00743497848752,1.0,,,
303,新湖期货,2009-07-01,,13400.0,13520.0,13390.0,13485.0,75448.0,79114.0,13274.6666667,12957.0833333,317.583333333,-0.00743497848752,1.0,,,
305,新湖期货,2009-07-01,,13400.0,13520.0,13390.0,13485.0,75448.0,79114.0,13274.6666667,12957.0833333,317.583333333,-0.00743497848752,1.0,,,
306,新湖期货,2009-07-02,,13540.0,13630.0,13460.0,13480.0,108590.0,86552.0,13299.8333333,12985.1666667,314.666666667,0.0103935605273,1.0,,,
307,新湖期货,2009-07-02,,13540.0,13630.0,13460.0,13480.0,108590.0,86552.0,13299.8333333,12985.1666667,314.666666667,0.0103935605273,1.0,,,
308,新湖期货,2009-07-02,,13540.0,13630.0,13460.0,13480.0,108590.0,86552.0,13299.8333333,12985.1666667,314.666666667,0.0103935605273,1.0,,,
309,新湖期货,2009-07-03,,13450.0,13540.0,13365.0,13455.0,99088.0,88358.0,13310.1666667,13014.25,295.916666667,-0.00666916143628,1.0,,,
310,新湖期货,2009-07-03,,13450.0,13540.0,13365.0,13455.0,99088.0,88358.0,13310.1666667,13014.25,295.916666667,-0.00666916143628,1.0,,,
311,新湖期货,2009-07-03,,13450.0,13540.0,13365.0,13455.0,99088.0,88358.0,13310.1666667,13014.25,295.916666667,-0.00666916143628,1.0,,,
314,新湖期货,2009-07-06,,13400.0,13510.0,13275.0,13280.0,106886.0,90796.0,13331.5,13033.8333333,297.666666667,-0.00372439909098,1.0,,,
313,新湖期货,2009-07-06,,13400.0,13510.0,13275.0,13280.0,106886.0,90796.0,13331.5,13033.8333333,297.666666667,-0.00372439909098,1.0,,,
312,新湖期货,2009-07-06,,13400.0,13510.0,13275.0,13280.0,106886.0,90796.0,13331.5,13033.8333333,297.666666667,-0.00372439909098,1.0,,,
316,新湖期货,2009-07-07,,13375.0,13420.0,13320.0,13385.0,80054.0,101454.0,13350.5,13057.5,293.0,-0.00186741417479,1.0,,,
317,新湖期货,2009-07-07,,13375.0,13420.0,13320.0,13385.0,80054.0,101454.0,13350.5,13057.5,293.0,-0.00186741417479,1.0,,,
315,新湖期货,2009-07-07,,13375.0,13420.0,13320.0,13385.0,80054.0,101454.0,13350.5,13057.5,293.0,-0.00186741417479,1.0,,,
318,新湖期货,2009-07-08,,13300.0,13365.0,13035.0,13215.0,219126.0,95252.0,13367.8333333,13077.6666667,290.166666667,-0.00562325755436,1.0,,,
319,新湖期货,2009-07-08,,13300.0,13365.0,13035.0,13215.0,219126.0,95252.0,13367.8333333,13077.6666667,290.166666667,-0.00562325755436,1.0,,,
320,新湖期货,2009-07-08,,13300.0,13365.0,13035.0,13215.0,219126.0,95252.0,13367.8333333,13077.6666667,290.166666667,-0.00562325755436,1.0,,,
323,新湖期货,2009-07-09,,13085.0,13275.0,13080.0,13240.0,138820.0,105566.0,13380.5,13086.9166667,293.583333333,-0.0162974992456,1.0,,,
322,新湖期货,2009-07-09,,13085.0,13275.0,13080.0,13240.0,138820.0,105566.0,13380.5,13086.9166667,293.583333333,-0.0162974992456,1.0,,,
321,新湖期货,2009-07-09,,13085.0,13275.0,13080.0,13240.0,138820.0,105566.0,13380.5,13086.9166667,293.583333333,-0.0162974992456,1.0,,,
324,新湖期货,2009-07-10,,13260.0,13295.0,13170.0,13195.0,133966.0,106376.0,13399.5,13092.3333333,307.166666667,0.0132854487756,1.0,,,
325,新湖期货,2009-07-10,,13260.0,13295.0,13170.0,13195.0,133966.0,106376.0,13399.5,13092.3333333,307.166666667,0.0132854487756,1.0,,,
326,新湖期货,2009-07-10,,13260.0,13295.0,13170.0,13195.0,133966.0,106376.0,13399.5,13092.3333333,307.166666667,0.0132854487756,1.0,,,
329,新湖期货,2009-07-13,,13220.0,13250.0,12665.0,12710.0,380972.0,111248.0,13414.3333333,13099.5833333,314.75,-0.00302115033418,1.0,,,
