update_date,AFI.WI,AGFI.WI,ALFI.WI,AUFI.WI,BBFI.WI,BFI.WI,BUFI.WI,CFFI.WI,CFI.WI,CSFI.WI,CUFI.WI,FBFI.WI,FGFI.WI,FUFI.WI,HCFI.WI,IFI.WI,JDFI.WI,JFI.WI,JMFI.WI,JRFI.WI,LFI.WI,LRFI.WI,MAFI.WI,MFI.WI,NIFI.WI,OIFI.WI,PBFI.WI,PFI.WI,PMFI.WI,PPFI.WI,RBFI.WI,RIFI.WI,RMFI.WI,RSFI.WI,RUFI.WI,SFFI.WI,SMFI.WI,SNFI.WI,SRFI.WI,TAFI.WI,VFI.WI,WHFI.WI,WRFI.WI,YFI.WI,ZCFI.WI,ZNFI.WI
2015-12-03,3797.74 ,3199.45 ,10175.84 ,219.90 ,82.86 ,0.00 ,1843.26 ,11692.93 ,1890.34 ,2157.29 ,34376.72 ,57.32 ,836.94 ,2371.31 ,1713.26 ,293.95 ,3491.59 ,639.72 ,537.44 ,0.00 ,7634.22 ,0.00 ,0.00 ,2356.00 ,68542.19 ,5794.61 ,12612.20 ,4551.40 ,0.00 ,5897.06 ,1631.32 ,2492.79 ,1854.29 ,4069.07 ,10391.08 ,3412.17 ,0.00 ,84351.45 ,5561.53 ,4514.88 ,4545.60 ,2833.25 ,0.00 ,5691.65 ,294.79 ,12470.60 
2015-12-04,3789.44 ,3227.95 ,10279.79 ,221.84 ,82.86 ,0.00 ,1863.07 ,11695.04 ,1883.01 ,2101.46 ,34592.01 ,58.02 ,827.89 ,2416.38 ,1738.77 ,291.39 ,3468.15 ,635.51 ,536.95 ,0.00 ,7613.62 ,0.00 ,0.00 ,2360.55 ,69236.24 ,5796.60 ,12830.04 ,4571.88 ,0.00 ,5812.06 ,1641.98 ,2507.00 ,1873.11 ,4069.07 ,10365.12 ,3404.38 ,0.00 ,84096.36 ,5509.35 ,4523.54 ,4509.49 ,2833.34 ,0.00 ,5685.38 ,292.71 ,12592.83 
2015-12-07,3801.52 ,3312.53 ,10307.56 ,227.43 ,80.69 ,0.00 ,1839.22 ,11755.34 ,1855.92 ,2064.35 ,35287.29 ,57.84 ,833.49 ,2430.90 ,1746.03 ,294.74 ,3457.16 ,639.85 ,542.71 ,0.00 ,7618.43 ,0.00 ,0.00 ,2388.81 ,71030.00 ,5874.76 ,13034.30 ,4705.62 ,0.00 ,5787.69 ,1662.13 ,2514.43 ,1887.75 ,4093.31 ,10597.84 ,3528.26 ,0.00 ,85943.96 ,5559.67 ,4464.57 ,4529.84 ,2839.68 ,0.00 ,5774.03 ,296.27 ,12829.40 
2015-12-08,3752.01 ,3274.08 ,10352.17 ,225.21 ,80.65 ,0.00 ,1761.82 ,11596.45 ,1856.01 ,2051.08 ,34675.52 ,58.40 ,824.16 ,2432.23 ,1732.77 ,287.93 ,3392.01 ,636.95 ,537.85 ,0.00 ,7313.57 ,0.00 ,0.00 ,2327.20 ,68567.82 ,5769.95 ,12925.86 ,4614.20 ,0.00 ,5459.12 ,1648.91 ,2509.25 ,1835.85 ,4070.04 ,10390.61 ,3483.21 ,0.00 ,84650.72 ,5501.84 ,4312.51 ,4480.74 ,2841.64 ,0.00 ,5666.21 ,293.45 ,12534.16 
2015-12-09,3743.46 ,3271.21 ,10490.09 ,226.20 ,80.65 ,0.00 ,1754.79 ,11619.19 ,1858.20 ,2025.08 ,34996.58 ,58.86 ,828.98 ,2433.57 ,1736.43 ,287.58 ,3361.60 ,632.51 ,523.72 ,0.00 ,7432.35 ,0.00 ,0.00 ,2318.97 ,68647.08 ,5639.47 ,13038.32 ,4573.04 ,0.00 ,5488.79 ,1650.88 ,2504.54 ,1852.67 ,4068.25 ,10389.77 ,3476.43 ,0.00 ,84687.43 ,5456.85 ,4366.93 ,4526.48 ,2845.32 ,0.00 ,5589.20 ,294.28 ,12642.42 
2015-12-10,3736.95 ,3267.43 ,10399.41 ,225.61 ,84.37 ,0.00 ,1711.66 ,11409.68 ,1871.51 ,2053.06 ,34886.08 ,58.86 ,820.73 ,2435.78 ,1740.25 ,284.38 ,3347.03 ,631.50 ,527.51 ,0.00 ,7485.92 ,0.00 ,0.00 ,2309.08 ,67964.02 ,5627.51 ,12898.26 ,4598.11 ,0.00 ,5497.03 ,1642.48 ,2512.22 ,1854.25 ,4068.25 ,10163.18 ,3477.59 ,0.00 ,85060.71 ,5443.86 ,4330.62 ,4542.57 ,2856.30 ,0.00 ,5578.01 ,294.94 ,12559.26 
2015-12-11,3737.58 ,3272.06 ,10676.44 ,225.82 ,84.27 ,0.00 ,1704.17 ,11558.16 ,1871.19 ,2061.92 ,35918.51 ,57.78 ,832.18 ,2436.21 ,1759.53 ,288.11 ,3353.92 ,633.51 ,529.94 ,0.00 ,7523.99 ,0.00 ,0.00 ,2351.81 ,69584.75 ,5652.97 ,13082.35 ,4678.57 ,0.00 ,5500.99 ,1652.52 ,2512.22 ,1894.65 ,4047.73 ,10396.46 ,3508.44 ,0.00 ,86951.31 ,5540.35 ,4338.17 ,4576.72 ,2863.33 ,0.00 ,5592.60 ,294.40 ,12888.64 
2015-12-14,3691.82 ,3254.03 ,10613.03 ,226.81 ,88.40 ,0.00 ,1727.74 ,11579.64 ,1871.02 ,2049.85 ,36094.49 ,57.78 ,830.07 ,2413.80 ,1796.29 ,291.31 ,3319.14 ,635.99 ,534.20 ,0.00 ,7536.31 ,0.00 ,0.00 ,2356.62 ,69434.05 ,5635.92 ,13095.54 ,4664.22 ,0.00 ,5522.61 ,1659.98 ,2512.22 ,1893.08 ,4062.11 ,10387.55 ,3513.77 ,0.00 ,89050.18 ,5554.41 ,4309.39 ,4570.33 ,2871.00 ,0.00 ,5585.40 ,298.53 ,12890.65 
2015-12-15,3668.04 ,3235.49 ,10517.74 ,224.74 ,85.46 ,0.00 ,1730.31 ,11523.71 ,1878.62 ,2068.15 ,35589.02 ,58.61 ,829.29 ,2361.29 ,1787.10 ,289.67 ,3316.94 ,633.55 ,531.53 ,0.00 ,7475.90 ,0.00 ,0.00 ,2355.76 ,69119.00 ,5622.75 ,12990.56 ,4641.45 ,0.00 ,5527.18 ,1655.86 ,2515.19 ,1900.04 ,4056.28 ,10294.30 ,3556.57 ,0.00 ,89165.42 ,5545.72 ,4329.83 ,4558.50 ,2875.28 ,0.00 ,5571.23 ,297.96 ,12724.22 
2015-12-16,3693.88 ,3250.83 ,10496.96 ,225.25 ,85.50 ,0.00 ,1746.60 ,11579.63 ,1876.03 ,2062.67 ,35424.62 ,58.61 ,830.71 ,2370.84 ,1816.28 ,293.73 ,3325.80 ,634.55 ,532.51 ,0.00 ,7518.16 ,0.00 ,0.00 ,2365.35 ,69710.80 ,5616.30 ,12889.18 ,4626.43 ,0.00 ,5546.07 ,1671.26 ,2531.23 ,1907.52 ,4047.23 ,10334.75 ,3617.07 ,0.00 ,89576.47 ,5541.45 ,4351.64 ,4568.92 ,2883.76 ,0.00 ,5558.02 ,299.79 ,12625.37 
2015-12-17,3713.53 ,3267.81 ,10523.01 ,225.85 ,85.50 ,0.00 ,1752.73 ,11502.74 ,1881.20 ,2095.27 ,35095.36 ,58.98 ,826.83 ,2432.62 ,1834.27 ,293.67 ,3307.54 ,633.24 ,533.70 ,0.00 ,7485.57 ,0.00 ,0.00 ,2323.84 ,69319.21 ,5587.74 ,12809.57 ,4534.78 ,0.00 ,5534.62 ,1678.56 ,2539.83 ,1875.75 ,4065.70 ,10273.96 ,3624.31 ,0.00 ,91590.75 ,5539.98 ,4341.61 ,4574.24 ,2887.05 ,0.00 ,5517.71 ,299.00 ,12548.01 
2015-12-18,3733.88 ,3252.80 ,10662.59 ,224.20 ,81.48 ,0.00 ,1791.29 ,11512.36 ,1896.67 ,2115.88 ,35742.63 ,60.16 ,837.14 ,2463.57 ,1869.70 ,300.87 ,3333.48 ,641.75 ,546.00 ,0.00 ,7659.00 ,0.00 ,0.00 ,2372.11 ,70023.39 ,5609.54 ,12789.70 ,4545.70 ,0.00 ,5564.25 ,1713.12 ,0.00 ,1914.77 ,4001.80 ,10420.79 ,3702.95 ,0.00 ,94487.30 ,5558.17 ,4370.14 ,4620.94 ,2879.77 ,0.00 ,5543.41 ,301.72 ,12642.85 
2015-12-21,3754.28 ,3306.49 ,10803.08 ,227.25 ,81.29 ,0.00 ,1824.42 ,11634.73 ,1903.84 ,2106.29 ,36188.84 ,58.28 ,841.15 ,2463.69 ,1905.52 ,309.90 ,3396.46 ,648.96 ,553.94 ,0.00 ,7716.24 ,0.00 ,0.00 ,2422.26 ,70686.62 ,5662.50 ,13033.61 ,4668.18 ,0.00 ,5707.96 ,1752.51 ,2600.95 ,1945.16 ,3996.75 ,10820.11 ,3761.92 ,0.00 ,97498.51 ,5678.21 ,4420.88 ,4730.96 ,2882.05 ,0.00 ,5626.41 ,311.56 ,12866.81 
2015-12-22,3716.61 ,3312.44 ,10784.68 ,228.75 ,83.09 ,0.00 ,1861.99 ,11586.29 ,1881.95 ,2074.46 ,36279.82 ,55.43 ,837.40 ,2534.77 ,1875.56 ,309.35 ,3391.77 ,645.90 ,553.58 ,0.00 ,7812.08 ,0.00 ,0.00 ,2409.73 ,70445.41 ,5652.16 ,12970.62 ,4687.43 ,0.00 ,5778.48 ,1736.75 ,2599.98 ,1940.21 ,3987.36 ,10742.08 ,3727.60 ,0.00 ,97025.75 ,5656.26 ,4423.00 ,4783.90 ,2887.59 ,0.00 ,5634.94 ,313.48 ,12811.97 
2015-12-23,3722.52 ,3303.37 ,10842.67 ,227.70 ,82.47 ,0.00 ,1881.84 ,11476.11 ,1875.68 ,2067.48 ,36302.59 ,55.92 ,831.06 ,2513.04 ,1854.36 ,304.43 ,3375.72 ,642.99 ,550.89 ,0.00 ,7852.67 ,0.00 ,0.00 ,2400.36 ,69844.39 ,5649.76 ,13055.87 ,4703.62 ,0.00 ,5755.06 ,1723.59 ,2560.93 ,1931.88 ,3964.31 ,10711.40 ,3693.66 ,0.00 ,94574.69 ,5629.12 ,4403.29 ,4757.82 ,2888.72 ,0.00 ,5629.12 ,311.65 ,12904.01 
2015-12-24,3710.17 ,3316.88 ,10891.84 ,227.95 ,82.47 ,0.00 ,1874.40 ,11455.90 ,1869.92 ,2060.00 ,36089.47 ,53.80 ,838.14 ,2496.50 ,1868.74 ,306.12 ,3383.72 ,636.92 ,552.16 ,0.00 ,7817.67 ,0.00 ,0.00 ,2385.59 ,69083.33 ,5644.36 ,13020.40 ,4669.55 ,0.00 ,5870.36 ,1731.03 ,2564.65 ,1924.01 ,3962.81 ,10633.92 ,3670.79 ,0.00 ,94110.75 ,5620.40 ,4407.32 ,4880.43 ,2884.17 ,0.00 ,5626.43 ,310.87 ,12984.64 
2015-12-25,3678.11 ,3326.89 ,10896.63 ,228.35 ,78.39 ,0.00 ,1845.85 ,11521.60 ,1855.20 ,2031.10 ,36252.66 ,54.12 ,830.72 ,2517.82 ,1875.98 ,306.29 ,3358.45 ,634.55 ,549.62 ,0.00 ,7847.33 ,0.00 ,0.00 ,2367.97 ,68826.09 ,5660.15 ,13104.98 ,4711.42 ,0.00 ,5849.39 ,1742.59 ,2572.10 ,1909.53 ,3977.55 ,10668.01 ,3636.75 ,0.00 ,93913.04 ,5643.03 ,4423.48 ,4840.40 ,2876.07 ,0.00 ,5642.27 ,301.76 ,13130.46 
2015-12-28,3605.64 ,3302.00 ,10573.69 ,227.65 ,78.49 ,0.00 ,1828.76 ,11484.83 ,1802.48 ,1963.25 ,35649.48 ,52.96 ,823.33 ,2538.10 ,1870.66 ,309.70 ,3277.81 ,631.96 ,548.29 ,0.00 ,7746.51 ,0.00 ,0.00 ,2347.93 ,67762.51 ,5616.42 ,12918.11 ,4627.60 ,0.00 ,5715.02 ,1745.54 ,2586.94 ,1881.07 ,3957.60 ,10412.31 ,3671.49 ,0.00 ,92183.07 ,5595.95 ,4369.21 ,4756.66 ,2888.24 ,0.00 ,5587.19 ,303.06 ,12919.33 
2015-12-29,3615.55 ,3310.69 ,10718.11 ,228.30 ,82.41 ,0.00 ,1857.09 ,11493.19 ,1822.00 ,1989.39 ,36192.79 ,54.70 ,834.83 ,2476.05 ,1913.26 ,315.81 ,3283.59 ,641.97 ,559.27 ,0.00 ,7830.42 ,0.00 ,0.00 ,2371.97 ,69019.17 ,5678.07 ,12957.62 ,4788.77 ,0.00 ,5794.42 ,1784.29 ,2583.23 ,1908.29 ,3975.29 ,10563.64 ,3658.46 ,0.00 ,92598.45 ,5650.00 ,4420.82 ,4857.46 ,2881.13 ,0.00 ,5663.06 ,308.88 ,13125.77 
2015-12-30,3620.34 ,3306.72 ,10792.71 ,228.15 ,84.52 ,0.00 ,1872.54 ,11455.36 ,1838.57 ,2001.47 ,36386.60 ,56.60 ,833.88 ,2501.30 ,1933.84 ,320.46 ,3288.01 ,644.45 ,561.66 ,0.00 ,7941.25 ,0.00 ,0.00 ,2364.21 ,69802.63 ,5716.53 ,13024.61 ,4851.91 ,0.00 ,5781.31 ,1782.60 ,2609.74 ,1922.16 ,3958.58 ,10642.30 ,3677.44 ,0.00 ,93908.75 ,5647.68 ,4463.09 ,4844.40 ,2886.19 ,0.00 ,5715.35 ,307.30 ,13385.50 
2015-12-31,3605.93 ,3287.80 ,10843.63 ,226.05 ,83.92 ,0.00 ,1875.81 ,11411.38 ,1842.44 ,2008.26 ,36539.76 ,53.98 ,833.43 ,2486.32 ,1950.28 ,321.09 ,3280.93 ,642.68 ,566.27 ,0.00 ,7965.81 ,0.00 ,0.00 ,2380.67 ,70338.71 ,5705.06 ,13120.74 ,4862.23 ,0.00 ,5790.09 ,1786.22 ,2589.61 ,1928.21 ,3947.77 ,10559.12 ,3740.36 ,0.00 ,93387.13 ,5685.12 ,4457.85 ,4844.34 ,2885.45 ,0.00 ,5719.87 ,305.04 ,13427.88 
2016-01-04,3585.77 ,3302.76 ,10648.03 ,228.20 ,79.15 ,0.00 ,1796.20 ,11289.15 ,1836.42 ,2001.56 ,35970.86 ,51.90 ,825.31 ,2495.51 ,1930.50 ,320.42 ,3263.42 ,635.73 ,556.57 ,0.00 ,7953.01 ,0.00 ,0.00 ,2328.43 ,68720.14 ,5659.18 ,13085.63 ,4798.81 ,0.00 ,5751.09 ,1779.04 ,2647.24 ,1880.95 ,3891.47 ,10199.74 ,3704.00 ,0.00 ,92015.84 ,5632.85 ,4436.28 ,4816.16 ,2909.00 ,0.00 ,5652.99 ,304.21 ,13160.03 
2016-01-05,3594.33 ,3310.64 ,10767.15 ,230.30 ,72.98 ,0.00 ,1805.06 ,11218.98 ,1852.14 ,2031.19 ,36493.97 ,51.62 ,831.04 ,0.00 ,1959.16 ,323.27 ,3315.73 ,639.21 ,562.01 ,0.00 ,7973.15 ,0.00 ,0.00 ,2343.66 ,69292.97 ,5698.60 ,13243.97 ,4832.14 ,0.00 ,5770.39 ,1790.09 ,2647.24 ,1894.07 ,3924.93 ,10205.49 ,3614.00 ,0.00 ,93287.88 ,5621.30 ,4484.44 ,4807.60 ,2905.14 ,0.00 ,5695.02 ,307.93 ,13326.64 
2016-01-06,3570.87 ,3311.57 ,10686.18 ,231.40 ,72.98 ,0.00 ,1793.32 ,11290.10 ,1863.14 ,2033.83 ,36226.70 ,53.49 ,825.22 ,0.00 ,1936.44 ,317.14 ,3318.36 ,624.42 ,552.09 ,0.00 ,7891.27 ,0.00 ,0.00 ,2345.38 ,68620.97 ,5636.94 ,13170.61 ,4724.29 ,0.00 ,5683.74 ,1776.70 ,2582.31 ,1882.44 ,3933.37 ,10082.47 ,3616.00 ,0.00 ,92947.66 ,5571.76 ,4463.67 ,4780.78 ,2916.28 ,0.00 ,5613.03 ,306.51 ,13067.97 
2016-01-07,3571.46 ,3354.48 ,10673.56 ,236.60 ,72.98 ,0.00 ,1754.73 ,11266.59 ,1842.59 ,1991.88 ,36073.79 ,53.59 ,831.72 ,0.00 ,1925.37 ,318.40 ,3325.87 ,619.21 ,551.62 ,0.00 ,7813.82 ,0.00 ,0.00 ,2367.54 ,67331.96 ,5625.76 ,12853.55 ,4730.76 ,0.00 ,5575.73 ,1774.55 ,2582.31 ,1903.61 ,3933.56 ,10081.96 ,3650.00 ,0.00 ,92370.92 ,5564.43 ,4419.89 ,4689.79 ,2920.13 ,0.00 ,5617.27 ,306.57 ,12884.75 
2016-01-08,3582.02 ,3353.62 ,10746.61 ,236.81 ,72.98 ,0.00 ,1786.64 ,11261.88 ,1832.07 ,1999.72 ,35666.97 ,53.38 ,841.60 ,0.00 ,1883.24 ,310.37 ,3317.61 ,621.73 ,552.10 ,0.00 ,7818.80 ,0.00 ,0.00 ,2395.33 ,67727.30 ,5624.94 ,12930.10 ,4726.58 ,0.00 ,5632.14 ,1760.60 ,2582.31 ,1919.75 ,3883.43 ,10087.20 ,3782.00 ,0.00 ,92718.45 ,5593.03 ,4423.54 ,4658.87 ,2915.83 ,0.00 ,5616.33 ,306.59 ,12885.97 
2016-01-11,3557.31 ,3346.54 ,10802.38 ,237.46 ,72.98 ,0.00 ,1758.43 ,11249.64 ,1820.78 ,2006.41 ,34776.84 ,52.28 ,835.12 ,0.00 ,1878.35 ,303.45 ,3287.90 ,621.46 ,551.17 ,0.00 ,7760.66 ,0.00 ,0.00 ,2369.05 ,66754.36 ,5591.64 ,12749.43 ,4696.49 ,0.00 ,5578.49 ,1758.87 ,2582.31 ,1905.47 ,3860.83 ,9735.26 ,3878.00 ,0.00 ,93375.78 ,5501.59 ,4378.73 ,4595.08 ,2887.42 ,0.00 ,5570.75 ,307.70 ,12831.25 
2016-01-12,3558.63 ,3285.56 ,10580.06 ,234.62 ,72.98 ,0.00 ,1693.31 ,11236.04 ,1822.24 ,2020.34 ,34619.77 ,50.75 ,832.21 ,0.00 ,1858.28 ,298.20 ,3269.07 ,611.17 ,538.52 ,0.00 ,7779.76 ,0.00 ,0.00 ,2365.45 ,65760.24 ,5541.31 ,12565.69 ,4631.39 ,0.00 ,5528.94 ,1740.98 ,2582.31 ,1907.76 ,3855.92 ,9653.86 ,3850.00 ,0.00 ,92919.76 ,5482.30 ,4245.40 ,4586.40 ,2890.21 ,0.00 ,5524.85 ,308.70 ,12374.26 
2016-01-13,3584.34 ,3272.32 ,10600.88 ,232.27 ,72.98 ,0.00 ,1698.81 ,11258.45 ,1818.14 ,2011.49 ,34771.74 ,50.60 ,830.62 ,0.00 ,1858.55 ,298.51 ,3224.89 ,615.80 ,532.91 ,0.00 ,7705.04 ,0.00 ,0.00 ,2370.38 ,66054.14 ,5547.15 ,12708.39 ,4638.99 ,0.00 ,5530.83 ,1740.63 ,2582.31 ,1898.54 ,3849.03 ,9875.23 ,3898.00 ,0.00 ,92871.84 ,5496.24 ,4252.24 ,4620.26 ,2881.44 ,0.00 ,5534.59 ,297.34 ,12493.86 
2016-01-14,3562.25 ,3309.56 ,10695.41 ,234.07 ,0.00 ,0.00 ,1712.68 ,11253.02 ,1809.20 ,2007.93 ,34889.63 ,50.72 ,833.99 ,0.00 ,1882.07 ,302.68 ,3237.09 ,619.54 ,535.17 ,0.00 ,7695.65 ,0.00 ,0.00 ,2391.48 ,67146.77 ,5543.74 ,12869.59 ,4651.45 ,0.00 ,5624.50 ,1759.03 ,0.00 ,1920.91 ,3867.62 ,9904.86 ,4020.00 ,0.00 ,93273.98 ,5490.30 ,4259.58 ,4644.70 ,2885.27 ,0.00 ,5524.78 ,296.54 ,12619.69 
2016-01-15,3558.24 ,3291.43 ,10652.17 ,232.62 ,0.00 ,0.00 ,1705.17 ,11164.68 ,1815.26 ,2011.26 ,34770.57 ,0.00 ,836.94 ,0.00 ,1898.95 ,304.04 ,3222.06 ,623.89 ,525.80 ,0.00 ,7717.30 ,0.00 ,0.00 ,2390.28 ,68004.98 ,5542.93 ,12602.44 ,4673.68 ,0.00 ,5618.96 ,1777.81 ,0.00 ,1922.19 ,3849.71 ,9820.13 ,4029.43 ,0.00 ,93229.95 ,5456.79 ,4252.09 ,4605.65 ,2884.76 ,0.00 ,5529.95 ,294.37 ,12535.79 
2016-01-18,3568.63 ,3301.06 ,10730.35 ,233.52 ,0.00 ,0.00 ,1709.08 ,11107.38 ,1818.65 ,2028.97 ,34947.43 ,0.00 ,855.52 ,0.00 ,1937.26 ,316.14 ,3319.39 ,636.59 ,540.06 ,0.00 ,7927.64 ,0.00 ,0.00 ,2444.07 ,69322.14 ,5573.95 ,12880.23 ,4714.50 ,0.00 ,5751.66 ,1827.38 ,0.00 ,1985.35 ,3860.52 ,10153.33 ,4051.45 ,0.00 ,95122.89 ,5519.32 ,4248.94 ,4647.36 ,2886.47 ,0.00 ,5577.32 ,305.25 ,12689.50 
2016-01-19,3603.10 ,3317.07 ,10811.02 ,233.22 ,0.00 ,0.00 ,1757.28 ,11148.34 ,1807.02 ,2026.83 ,35331.98 ,0.00 ,861.14 ,0.00 ,1949.22 ,319.02 ,3328.09 ,639.03 ,540.94 ,0.00 ,8176.94 ,0.00 ,0.00 ,2447.73 ,70134.45 ,5588.27 ,12982.56 ,4728.83 ,0.00 ,5900.32 ,1839.74 ,0.00 ,1973.50 ,3851.18 ,10356.84 ,4081.30 ,0.00 ,94861.79 ,5558.11 ,4326.45 ,4731.86 ,2882.72 ,0.00 ,5613.08 ,310.65 ,12834.66 
2016-01-20,3573.38 ,3315.17 ,10714.08 ,233.82 ,0.00 ,0.00 ,1715.26 ,11241.38 ,1807.70 ,2026.72 ,35050.32 ,0.00 ,854.63 ,0.00 ,1929.15 ,310.95 ,3321.73 ,631.23 ,535.72 ,0.00 ,8116.23 ,0.00 ,0.00 ,2440.74 ,69470.60 ,5556.52 ,12862.03 ,4651.93 ,0.00 ,5840.69 ,1818.09 ,0.00 ,1969.13 ,3860.99 ,10277.21 ,4009.47 ,0.00 ,93988.31 ,5509.42 ,4263.12 ,4707.36 ,2879.86 ,0.00 ,5568.61 ,310.27 ,12727.11 
2016-01-21,3564.89 ,3330.79 ,10677.41 ,236.27 ,0.00 ,0.00 ,1705.24 ,11194.70 ,1804.85 ,2033.37 ,34826.51 ,0.00 ,858.43 ,0.00 ,1923.16 ,310.75 ,3383.18 ,634.54 ,529.70 ,0.00 ,8116.22 ,0.00 ,0.00 ,2412.74 ,69253.70 ,5543.98 ,12765.58 ,4580.01 ,0.00 ,5863.11 ,1808.27 ,0.00 ,1957.00 ,3858.06 ,10214.13 ,4049.34 ,0.00 ,95310.94 ,5479.91 ,4283.49 ,4692.93 ,2872.86 ,0.00 ,5526.24 ,314.89 ,12632.28 
2016-01-22,3581.03 ,3322.83 ,10803.43 ,235.23 ,0.00 ,0.00 ,1761.14 ,11230.38 ,1809.62 ,2074.79 ,35184.59 ,0.00 ,869.35 ,0.00 ,1934.23 ,312.28 ,3384.57 ,644.29 ,544.03 ,0.00 ,8129.79 ,0.00 ,0.00 ,2441.30 ,70162.67 ,5578.88 ,12789.27 ,4649.05 ,0.00 ,5915.86 ,1822.55 ,0.00 ,1981.14 ,3894.36 ,10399.04 ,4079.32 ,0.00 ,96193.71 ,5514.45 ,4345.92 ,4766.96 ,2875.82 ,0.00 ,5587.10 ,325.74 ,12797.46 
2016-01-25,3559.75 ,3322.66 ,10716.64 ,235.83 ,0.00 ,0.00 ,1747.52 ,11240.71 ,1810.54 ,2086.52 ,35042.29 ,0.00 ,858.11 ,0.00 ,1938.38 ,310.26 ,3342.21 ,643.17 ,543.30 ,0.00 ,8116.03 ,0.00 ,0.00 ,2423.77 ,69364.76 ,5581.91 ,12820.82 ,4676.46 ,0.00 ,5938.05 ,1838.99 ,0.00 ,1969.18 ,3857.51 ,10336.43 ,4065.38 ,0.00 ,97754.82 ,5475.98 ,4345.31 ,4823.15 ,2879.12 ,0.00 ,5584.42 ,325.20 ,12770.80 
2016-01-26,3536.68 ,3359.48 ,10720.05 ,238.93 ,0.00 ,0.00 ,1747.48 ,11217.96 ,1811.49 ,2061.66 ,35116.81 ,0.00 ,857.37 ,0.00 ,1944.92 ,314.81 ,3327.54 ,645.32 ,549.53 ,0.00 ,8245.39 ,0.00 ,0.00 ,2431.99 ,69134.40 ,5585.40 ,12918.38 ,4705.66 ,0.00 ,6005.56 ,1843.94 ,0.00 ,1972.97 ,3901.64 ,10190.53 ,4101.17 ,0.00 ,97726.84 ,5483.90 ,4319.44 ,4779.40 ,2872.16 ,0.00 ,5602.00 ,325.32 ,12805.82 
2016-01-27,3539.31 ,3364.35 ,10802.81 ,239.39 ,0.00 ,0.00 ,1765.95 ,11251.62 ,1820.76 ,2077.23 ,35821.07 ,0.00 ,864.05 ,0.00 ,1944.91 ,321.14 ,3346.27 ,650.75 ,558.73 ,0.00 ,8368.35 ,0.00 ,0.00 ,2434.08 ,70525.58 ,5593.50 ,13199.83 ,4762.05 ,0.00 ,6132.80 ,1860.56 ,0.00 ,1975.53 ,3897.73 ,10409.55 ,4103.07 ,0.00 ,100406.09 ,5504.28 ,4352.40 ,4808.86 ,2872.87 ,0.00 ,5633.14 ,323.41 ,13103.46 
2016-01-28,3504.76 ,3350.95 ,10765.19 ,238.85 ,0.00 ,0.00 ,1760.44 ,11206.75 ,1803.51 ,2062.68 ,35641.06 ,0.00 ,856.39 ,0.00 ,1897.92 ,315.52 ,3299.53 ,642.16 ,550.46 ,0.00 ,8313.26 ,0.00 ,0.00 ,2430.82 ,69737.28 ,5580.86 ,13142.81 ,4750.64 ,0.00 ,6114.99 ,1815.06 ,0.00 ,1974.58 ,3906.06 ,10217.03 ,4063.25 ,0.00 ,100299.74 ,5473.91 ,4319.16 ,4807.14 ,2867.98 ,0.00 ,5622.77 ,320.04 ,12995.26 
2016-01-29,3495.13 ,3332.26 ,10760.54 ,238.35 ,0.00 ,0.00 ,1716.61 ,11169.74 ,1780.59 ,2035.59 ,35730.49 ,0.00 ,853.07 ,0.00 ,1908.89 ,317.84 ,3299.89 ,637.30 ,553.07 ,0.00 ,8304.48 ,0.00 ,0.00 ,2407.14 ,69595.10 ,5559.98 ,13447.69 ,4716.31 ,0.00 ,6046.08 ,1814.15 ,0.00 ,1942.91 ,3922.86 ,10245.51 ,4119.07 ,0.00 ,98322.21 ,5429.45 ,4370.23 ,4855.32 ,2867.19 ,0.00 ,5575.81 ,323.12 ,13089.61 
2016-02-01,3496.64 ,3342.01 ,10652.53 ,239.95 ,0.00 ,0.00 ,1687.75 ,11113.43 ,1781.99 ,2044.92 ,35536.37 ,0.00 ,851.54 ,0.00 ,1923.58 ,321.44 ,3296.57 ,640.61 ,555.95 ,0.00 ,8268.36 ,0.00 ,0.00 ,2431.31 ,68956.24 ,5562.04 ,13587.68 ,4730.39 ,0.00 ,6038.40 ,1819.02 ,0.00 ,1963.39 ,3895.46 ,10228.50 ,4123.06 ,0.00 ,98498.72 ,5410.99 ,4344.44 ,4851.50 ,2874.86 ,0.00 ,5603.37 ,322.41 ,13167.76 
2016-02-02,3491.34 ,3336.84 ,10686.47 ,240.60 ,0.00 ,0.00 ,1700.05 ,11169.08 ,1783.35 ,2049.59 ,35756.83 ,0.00 ,852.28 ,0.00 ,1917.77 ,322.02 ,3321.51 ,639.74 ,556.48 ,0.00 ,8349.83 ,0.00 ,0.00 ,2442.68 ,69017.44 ,5594.90 ,13605.27 ,4788.92 ,0.00 ,6108.56 ,1814.97 ,0.00 ,1973.16 ,3890.57 ,10240.21 ,4111.08 ,0.00 ,99004.77 ,5425.64 ,4345.09 ,4862.94 ,2876.81 ,0.00 ,5652.44 ,322.79 ,13328.49 
