YM;ZT;ZM;LW;X;SL;L;LD;J;ZL;J;TA;PVC;DY
1815.58 ;5358.45 ;15767.36 ;4337.90 ;19360.51 ;12091.44 ;16328.19 ;3950.11 ;241.30 ;6787.41 ;23169.18 ;7730.95 ;7527.09 ;7683.89 
1819.99 ;5494.95 ;15852.65 ;4394.77 ;19774.70 ;12132.66 ;16465.50 ;3985.49 ;245.62 ;6882.54 ;23492.74 ;7815.77 ;7592.84 ;7733.88 
1820.04 ;5527.43 ;16038.33 ;4395.31 ;20004.13 ;12252.44 ;16535.16 ;3973.05 ;246.35 ;6869.68 ;23462.39 ;7879.83 ;7603.67 ;7712.06 
1843.60 ;5575.49 ;16626.33 ;4464.18 ;20542.62 ;12257.09 ;16832.38 ;4026.13 ;247.99 ;6992.77 ;23663.09 ;7883.75 ;7669.20 ;7829.27 
1840.12 ;5573.70 ;16520.41 ;4439.66 ;20509.74 ;12152.76 ;17076.97 ;4022.94 ;246.41 ;7008.43 ;23625.31 ;8054.28 ;7628.07 ;7827.95 
1837.44 ;5482.55 ;16524.16 ;4427.18 ;20916.83 ;12278.93 ;17114.31 ;4021.79 ;243.40 ;7032.69 ;23951.36 ;8053.60 ;7687.23 ;7835.00 
1843.64 ;5634.40 ;16619.40 ;4450.85 ;21369.55 ;12458.18 ;17289.18 ;4050.85 ;247.51 ;7254.05 ;24217.23 ;8094.03 ;7682.37 ;7953.40 
1868.81 ;5768.76 ;16805.64 ;4517.99 ;21433.49 ;12588.89 ;17142.46 ;4069.94 ;245.97 ;7283.21 ;24172.89 ;8315.43 ;7715.67 ;8036.83 
1868.38 ;5782.20 ;16833.61 ;4533.12 ;21633.49 ;12619.96 ;17460.64 ;4078.99 ;253.23 ;7326.91 ;24543.11 ;8347.14 ;7829.23 ;8040.86 
1886.53 ;5798.23 ;16680.12 ;4572.94 ;21741.98 ;12569.17 ;18087.56 ;4160.90 ;251.11 ;7360.54 ;24898.35 ;8333.73 ;7780.80 ;8077.78 
1877.74 ;5698.55 ;16352.88 ;4463.67 ;21713.38 ;12198.06 ;17768.21 ;4055.29 ;252.36 ;7120.37 ;24712.68 ;8183.83 ;7669.63 ;7847.20 
1907.73 ;5493.12 ;16295.70 ;4455.07 ;21238.44 ;12139.09 ;17488.16 ;3995.00 ;249.56 ;7026.06 ;25207.61 ;8136.55 ;7580.18 ;7735.90 
1905.51 ;5526.72 ;16420.09 ;4519.17 ;21759.65 ;12438.01 ;18209.21 ;4042.35 ;256.85 ;7113.70 ;25925.12 ;8258.76 ;7699.67 ;7792.83 
1893.80 ;5456.13 ;16461.00 ;4513.43 ;21536.40 ;12213.44 ;18193.83 ;4015.60 ;257.14 ;7025.35 ;25749.91 ;8328.05 ;7649.54 ;7717.03 
1872.98 ;5281.61 ;16069.61 ;4428.08 ;20516.04 ;11732.65 ;17396.37 ;3925.41 ;250.71 ;6788.59 ;25190.10 ;8184.08 ;7469.81 ;7490.47 
1881.76 ;5343.42 ;16101.84 ;4444.41 ;20668.60 ;12040.66 ;17578.03 ;3936.11 ;252.97 ;6881.04 ;25575.23 ;8342.29 ;7525.09 ;7545.85 
1876.95 ;5280.20 ;16004.71 ;4386.62 ;20518.18 ;11842.02 ;17607.05 ;3930.88 ;252.21 ;6836.90 ;24954.44 ;8257.82 ;7575.25 ;7492.50 
1882.11 ;5320.30 ;16012.57 ;4413.64 ;20634.98 ;11986.93 ;17707.79 ;3925.18 ;251.81 ;6815.49 ;24703.67 ;8414.13 ;7583.09 ;7450.23 
1882.22 ;5337.91 ;16020.72 ;4406.99 ;21056.92 ;12004.90 ;17803.24 ;3935.06 ;252.40 ;6841.55 ;25347.89 ;8490.79 ;7575.36 ;7474.91 
1877.57 ;5358.32 ;15744.81 ;4389.29 ;20889.72 ;12106.64 ;17497.86 ;3879.98 ;251.39 ;6698.25 ;25271.11 ;8374.62 ;7543.42 ;7353.46 
1882.70 ;5536.50 ;15919.82 ;4381.20 ;20847.77 ;12334.44 ;17536.77 ;3916.24 ;248.30 ;6812.78 ;25730.83 ;8445.54 ;7558.95 ;7436.99 
1865.39 ;5446.96 ;16000.34 ;4311.28 ;19895.23 ;12076.28 ;17136.10 ;3906.03 ;243.34 ;6802.71 ;24468.17 ;8260.97 ;7552.29 ;7445.70 
1856.01 ;5462.30 ;15999.33 ;4302.32 ;19983.90 ;11949.11 ;17284.95 ;3925.78 ;245.37 ;6812.92 ;24594.67 ;8271.12 ;7542.75 ;7419.39 
1849.32 ;5498.63 ;15657.60 ;4294.11 ;19360.01 ;11783.14 ;17059.91 ;3900.23 ;243.12 ;6701.80 ;24074.18 ;8183.37 ;7467.80 ;7328.60 
1851.75 ;5446.68 ;15696.95 ;4340.73 ;19429.86 ;11581.25 ;17086.34 ;3933.39 ;243.83 ;6745.23 ;23811.29 ;8088.25 ;7433.59 ;7399.78 
1836.23 ;5243.84 ;15615.12 ;4319.28 ;18503.57 ;11458.62 ;16401.52 ;3876.84 ;241.45 ;6698.02 ;23187.95 ;7973.63 ;7294.23 ;7318.65 
1845.92 ;5217.33 ;15592.54 ;4329.01 ;17601.10 ;11456.78 ;16115.30 ;3867.66 ;239.38 ;6641.54 ;23028.97 ;8016.52 ;7235.67 ;7264.20 
1838.25 ;5268.94 ;15697.96 ;4324.06 ;17421.81 ;11382.09 ;16276.42 ;3785.28 ;239.57 ;6551.70 ;23042.22 ;7930.33 ;7157.60 ;7176.17 
1836.27 ;5326.46 ;15503.72 ;4200.49 ;17329.44 ;11292.65 ;16322.29 ;3751.37 ;244.74 ;6553.07 ;23016.14 ;7952.70 ;7179.72 ;7169.27 
1853.11 ;5475.70 ;15774.08 ;4227.43 ;18184.66 ;11483.31 ;16690.76 ;3798.47 ;247.23 ;6714.34 ;23597.69 ;8151.80 ;7335.92 ;7310.53 
1838.81 ;5398.22 ;15829.05 ;4168.88 ;17703.70 ;11404.61 ;16489.76 ;3770.51 ;245.12 ;6643.75 ;23053.20 ;8117.89 ;7306.36 ;7263.62 
1840.19 ;5336.27 ;15761.64 ;4161.85 ;17163.89 ;11303.46 ;16259.53 ;3799.53 ;235.78 ;6679.13 ;22105.82 ;8039.04 ;7280.84 ;7276.26 
1840.50 ;5382.07 ;15535.14 ;4183.60 ;17223.91 ;11411.31 ;16296.81 ;3830.38 ;236.86 ;6778.08 ;22036.56 ;8019.96 ;7324.69 ;7363.12 
1839.81 ;5387.64 ;15657.57 ;4208.88 ;17344.99 ;11532.46 ;16445.40 ;3831.90 ;238.46 ;6771.04 ;22438.77 ;8133.51 ;7344.37 ;7382.24 
1848.01 ;5569.49 ;15856.64 ;4264.16 ;17735.92 ;11663.91 ;16619.89 ;3793.10 ;239.86 ;6761.60 ;23337.17 ;8183.68 ;7366.38 ;7364.40 
1845.67 ;5610.87 ;15890.59 ;4288.28 ;18122.37 ;11708.62 ;16642.81 ;3821.76 ;240.31 ;6815.70 ;23923.34 ;8253.20 ;7390.24 ;7427.66 
1848.82 ;5675.52 ;15923.82 ;4357.57 ;18419.39 ;11798.92 ;16827.74 ;3804.19 ;242.20 ;6778.49 ;24376.01 ;8415.97 ;7490.91 ;7396.65 
1855.21 ;5559.96 ;16458.94 ;4313.66 ;18912.12 ;12093.54 ;16991.17 ;3842.05 ;248.35 ;6928.00 ;24926.52 ;8459.14 ;7590.56 ;7496.67 
1867.69 ;5587.49 ;16554.14 ;4364.06 ;18836.90 ;12123.34 ;17040.79 ;3887.24 ;247.22 ;7010.51 ;25150.96 ;8472.68 ;7590.74 ;7572.49 
1865.49 ;5610.57 ;16347.71 ;4345.81 ;18461.21 ;12063.78 ;16858.00 ;3871.94 ;245.06 ;6951.00 ;25255.50 ;8478.27 ;7572.58 ;7507.62 
1862.83 ;5577.02 ;16184.91 ;4328.05 ;18369.39 ;11875.55 ;16873.77 ;3853.75 ;242.29 ;6895.23 ;24752.56 ;8373.56 ;7520.36 ;7458.75 
1858.34 ;5610.25 ;16528.93 ;4353.97 ;18377.77 ;11908.37 ;16774.16 ;3846.14 ;246.41 ;6859.26 ;24919.00 ;8408.29 ;7486.17 ;7435.89 
1869.79 ;5611.26 ;16531.50 ;4395.72 ;18723.99 ;11930.24 ;16896.99 ;3892.73 ;247.80 ;6916.91 ;24826.32 ;8368.28 ;7477.87 ;7485.31 
1864.40 ;5501.76 ;16397.26 ;4351.83 ;18021.09 ;11663.01 ;16610.39 ;3884.10 ;247.40 ;6883.79 ;23975.98 ;8299.43 ;7440.23 ;7469.28 
1863.65 ;5508.28 ;16599.65 ;4344.88 ;18206.44 ;11713.85 ;16728.30 ;3901.14 ;251.90 ;6962.05 ;24161.45 ;8288.17 ;7459.87 ;7532.07 
1856.49 ;5455.93 ;16458.71 ;4326.01 ;18304.70 ;11546.96 ;16737.89 ;3850.49 ;251.06 ;6879.55 ;23722.05 ;8214.74 ;7381.21 ;7456.32 
1856.02 ;5523.44 ;16519.56 ;4359.09 ;18544.03 ;11518.86 ;16800.46 ;3851.90 ;251.29 ;7011.74 ;23985.32 ;8272.36 ;7362.20 ;7518.08 
1861.90 ;5563.10 ;16606.31 ;4426.10 ;19189.04 ;11637.77 ;16984.56 ;3860.85 ;252.02 ;7023.81 ;24724.35 ;8419.92 ;7437.77 ;7543.97 
1863.38 ;5542.49 ;16859.15 ;4454.79 ;19059.19 ;11561.35 ;16857.15 ;3862.65 ;248.39 ;7085.65 ;24449.38 ;8438.90 ;7420.23 ;7583.63 
1866.08 ;5415.75 ;16689.65 ;4482.74 ;19323.21 ;11549.63 ;16985.93 ;3854.42 ;249.46 ;7040.94 ;24476.03 ;8407.06 ;7422.21 ;7587.51 
1867.45 ;5213.66 ;16550.89 ;4505.33 ;18846.88 ;11287.98 ;16835.66 ;3864.07 ;245.96 ;6949.28 ;24057.44 ;8320.92 ;7387.96 ;7542.49 
1873.56 ;5208.92 ;16647.74 ;4519.30 ;19028.56 ;11363.59 ;16842.69 ;3828.48 ;246.84 ;6897.49 ;23714.28 ;8378.73 ;7496.44 ;7488.94 
1887.83 ;5096.77 ;16757.90 ;4530.62 ;18473.49 ;10986.51 ;16615.55 ;3817.15 ;245.02 ;6846.91 ;22918.81 ;8174.52 ;7397.46 ;7468.32 
1891.95 ;5130.67 ;16828.09 ;4680.30 ;18654.37 ;10953.36 ;16665.56 ;3854.83 ;246.36 ;6838.15 ;23297.45 ;8175.32 ;7415.22 ;7485.06 
1894.91 ;5141.46 ;16933.29 ;4677.57 ;18998.11 ;11258.96 ;16785.78 ;3860.66 ;250.13 ;6880.65 ;23846.71 ;8316.80 ;7527.34 ;7504.11 
1889.95 ;5213.75 ;16877.80 ;4647.99 ;18724.91 ;11137.71 ;16646.32 ;3851.51 ;248.54 ;6841.53 ;23638.45 ;8284.53 ;7522.87 ;7449.05 
1903.23 ;5233.61 ;17115.01 ;4678.37 ;18984.75 ;11291.95 ;16821.28 ;3876.04 ;248.72 ;6871.80 ;24178.35 ;8285.21 ;7624.94 ;7483.56 
1908.48 ;5251.95 ;17102.77 ;4696.15 ;18577.35 ;11386.55 ;16657.74 ;3882.02 ;245.02 ;6893.94 ;23989.35 ;8274.99 ;7632.15 ;7503.14 
1905.65 ;5093.68 ;16966.14 ;4678.53 ;18544.83 ;11415.12 ;16586.77 ;3881.58 ;244.52 ;6889.20 ;23568.38 ;8251.60 ;7624.14 ;7513.01 
1901.01 ;5026.56 ;16904.25 ;4714.22 ;18405.87 ;11328.15 ;16512.83 ;3867.52 ;243.92 ;6879.50 ;23754.30 ;8301.75 ;7596.19 ;7520.07 
1908.75 ;5082.77 ;16861.94 ;4734.74 ;18428.72 ;11365.38 ;16375.86 ;3871.67 ;241.82 ;6884.84 ;24668.35 ;8322.08 ;7597.51 ;7526.74 
1914.07 ;5148.63 ;16779.69 ;4741.75 ;18654.83 ;11475.11 ;16548.76 ;3857.48 ;243.86 ;6852.02 ;24840.78 ;8438.64 ;7679.06 ;7488.51 
1936.82 ;5186.45 ;16750.92 ;4761.10 ;19009.33 ;11515.05 ;16609.64 ;3872.98 ;246.03 ;6876.66 ;24951.25 ;8514.44 ;7717.37 ;7506.01 
1929.27 ;5147.51 ;16759.52 ;4718.54 ;19000.33 ;11395.43 ;16651.97 ;3890.56 ;246.44 ;6887.73 ;24910.90 ;8480.05 ;7685.97 ;7583.46 
1926.37 ;5149.31 ;16641.16 ;4711.14 ;18888.15 ;11313.82 ;16567.21 ;3885.41 ;245.25 ;6843.78 ;24509.08 ;8450.08 ;7639.08 ;7582.61 
1930.73 ;5061.10 ;16708.39 ;4711.12 ;19361.37 ;11360.50 ;16676.09 ;3867.87 ;245.91 ;6839.59 ;24583.53 ;8518.85 ;7653.13 ;7580.12 
1932.33 ;5192.66 ;16864.94 ;4742.86 ;19420.12 ;11487.84 ;16726.51 ;3877.45 ;248.03 ;6870.94 ;24789.09 ;8567.12 ;7655.14 ;7608.57 
1936.42 ;5163.48 ;16917.39 ;4782.36 ;19621.00 ;11702.26 ;16851.48 ;3874.04 ;248.76 ;6859.43 ;25397.68 ;8650.80 ;7720.86 ;7614.46 
1930.77 ;5169.25 ;16854.47 ;4809.11 ;19634.62 ;11710.03 ;16823.93 ;3895.01 ;250.69 ;6957.22 ;25504.31 ;8627.97 ;7818.96 ;7730.14 
1906.28 ;5143.97 ;16779.22 ;4777.04 ;19168.27 ;11601.41 ;16663.60 ;3883.10 ;251.98 ;6958.26 ;25052.95 ;8556.34 ;7798.11 ;7708.17 
1903.57 ;5193.33 ;16679.53 ;4817.21 ;19347.66 ;11705.39 ;16739.31 ;3898.20 ;254.26 ;6985.95 ;25270.48 ;8596.14 ;7881.82 ;7766.48 
1896.50 ;5245.68 ;16706.65 ;4843.58 ;19473.53 ;11676.60 ;16950.32 ;3922.21 ;255.92 ;7009.44 ;25485.80 ;8598.23 ;7900.88 ;7773.64 
1913.03 ;5233.22 ;16687.62 ;4855.93 ;19307.03 ;11686.52 ;16922.61 ;3922.82 ;253.92 ;6972.41 ;25397.52 ;8560.86 ;7871.19 ;7739.56 
1912.26 ;5239.45 ;16730.76 ;4835.52 ;19413.13 ;11834.16 ;17001.00 ;3917.85 ;254.25 ;6970.91 ;25597.63 ;8567.11 ;7911.96 ;7738.02 
1912.26 ;5199.40 ;16702.28 ;4801.79 ;19424.58 ;11818.86 ;16978.81 ;3905.52 ;253.85 ;6962.90 ;25631.66 ;8590.95 ;8023.37 ;7738.86 
1913.53 ;5222.75 ;16751.06 ;4821.85 ;19606.32 ;11788.58 ;16970.04 ;3925.29 ;254.04 ;6976.48 ;25345.66 ;8563.86 ;7965.42 ;7768.94 
1923.90 ;5107.05 ;16597.98 ;4738.11 ;18699.09 ;11467.97 ;16528.72 ;3895.87 ;249.51 ;6871.13 ;24368.20 ;8413.78 ;7899.92 ;7653.80 
1923.07 ;5165.68 ;16736.33 ;4758.28 ;18976.97 ;11604.17 ;16645.82 ;3932.32 ;250.96 ;6894.53 ;24774.55 ;8483.39 ;7934.66 ;7691.58 
1925.86 ;5135.89 ;16917.84 ;4746.39 ;19047.91 ;11610.91 ;16642.59 ;3944.40 ;252.37 ;6924.78 ;24641.67 ;8503.55 ;7883.67 ;7727.37 
1922.73 ;5163.45 ;16853.17 ;4724.27 ;18955.40 ;11490.52 ;16592.12 ;3959.64 ;252.38 ;6909.02 ;24394.53 ;8474.49 ;7823.10 ;7727.96 
1924.95 ;5137.29 ;16895.66 ;4729.09 ;19014.93 ;11513.80 ;16521.14 ;3979.82 ;251.13 ;6979.99 ;24347.55 ;8500.31 ;7852.12 ;7825.66 
1915.18 ;5046.98 ;16898.31 ;4723.35 ;19225.00 ;11567.13 ;16585.71 ;3987.22 ;255.23 ;7012.17 ;24529.27 ;8520.68 ;7858.54 ;7835.86 
1933.29 ;5028.84 ;16912.37 ;4668.49 ;18948.84 ;11392.89 ;16423.24 ;3965.85 ;254.22 ;7043.38 ;23903.68 ;8453.46 ;7740.41 ;7848.47 
1921.95 ;5025.19 ;16996.90 ;4581.72 ;18381.95 ;11333.91 ;16082.30 ;3943.03 ;256.57 ;6959.55 ;23543.00 ;8401.83 ;7698.60 ;7771.26 
1914.50 ;4974.36 ;17058.06 ;4576.61 ;18479.85 ;11321.94 ;16131.23 ;3948.76 ;256.88 ;6917.25 ;23471.96 ;8361.69 ;7685.34 ;7741.09 
1917.68 ;4989.40 ;17072.18 ;4627.56 ;18435.60 ;11405.30 ;16216.91 ;3982.50 ;258.40 ;6948.30 ;23562.91 ;8374.83 ;7711.23 ;7777.96 
1918.58 ;4864.93 ;17027.67 ;4658.23 ;18134.77 ;11407.17 ;16098.88 ;3955.94 ;258.45 ;6918.37 ;23306.49 ;8327.81 ;7699.13 ;7746.92 
1926.57 ;4854.99 ;16932.39 ;4645.77 ;17647.13 ;11370.61 ;15929.84 ;4019.53 ;257.16 ;6929.79 ;22944.27 ;8260.19 ;7684.21 ;7785.77 
1922.36 ;4843.86 ;16917.97 ;4628.41 ;17373.59 ;11311.12 ;15825.87 ;3975.01 ;258.02 ;6874.98 ;22705.18 ;8187.33 ;7651.14 ;7698.40 
1926.41 ;4754.27 ;16815.89 ;4538.59 ;16767.14 ;10981.46 ;15505.78 ;3898.99 ;264.36 ;6733.53 ;22177.38 ;8020.97 ;7690.54 ;7557.30 
1946.11 ;4865.22 ;16941.66 ;4527.29 ;17103.55 ;11087.51 ;15755.80 ;3943.13 ;262.59 ;6825.73 ;22595.70 ;8078.25 ;7692.04 ;7658.39 
1935.12 ;4847.99 ;16919.53 ;4473.03 ;16667.67 ;10877.65 ;15700.78 ;3915.93 ;265.42 ;6775.78 ;22027.80 ;8026.39 ;7610.70 ;7603.26 
1941.42 ;4904.67 ;16969.54 ;4400.96 ;16760.11 ;10781.00 ;15647.31 ;3946.45 ;270.00 ;6812.85 ;22307.84 ;8076.17 ;7515.36 ;7652.31 
1939.24 ;4928.35 ;17026.80 ;4395.31 ;17066.99 ;10856.71 ;15737.90 ;3945.59 ;270.98 ;6766.39 ;22459.62 ;8046.78 ;7524.63 ;7637.55 
1937.52 ;4851.04 ;17054.52 ;4363.93 ;16919.95 ;10670.08 ;15712.93 ;3916.96 ;271.14 ;6691.02 ;21792.11 ;7818.16 ;7447.47 ;7581.72 
1936.19 ;4696.91 ;17069.43 ;4182.58 ;16098.19 ;10224.02 ;15073.56 ;3838.38 ;271.75 ;6539.68 ;21106.86 ;7605.30 ;7176.26 ;7418.72 
1948.93 ;4795.54 ;17382.45 ;4211.28 ;15698.40 ;10314.47 ;15169.90 ;3864.59 ;267.58 ;6622.64 ;21812.82 ;7667.99 ;7285.63 ;7492.94 
1960.43 ;4793.56 ;17625.21 ;4224.81 ;15353.24 ;10213.11 ;15107.28 ;3827.81 ;266.18 ;6597.95 ;21837.27 ;7612.78 ;7294.99 ;7462.20 
1968.16 ;4819.82 ;17601.89 ;4252.51 ;15575.59 ;10357.40 ;15151.40 ;3841.36 ;261.21 ;6651.71 ;21760.04 ;7636.96 ;7373.90 ;7514.12 
1970.82 ;4827.23 ;17595.24 ;4230.29 ;15522.03 ;10245.76 ;15088.11 ;3867.13 ;259.65 ;6705.31 ;21647.65 ;7516.60 ;7354.54 ;7554.83 
1961.98 ;4907.15 ;17465.22 ;4319.17 ;16069.45 ;10452.52 ;15289.59 ;3879.27 ;262.18 ;6703.26 ;22159.23 ;7592.31 ;7483.25 ;7542.93 
1949.55 ;4822.02 ;17228.68 ;4267.02 ;15576.92 ;10226.64 ;15170.32 ;3842.12 ;262.12 ;6622.29 ;21932.86 ;7356.48 ;7417.17 ;7464.45 
1954.69 ;4879.14 ;17373.29 ;4275.04 ;15847.31 ;10380.45 ;15228.03 ;3865.17 ;265.77 ;6661.93 ;22413.53 ;7429.01 ;7440.98 ;7517.23 
1949.95 ;4884.33 ;17289.59 ;4272.79 ;15947.61 ;10468.33 ;15257.95 ;3864.79 ;266.67 ;6679.15 ;22810.71 ;7557.32 ;7521.55 ;7538.51 
1932.45 ;4798.69 ;17103.26 ;4259.19 ;16051.16 ;10449.50 ;15373.52 ;3859.84 ;267.63 ;6677.99 ;22924.08 ;7619.60 ;7522.52 ;7524.11 
1933.05 ;4757.43 ;17100.98 ;4218.81 ;15991.05 ;10436.63 ;15291.99 ;3821.58 ;266.54 ;6600.51 ;22814.70 ;7620.02 ;7468.08 ;7460.47 
1934.55 ;4754.67 ;17179.30 ;4181.29 ;15649.26 ;10248.26 ;15157.11 ;3804.38 ;268.53 ;6590.90 ;22528.35 ;7510.90 ;7279.62 ;7455.41 
1913.36 ;4819.63 ;16937.27 ;4188.92 ;15294.71 ;10028.49 ;14941.58 ;3818.60 ;268.66 ;6640.31 ;21940.59 ;7476.16 ;7245.91 ;7507.15 
1906.03 ;4798.82 ;17009.91 ;4203.69 ;15184.76 ;10052.17 ;14968.47 ;3821.22 ;269.12 ;6623.32 ;21795.73 ;7501.56 ;7294.64 ;7508.36 
1912.89 ;4822.89 ;17026.90 ;4184.91 ;14454.67 ;9882.78 ;14777.87 ;3833.28 ;264.81 ;6643.53 ;21782.42 ;7425.77 ;7284.99 ;7549.42 
1900.55 ;4787.60 ;16789.95 ;4027.38 ;13875.70 ;9427.49 ;14028.78 ;3778.59 ;267.74 ;6455.88 ;20535.94 ;7131.67 ;6941.73 ;7387.53 
1892.01 ;4824.10 ;16984.53 ;4067.03 ;13798.94 ;9454.77 ;14209.49 ;3797.16 ;272.80 ;6464.15 ;20764.10 ;7155.50 ;7119.00 ;7406.47 
1894.06 ;4867.13 ;17202.71 ;4107.09 ;14292.59 ;9611.21 ;14602.57 ;3787.14 ;271.33 ;6426.88 ;21042.99 ;7249.84 ;7169.26 ;7410.45 
1884.56 ;4836.56 ;17261.39 ;4089.17 ;14189.29 ;9608.63 ;14456.63 ;3789.26 ;270.18 ;6381.53 ;21238.61 ;7268.46 ;7160.99 ;7393.07 
1895.46 ;4884.00 ;17245.84 ;4118.53 ;14379.00 ;9730.55 ;14627.46 ;3784.46 ;268.37 ;6378.66 ;21784.01 ;7307.53 ;7166.54 ;7374.81 
1887.03 ;4883.54 ;17298.86 ;4120.33 ;14302.65 ;9577.83 ;14554.26 ;3808.45 ;271.13 ;6426.33 ;21751.71 ;7356.50 ;7187.27 ;7465.91 
1874.34 ;4847.74 ;17136.07 ;4100.46 ;14074.48 ;9365.28 ;14523.30 ;3818.95 ;273.92 ;6446.03 ;21601.97 ;7349.87 ;7117.08 ;7498.33 
1891.16 ;4923.26 ;17137.52 ;4173.65 ;14872.53 ;9779.41 ;14982.42 ;3873.71 ;276.97 ;6527.28 ;22159.27 ;7551.11 ;7312.90 ;7600.39 
1889.61 ;4910.45 ;17071.69 ;4150.02 ;14824.66 ;9658.15 ;14764.37 ;3859.83 ;271.24 ;6501.86 ;21732.69 ;7520.75 ;7243.91 ;7577.57 
1885.31 ;4909.48 ;17260.36 ;4095.08 ;15074.24 ;9623.99 ;14811.63 ;3853.24 ;272.08 ;6505.41 ;21804.08 ;7456.38 ;7199.91 ;7557.45 
1892.83 ;4931.06 ;17289.66 ;4115.79 ;15378.31 ;9813.03 ;14885.54 ;3851.12 ;270.75 ;6510.00 ;22055.23 ;7482.29 ;7216.04 ;7541.57 
1902.54 ;4949.80 ;17262.83 ;4098.25 ;15045.31 ;9725.14 ;14818.63 ;3837.61 ;272.95 ;6498.53 ;22077.75 ;7459.49 ;7176.57 ;7521.15 
1886.74 ;4960.79 ;17297.33 ;4054.81 ;15427.01 ;9801.73 ;14907.75 ;3844.35 ;274.91 ;6479.96 ;22361.09 ;7494.06 ;7158.18 ;7504.32 
1881.11 ;4893.75 ;17326.92 ;4012.81 ;14807.70 ;9523.86 ;14791.44 ;3833.79 ;270.61 ;6395.10 ;21806.11 ;7369.98 ;7076.06 ;7426.36 
1885.53 ;4919.49 ;17451.22 ;4006.45 ;14601.19 ;9503.32 ;14712.48 ;3812.71 ;272.04 ;6341.83 ;21792.78 ;7343.89 ;7062.96 ;7387.51 
1891.93 ;4932.17 ;17263.96 ;3985.36 ;14491.18 ;9239.91 ;14626.40 ;3806.08 ;270.81 ;6290.80 ;21415.91 ;7209.69 ;6992.58 ;7334.57 
1901.23 ;4979.31 ;17346.19 ;4002.63 ;15083.65 ;9407.12 ;14806.12 ;3829.27 ;263.13 ;6299.02 ;21737.94 ;7263.96 ;7051.26 ;7354.94 
1901.94 ;5063.61 ;17143.48 ;4019.63 ;15208.22 ;9422.39 ;14832.94 ;3816.51 ;264.27 ;6263.30 ;21807.69 ;7281.79 ;7041.17 ;7313.43 
1904.56 ;5047.92 ;17200.81 ;4000.33 ;15367.16 ;9390.18 ;14844.07 ;3809.19 ;263.02 ;6225.20 ;21773.05 ;7255.18 ;6993.10 ;7314.79 
1908.69 ;5028.27 ;17097.20 ;4000.64 ;15182.56 ;9287.08 ;14840.45 ;3813.83 ;259.42 ;6223.70 ;21957.26 ;7257.28 ;6939.71 ;7303.48 
1912.24 ;5036.80 ;17122.00 ;3973.33 ;15333.35 ;9351.32 ;14921.38 ;3849.06 ;263.16 ;6286.62 ;22163.60 ;7307.21 ;6928.41 ;7360.18 
1926.75 ;5046.28 ;16993.61 ;3994.74 ;15354.53 ;9419.91 ;14923.96 ;3866.03 ;261.38 ;6343.29 ;22341.88 ;7370.33 ;6959.00 ;7407.45 
1933.74 ;5028.00 ;16820.73 ;4009.45 ;15173.41 ;9399.90 ;14845.55 ;3852.69 ;263.31 ;6325.17 ;21638.07 ;7265.55 ;6948.61 ;7399.03 
1922.91 ;5028.44 ;16715.40 ;3983.03 ;14873.48 ;9333.54 ;14758.79 ;3837.36 ;261.22 ;6345.80 ;21223.19 ;7172.60 ;6919.03 ;7407.55 
1914.83 ;5002.89 ;16766.81 ;3984.78 ;15112.88 ;9363.20 ;14856.45 ;3849.71 ;264.60 ;6402.54 ;21489.20 ;7228.76 ;6936.43 ;7443.14 
1914.48 ;5007.90 ;16712.52 ;3982.44 ;15132.36 ;9241.75 ;14855.75 ;3858.66 ;263.76 ;6395.18 ;21590.21 ;7040.13 ;6861.10 ;7438.20 
1938.22 ;5055.40 ;16914.07 ;3995.57 ;15235.49 ;9218.66 ;14961.95 ;3901.65 ;263.04 ;6533.23 ;21794.44 ;7075.47 ;6852.71 ;7545.87 
1934.90 ;5054.87 ;17095.92 ;4067.02 ;15159.84 ;9224.65 ;14878.77 ;3906.93 ;260.32 ;6530.88 ;21594.57 ;7144.60 ;6878.27 ;7533.96 
1942.37 ;5108.17 ;17085.05 ;4122.39 ;15464.30 ;9407.43 ;15002.00 ;3917.95 ;258.87 ;6523.29 ;21964.10 ;7218.24 ;6986.39 ;7527.24 
1936.02 ;5088.25 ;16937.98 ;4120.88 ;15470.81 ;9416.03 ;14993.14 ;3914.48 ;259.77 ;6516.78 ;21939.46 ;7184.28 ;6979.47 ;7529.83 
1935.46 ;5094.90 ;17024.71 ;4120.68 ;15630.36 ;9600.13 ;15021.86 ;3908.51 ;258.75 ;6592.74 ;21907.77 ;7256.18 ;7019.16 ;7562.67 
1940.78 ;5114.22 ;17153.20 ;4174.38 ;15927.32 ;9816.89 ;15256.17 ;3922.99 ;261.46 ;6628.53 ;22707.50 ;7341.32 ;7160.50 ;7602.64 
1946.92 ;5147.23 ;17266.64 ;4166.36 ;16144.89 ;9917.75 ;15383.76 ;3937.69 ;261.13 ;6674.60 ;22521.17 ;7412.43 ;7197.17 ;7637.25 
1940.37 ;5122.49 ;16975.48 ;4113.20 ;15952.79 ;9825.09 ;15297.90 ;3896.27 ;259.48 ;6572.06 ;22427.66 ;7346.83 ;7146.44 ;7548.42 
1947.46 ;5167.06 ;16960.73 ;4177.69 ;16298.35 ;9960.41 ;15485.05 ;3907.49 ;255.20 ;6630.13 ;23114.67 ;7410.09 ;7220.43 ;7591.77 
