rank_1,company_name_1,sum_vol,sum_vol_chg,rank_2,company_name_2,hold_vol_buy,hold_vol_buy_chg,rank_3,company_name_3,hold_vol_sell,hold_vol_sell_chg,12,name,update_date
16,铜冠金源  ,8257.0,-6285.0,16,鲁证期货  ,5147.0,-26.0,16,东证期货  ,4818.0,-99.0,,ni1701,2016-10-14
17,中信建投  ,8243.0,-1382.0,17,一德期货  ,4294.0,309.0,17,广发期货  ,4602.0,-317.0,,ni1701,2016-10-14
18,创元期货  ,8171.0,-2497.0,18,中原期货  ,4140.0,-545.0,18,西部期货  ,4369.0,-3.0,,ni1701,2016-10-14
19,中国国际  ,7617.0,215.0,19,瑞达期货  ,4021.0,-484.0,19,迈科期货  ,4234.0,-14.0,,ni1701,2016-10-14
20,弘业期货  ,7599.0,-4049.0,20,道通期货  ,3971.0,1041.0,20,华泰期货  ,4168.0,-1829.0,,ni1701,2016-10-14
1,海通期货  ,2624.0,-464.0,1,方正中期  ,1865.0,26.0,1,光大期货  ,4636.0,16.0,,ni1705,2016-10-14
2,中信期货  ,1736.0,-364.0,2,大有期货  ,1549.0,16.0,2,建信期货  ,1978.0,50.0,,ni1705,2016-10-14
3,南华期货  ,924.0,-3.0,3,中信期货  ,791.0,-16.0,3,国贸期货  ,1909.0,6.0,,ni1705,2016-10-14
4,招商期货  ,889.0,533.0,4,招商期货  ,765.0,573.0,4,永安期货  ,1231.0,1.0,,ni1705,2016-10-14
5,国投安信  ,725.0,-2591.0,5,信达期货  ,651.0,42.0,5,国投安信  ,1228.0,-4.0,,ni1705,2016-10-14
6,中辉期货  ,600.0,-43.0,6,南华期货  ,625.0,16.0,6,一德期货  ,1108.0,28.0,,ni1705,2016-10-14
7,国海良时  ,562.0,391.0,7,广发期货  ,601.0,10.0,7,新湖期货  ,796.0,12.0,,ni1705,2016-10-14
8,东证期货  ,433.0,-201.0,8,光大期货  ,572.0,156.0,8,国泰君安  ,712.0,-1.0,,ni1705,2016-10-14
9,铜冠金源  ,362.0,-470.0,9,徽商期货  ,449.0,6.0,9,中粮期货  ,520.0,-1.0,,ni1705,2016-10-14
10,广发期货  ,337.0,-257.0,10,国信期货  ,449.0,3.0,10,华信万达  ,358.0,58.0,,ni1705,2016-10-14
11,中大期货  ,332.0,101.0,11,国泰君安  ,446.0,34.0,11,南华期货  ,303.0,300.0,,ni1705,2016-10-14
12,大越期货  ,328.0,-90.0,12,华信万达  ,426.0,3.0,12,宏源期货  ,250.0,0.0,,ni1705,2016-10-14
13,上海中期  ,284.0,-6.0,13,国投安信  ,383.0,1.0,13,国富期货  ,242.0,242.0,,ni1705,2016-10-14
14,中信建投  ,261.0,122.0,14,弘业期货  ,380.0,-13.0,14,浙商期货  ,213.0,-30.0,,ni1705,2016-10-14
15,申万期货  ,257.0,31.0,15,华泰期货  ,322.0,63.0,15,中信期货  ,212.0,0.0,,ni1705,2016-10-14
16,国富期货  ,242.0,242.0,16,长江期货  ,318.0,-15.0,16,方正中期  ,128.0,2.0,,ni1705,2016-10-14
17,华泰期货  ,236.0,5.0,17,银河期货  ,318.0,45.0,17,东证期货  ,128.0,30.0,,ni1705,2016-10-14
18,光大期货  ,230.0,-17.0,18,浙商期货  ,314.0,53.0,18,银河期货  ,125.0,59.0,,ni1705,2016-10-14
19,银河期货  ,208.0,31.0,19,中信建投  ,312.0,36.0,19,兴证期货  ,124.0,1.0,,ni1705,2016-10-14
20,鲁证期货  ,191.0,-177.0,20,永安期货  ,310.0,2.0,20,鲁证期货  ,121.0,79.0,,ni1705,2016-10-14
1,海通期货  ,65260.0,13201.0,1,永安期货  ,14788.0,1686.0,1,中信期货  ,28169.0,300.0,,ni1701,2016-10-17
2,中信期货  ,44705.0,-1136.0,2,南华期货  ,13961.0,-835.0,2,混沌天成  ,16038.0,16.0,,ni1701,2016-10-17
3,永安期货  ,25364.0,9707.0,3,中信期货  ,10369.0,575.0,3,大越期货  ,13225.0,-88.0,,ni1701,2016-10-17
4,徽商期货  ,23013.0,6334.0,4,中国国际  ,7983.0,-168.0,4,国泰君安  ,12840.0,-346.0,,ni1701,2016-10-17
5,方正中期  ,17659.0,4053.0,5,国泰君安  ,7096.0,463.0,5,新湖期货  ,12489.0,50.0,,ni1701,2016-10-17
6,华泰期货  ,15045.0,4353.0,6,方正中期  ,6655.0,16.0,6,五矿经易  ,12366.0,1986.0,,ni1701,2016-10-17
7,南华期货  ,14698.0,3674.0,7,海通期货  ,6504.0,481.0,7,银河期货  ,9702.0,-379.0,,ni1701,2016-10-17
8,申万期货  ,14060.0,8370.0,8,光大期货  ,6004.0,-81.0,8,信达期货  ,9316.0,239.0,,ni1701,2016-10-17
9,创元期货  ,13818.0,5647.0,9,银河期货  ,5822.0,358.0,9,中国国际  ,8911.0,93.0,,ni1701,2016-10-17
10,国泰君安  ,13635.0,2322.0,10,首创京都  ,5810.0,4.0,10,南华期货  ,8768.0,787.0,,ni1701,2016-10-17
11,东航期货  ,12909.0,3477.0,11,五矿经易  ,5692.0,29.0,11,江海汇鑫  ,8507.0,-47.0,,ni1701,2016-10-17
12,弘业期货  ,11947.0,4348.0,12,中信建投  ,5306.0,2014.0,12,永安期货  ,8464.0,122.0,,ni1701,2016-10-17
13,中信建投  ,11501.0,3258.0,13,华泰期货  ,5271.0,31.0,13,兴业期货  ,8270.0,34.0,,ni1701,2016-10-17
14,铜冠金源  ,11086.0,2829.0,14,广发期货  ,5151.0,-84.0,14,光大期货  ,6769.0,238.0,,ni1701,2016-10-17
15,国投安信  ,11063.0,2677.0,15,中原期货  ,4581.0,441.0,15,华泰期货  ,5704.0,1536.0,,ni1701,2016-10-17
16,银河期货  ,10847.0,2224.0,16,鲁证期货  ,4415.0,-732.0,16,兴证期货  ,4860.0,-319.0,,ni1701,2016-10-17
17,瑞达期货  ,9905.0,3070.0,17,招商期货  ,4101.0,-1306.0,17,东证期货  ,4845.0,27.0,,ni1701,2016-10-17
18,浙商期货  ,9843.0,3544.0,18,瑞达期货  ,4065.0,44.0,18,广发期货  ,4701.0,99.0,,ni1701,2016-10-17
19,国海良时  ,9831.0,3477.0,19,道通期货  ,4064.0,93.0,19,方正中期  ,4469.0,383.0,,ni1701,2016-10-17
20,东证期货  ,9658.0,1044.0,20,申万期货  ,4049.0,-2033.0,20,西部期货  ,4452.0,83.0,,ni1701,2016-10-17
1,海通期货  ,3825.0,1201.0,1,申万期货  ,2911.0,2748.0,1,光大期货  ,4672.0,36.0,,ni1705,2016-10-17
2,申万期货  ,3128.0,2871.0,2,方正中期  ,1881.0,16.0,2,一德期货  ,2288.0,1180.0,,ni1705,2016-10-17
3,中信期货  ,2907.0,1171.0,3,大有期货  ,1558.0,9.0,3,建信期货  ,2217.0,239.0,,ni1705,2016-10-17
4,一德期货  ,1312.0,1264.0,4,中财期货  ,1023.0,971.0,4,国贸期货  ,1942.0,33.0,,ni1705,2016-10-17
5,中财期货  ,1029.0,1018.0,5,南华期货  ,701.0,76.0,5,国投安信  ,1271.0,43.0,,ni1705,2016-10-17
6,中辉期货  ,902.0,302.0,6,中信建投  ,700.0,388.0,6,永安期货  ,1202.0,-29.0,,ni1705,2016-10-17
7,南华期货  ,784.0,-140.0,7,招商期货  ,688.0,-77.0,7,中粮期货  ,1030.0,510.0,,ni1705,2016-10-17
8,广发期货  ,715.0,378.0,8,中信期货  ,673.0,-118.0,8,新湖期货  ,865.0,69.0,,ni1705,2016-10-17
9,中大期货  ,707.0,375.0,9,信达期货  ,647.0,-4.0,9,国泰君安  ,720.0,8.0,,ni1705,2016-10-17
10,铜冠金源  ,582.0,220.0,10,广发期货  ,604.0,3.0,10,五矿经易  ,415.0,371.0,,ni1705,2016-10-17
11,大地期货  ,560.0,530.0,11,光大期货  ,588.0,16.0,11,华信万达  ,358.0,0.0,,ni1705,2016-10-17
12,中粮期货  ,533.0,516.0,12,国泰君安  ,471.0,25.0,12,浙商期货  ,349.0,136.0,,ni1705,2016-10-17
13,东证期货  ,518.0,85.0,13,徽商期货  ,458.0,9.0,13,中信期货  ,335.0,123.0,,ni1705,2016-10-17
14,五矿经易  ,512.0,396.0,14,国信期货  ,449.0,0.0,14,海通期货  ,328.0,256.0,,ni1705,2016-10-17
15,信达期货  ,492.0,332.0,15,东吴期货  ,445.0,203.0,15,银河期货  ,313.0,188.0,,ni1705,2016-10-17
16,招商期货  ,469.0,-420.0,16,华信万达  ,439.0,13.0,16,南华期货  ,307.0,4.0,,ni1705,2016-10-17
17,大越期货  ,454.0,126.0,17,长江期货  ,412.0,94.0,17,宏源期货  ,250.0,0.0,,ni1705,2016-10-17
18,国投安信  ,426.0,-299.0,18,国投安信  ,410.0,27.0,18,东证期货  ,246.0,118.0,,ni1705,2016-10-17
19,徽商期货  ,420.0,319.0,19,华泰期货  ,403.0,81.0,19,国富期货  ,242.0,0.0,,ni1705,2016-10-17
20,同信久恒  ,413.0,309.0,20,弘业期货  ,396.0,16.0,20,国海良时  ,204.0,144.0,,ni1705,2016-10-17
1,海通期货  ,44078.0,-21182.0,1,永安期货  ,15040.0,252.0,1,中信期货  ,27856.0,-313.0,,ni1701,2016-10-18
2,中信期货  ,30583.0,-14122.0,2,南华期货  ,14883.0,922.0,2,混沌天成  ,16174.0,136.0,,ni1701,2016-10-18
3,永安期货  ,14903.0,-10461.0,3,中信期货  ,9745.0,-624.0,3,大越期货  ,13233.0,8.0,,ni1701,2016-10-18
4,方正中期  ,13915.0,-3744.0,4,中国国际  ,8138.0,155.0,4,国泰君安  ,12837.0,-3.0,,ni1701,2016-10-18
5,徽商期货  ,12835.0,-10178.0,5,国泰君安  ,7885.0,789.0,5,五矿经易  ,12527.0,161.0,,ni1701,2016-10-18
6,华泰期货  ,10556.0,-4489.0,6,方正中期  ,6576.0,-79.0,6,新湖期货  ,12512.0,23.0,,ni1701,2016-10-18
7,南华期货  ,9558.0,-5140.0,7,海通期货  ,6264.0,-240.0,7,永安期货  ,9933.0,1469.0,,ni1701,2016-10-18
8,国泰君安  ,9554.0,-4081.0,8,五矿经易  ,6054.0,362.0,8,银河期货  ,9589.0,-113.0,,ni1701,2016-10-18
9,铜冠金源  ,9302.0,-1784.0,9,光大期货  ,5964.0,-40.0,9,信达期货  ,9106.0,-210.0,,ni1701,2016-10-18
10,中辉期货  ,8846.0,-343.0,10,首创京都  ,5806.0,-4.0,10,南华期货  ,8916.0,148.0,,ni1701,2016-10-18
11,弘业期货  ,8795.0,-3152.0,11,广发期货  ,5602.0,451.0,11,中国国际  ,8887.0,-24.0,,ni1701,2016-10-18
12,东证期货  ,8237.0,-1421.0,12,中信建投  ,5322.0,16.0,12,江海汇鑫  ,8570.0,63.0,,ni1701,2016-10-18
13,银河期货  ,7717.0,-3130.0,13,银河期货  ,5192.0,-630.0,13,兴业期货  ,8239.0,-31.0,,ni1701,2016-10-18
14,东航期货  ,7596.0,-5313.0,14,华泰期货  ,5025.0,-246.0,14,光大期货  ,7293.0,524.0,,ni1701,2016-10-18
15,国投安信  ,7005.0,-4058.0,15,国贸期货  ,4896.0,1522.0,15,华泰期货  ,5660.0,-44.0,,ni1701,2016-10-18
16,美尔雅    ,6712.0,-1898.0,16,招商期货  ,4780.0,679.0,16,兴证期货  ,5011.0,151.0,,ni1701,2016-10-18
17,广永期货  ,6599.0,-1507.0,17,中原期货  ,4750.0,169.0,17,东证期货  ,4847.0,2.0,,ni1701,2016-10-18
18,中信建投  ,6551.0,-4950.0,18,鲁证期货  ,4315.0,-100.0,18,广发期货  ,4731.0,30.0,,ni1701,2016-10-18
19,申万期货  ,6544.0,-7516.0,19,瑞达期货  ,4103.0,38.0,19,西部期货  ,4511.0,59.0,,ni1701,2016-10-18
20,创元期货  ,6534.0,-7284.0,20,申万期货  ,4051.0,2.0,20,迈科期货  ,4176.0,-50.0,,ni1701,2016-10-18
1,海通期货  ,3323.0,-502.0,1,申万期货  ,2947.0,36.0,1,光大期货  ,4669.0,-3.0,,ni1705,2016-10-18
2,中信期货  ,2270.0,-637.0,2,国信期货  ,2063.0,1614.0,2,国贸期货  ,2907.0,965.0,,ni1705,2016-10-18
3,方正中期  ,1916.0,1849.0,3,大有期货  ,1590.0,32.0,3,一德期货  ,2407.0,119.0,,ni1705,2016-10-18
4,国贸期货  ,1825.0,1747.0,4,中财期货  ,1036.0,13.0,4,中粮期货  ,2222.0,1192.0,,ni1705,2016-10-18
5,国信期货  ,1664.0,1574.0,5,招商期货  ,804.0,116.0,5,建信期货  ,2215.0,-2.0,,ni1705,2016-10-18
6,中粮期货  ,1199.0,666.0,6,中信期货  ,741.0,68.0,6,国投安信  ,1287.0,16.0,,ni1705,2016-10-18
7,南华期货  ,810.0,26.0,7,国贸期货  ,717.0,710.0,7,永安期货  ,1247.0,45.0,,ni1705,2016-10-18
8,五矿经易  ,715.0,203.0,8,南华期货  ,708.0,7.0,8,新湖期货  ,879.0,14.0,,ni1705,2016-10-18
9,上海中期  ,555.0,147.0,9,光大期货  ,705.0,117.0,9,国泰君安  ,736.0,16.0,,ni1705,2016-10-18
10,国投安信  ,524.0,98.0,10,信达期货  ,678.0,31.0,10,五矿经易  ,544.0,129.0,,ni1705,2016-10-18
11,中大期货  ,484.0,-223.0,11,广发期货  ,656.0,52.0,11,中信期货  ,409.0,74.0,,ni1705,2016-10-18
12,招商期货  ,463.0,-6.0,12,东吴期货  ,648.0,203.0,12,华信万达  ,358.0,0.0,,ni1705,2016-10-18
13,大越期货  ,459.0,5.0,13,中信建投  ,554.0,-146.0,13,浙商期货  ,356.0,7.0,,ni1705,2016-10-18
14,铜冠金源  ,420.0,-162.0,14,大越期货  ,535.0,425.0,14,银河期货  ,323.0,10.0,,ni1705,2016-10-18
15,广发期货  ,407.0,-308.0,15,国泰君安  ,499.0,28.0,15,兴证期货  ,315.0,137.0,,ni1705,2016-10-18
16,东证期货  ,377.0,-141.0,16,徽商期货  ,482.0,24.0,16,南华期货  ,308.0,1.0,,ni1705,2016-10-18
17,中辉期货  ,358.0,-544.0,17,华信万达  ,461.0,22.0,17,宏源期货  ,303.0,53.0,,ni1705,2016-10-18
18,申万期货  ,357.0,-2771.0,18,长江期货  ,442.0,30.0,18,国海良时  ,264.0,60.0,,ni1705,2016-10-18
19,先融期货  ,335.0,311.0,19,华泰期货  ,411.0,8.0,19,国富期货  ,242.0,0.0,,ni1705,2016-10-18
20,西南期货  ,313.0,295.0,20,弘业期货  ,401.0,5.0,20,海通期货  ,241.0,-87.0,,ni1705,2016-10-18
1,海通期货  ,62603.0,18525.0,1,南华期货  ,16304.0,1421.0,1,中信期货  ,28636.0,780.0,,ni1701,2016-10-19
2,中信期货  ,48852.0,18269.0,2,永安期货  ,11987.0,-3053.0,2,混沌天成  ,16204.0,30.0,,ni1701,2016-10-19
3,永安期货  ,27335.0,12432.0,3,中信期货  ,10993.0,1248.0,3,国泰君安  ,12808.0,-29.0,,ni1701,2016-10-19
4,徽商期货  ,24045.0,11210.0,4,国泰君安  ,8985.0,1100.0,4,新湖期货  ,12513.0,1.0,,ni1701,2016-10-19
5,南华期货  ,16363.0,6805.0,5,中国国际  ,8172.0,34.0,5,永安期货  ,12437.0,2504.0,,ni1701,2016-10-19
6,方正中期  ,15175.0,1260.0,6,方正中期  ,7243.0,667.0,6,大越期货  ,12298.0,-935.0,,ni1701,2016-10-19
7,国泰君安  ,12747.0,3193.0,7,海通期货  ,6420.0,156.0,7,五矿经易  ,11636.0,-891.0,,ni1701,2016-10-19
8,华泰期货  ,12668.0,2112.0,8,中信建投  ,6017.0,695.0,8,信达期货  ,9463.0,357.0,,ni1701,2016-10-19
9,国投安信  ,12022.0,5017.0,9,银河期货  ,5878.0,686.0,9,银河期货  ,9299.0,-290.0,,ni1701,2016-10-19
10,东证期货  ,11357.0,3120.0,10,广发期货  ,5876.0,274.0,10,南华期货  ,9136.0,220.0,,ni1701,2016-10-19
11,铜冠金源  ,10893.0,1591.0,11,首创京都  ,5838.0,32.0,11,中国国际  ,8881.0,-6.0,,ni1701,2016-10-19
12,广发期货  ,10797.0,4932.0,12,五矿经易  ,5684.0,-370.0,12,江海汇鑫  ,8543.0,-27.0,,ni1701,2016-10-19
13,弘业期货  ,10681.0,1886.0,13,华泰期货  ,5533.0,508.0,13,兴业期货  ,8228.0,-11.0,,ni1701,2016-10-19
14,光大期货  ,10661.0,4617.0,14,中原期货  ,5389.0,639.0,14,光大期货  ,7136.0,-157.0,,ni1701,2016-10-19
15,中信建投  ,10588.0,4037.0,15,国贸期货  ,5290.0,394.0,15,华泰期货  ,6476.0,816.0,,ni1701,2016-10-19
16,中融汇信  ,10145.0,5955.0,16,光大期货  ,5208.0,-756.0,16,迈科期货  ,5760.0,1584.0,,ni1701,2016-10-19
17,银河期货  ,9970.0,2253.0,17,瑞达期货  ,5054.0,951.0,17,兴证期货  ,5735.0,724.0,,ni1701,2016-10-19
18,东航期货  ,9742.0,2146.0,18,鲁证期货  ,4489.0,174.0,18,东证期货  ,5412.0,565.0,,ni1701,2016-10-19
19,中辉期货  ,9602.0,756.0,19,大地期货  ,4302.0,764.0,19,广发期货  ,4922.0,191.0,,ni1701,2016-10-19
20,瑞达期货  ,9542.0,3817.0,20,徽商期货  ,4171.0,756.0,20,西部期货  ,4806.0,295.0,,ni1701,2016-10-19
1,海通期货  ,3096.0,-227.0,1,申万期货  ,2997.0,50.0,1,光大期货  ,4670.0,1.0,,ni1705,2016-10-19
2,中信期货  ,2786.0,516.0,2,国信期货  ,1838.0,-225.0,2,国贸期货  ,2915.0,8.0,,ni1705,2016-10-19
3,南华期货  ,1152.0,342.0,3,大有期货  ,1612.0,22.0,3,一德期货  ,2453.0,46.0,,ni1705,2016-10-19
4,中辉期货  ,981.0,623.0,4,中财期货  ,1025.0,-11.0,4,中粮期货  ,2372.0,150.0,,ni1705,2016-10-19
5,兴业期货  ,877.0,725.0,5,国贸期货  ,1018.0,301.0,5,建信期货  ,2221.0,6.0,,ni1705,2016-10-19
6,广发期货  ,789.0,382.0,6,南华期货  ,904.0,196.0,6,国投安信  ,1271.0,-16.0,,ni1705,2016-10-19
7,铜冠金源  ,648.0,228.0,7,招商期货  ,867.0,63.0,7,永安期货  ,1263.0,16.0,,ni1705,2016-10-19
8,大越期货  ,642.0,183.0,8,信达期货  ,836.0,158.0,8,兴业期货  ,1022.0,871.0,,ni1705,2016-10-19
9,招商期货  ,625.0,162.0,9,中信期货  ,745.0,4.0,9,新湖期货  ,887.0,8.0,,ni1705,2016-10-19
10,上海中期  ,511.0,-44.0,10,广发期货  ,731.0,75.0,10,国泰君安  ,739.0,3.0,,ni1705,2016-10-19
11,东证期货  ,504.0,127.0,11,东吴期货  ,653.0,5.0,11,五矿经易  ,564.0,20.0,,ni1705,2016-10-19
12,鲁证期货  ,454.0,275.0,12,中信建投  ,591.0,37.0,12,中信期货  ,481.0,72.0,,ni1705,2016-10-19
13,国贸期货  ,427.0,-1398.0,13,华信万达  ,578.0,117.0,13,华信万达  ,458.0,100.0,,ni1705,2016-10-19
14,申万期货  ,405.0,48.0,14,方正中期  ,576.0,280.0,14,浙商期货  ,428.0,72.0,,ni1705,2016-10-19
15,宏源期货  ,399.0,276.0,15,国泰君安  ,511.0,12.0,15,兴证期货  ,350.0,35.0,,ni1705,2016-10-19
16,大地期货  ,396.0,302.0,16,光大期货  ,492.0,-213.0,16,银河期货  ,327.0,4.0,,ni1705,2016-10-19
17,方正中期  ,391.0,-1525.0,17,徽商期货  ,482.0,0.0,17,宏源期货  ,309.0,6.0,,ni1705,2016-10-19
18,中融汇信  ,379.0,188.0,18,长江期货  ,438.0,-4.0,18,东证期货  ,278.0,65.0,,ni1705,2016-10-19
19,国投安信  ,371.0,-153.0,19,华泰期货  ,429.0,18.0,19,国海良时  ,244.0,-20.0,,ni1705,2016-10-19
20,中钢期货  ,358.0,53.0,20,弘业期货  ,416.0,15.0,20,国富期货  ,242.0,0.0,,ni1705,2016-10-19
1,海通期货  ,52036.0,-10567.0,1,南华期货  ,16486.0,182.0,1,中信期货  ,30623.0,1987.0,,ni1701,2016-10-20
2,中信期货  ,35526.0,-13326.0,2,永安期货  ,12109.0,122.0,2,混沌天成  ,16306.0,102.0,,ni1701,2016-10-20
3,徽商期货  ,19036.0,-5009.0,3,中信期货  ,10668.0,-325.0,3,国泰君安  ,12970.0,162.0,,ni1701,2016-10-20
4,永安期货  ,15386.0,-11949.0,4,国泰君安  ,10611.0,1626.0,4,永安期货  ,12953.0,516.0,,ni1701,2016-10-20
5,华泰期货  ,13674.0,1006.0,5,中国国际  ,8878.0,706.0,5,新湖期货  ,12545.0,32.0,,ni1701,2016-10-20
6,铜冠金源  ,12943.0,2050.0,6,方正中期  ,7068.0,-175.0,6,大越期货  ,12357.0,59.0,,ni1701,2016-10-20
7,方正中期  ,12851.0,-2324.0,7,海通期货  ,5938.0,-482.0,7,五矿经易  ,10758.0,-878.0,,ni1701,2016-10-20
8,国泰君安  ,12204.0,-543.0,8,中信建投  ,5881.0,-136.0,8,银河期货  ,9379.0,80.0,,ni1701,2016-10-20
9,南华期货  ,11769.0,-4594.0,9,首创京都  ,5782.0,-56.0,9,信达期货  ,9300.0,-163.0,,ni1701,2016-10-20
10,光大期货  ,9382.0,-1279.0,10,五矿经易  ,5631.0,-53.0,10,中国国际  ,8764.0,-117.0,,ni1701,2016-10-20
11,东证期货  ,9183.0,-2174.0,11,广发期货  ,5575.0,-301.0,11,江海汇鑫  ,8615.0,72.0,,ni1701,2016-10-20
12,中融汇信  ,9044.0,-1101.0,12,中原期货  ,5537.0,148.0,12,兴业期货  ,8127.0,-101.0,,ni1701,2016-10-20
13,中辉期货  ,8820.0,-782.0,13,国贸期货  ,5456.0,166.0,13,南华期货  ,7973.0,-1163.0,,ni1701,2016-10-20
14,瑞达期货  ,8789.0,-753.0,14,银河期货  ,5350.0,-528.0,14,华泰期货  ,7157.0,681.0,,ni1701,2016-10-20
15,银河期货  ,8390.0,-1580.0,15,徽商期货  ,5187.0,1016.0,15,东证期货  ,5299.0,-113.0,,ni1701,2016-10-20
16,弘业期货  ,7890.0,-2791.0,16,华泰期货  ,5018.0,-515.0,16,光大期货  ,5138.0,-1998.0,,ni1701,2016-10-20
17,广永期货  ,7488.0,-1890.0,17,瑞达期货  ,4922.0,-132.0,17,西部期货  ,4962.0,156.0,,ni1701,2016-10-20
18,国投安信  ,7438.0,-4584.0,18,鲁证期货  ,4711.0,222.0,18,兴证期货  ,4907.0,-828.0,,ni1701,2016-10-20
19,东航期货  ,7415.0,-2327.0,19,大地期货  ,4429.0,127.0,19,广发期货  ,4892.0,-30.0,,ni1701,2016-10-20
20,申万期货  ,6952.0,-2332.0,20,光大期货  ,4354.0,-854.0,20,迈科期货  ,3822.0,-1938.0,,ni1701,2016-10-20
1,海通期货  ,3558.0,462.0,1,申万期货  ,3023.0,26.0,1,光大期货  ,4657.0,-13.0,,ni1705,2016-10-20
2,中信期货  ,2172.0,-614.0,2,大有期货  ,1928.0,316.0,2,国贸期货  ,3009.0,94.0,,ni1705,2016-10-20
3,招商期货  ,1716.0,1091.0,3,国信期货  ,1836.0,-2.0,3,一德期货  ,2458.0,5.0,,ni1705,2016-10-20
4,南华期货  ,1280.0,128.0,4,国贸期货  ,1319.0,301.0,4,中粮期货  ,2420.0,48.0,,ni1705,2016-10-20
5,大越期货  ,1191.0,549.0,5,中财期货  ,1027.0,2.0,5,建信期货  ,2252.0,31.0,,ni1705,2016-10-20
6,中辉期货  ,824.0,-157.0,6,方正中期  ,938.0,362.0,6,永安期货  ,1255.0,-8.0,,ni1705,2016-10-20
7,铜冠金源  ,823.0,175.0,7,南华期货  ,909.0,5.0,7,国投安信  ,1225.0,-46.0,,ni1705,2016-10-20
8,方正中期  ,639.0,248.0,8,广发期货  ,847.0,116.0,8,国泰君安  ,1051.0,312.0,,ni1705,2016-10-20
9,中钢期货  ,589.0,231.0,9,招商期货  ,812.0,-55.0,9,兴业期货  ,1020.0,-2.0,,ni1705,2016-10-20
10,广发期货  ,575.0,-214.0,10,信达期货  ,756.0,-80.0,10,新湖期货  ,880.0,-7.0,,ni1705,2016-10-20
11,国贸期货  ,563.0,136.0,11,中信建投  ,728.0,137.0,11,五矿经易  ,817.0,253.0,,ni1705,2016-10-20
12,大有期货  ,526.0,445.0,12,中信期货  ,681.0,-64.0,12,南华期货  ,627.0,615.0,,ni1705,2016-10-20
13,东证期货  ,461.0,-43.0,13,东吴期货  ,648.0,-5.0,13,中信期货  ,485.0,4.0,,ni1705,2016-10-20
14,五矿经易  ,442.0,356.0,14,华信万达  ,589.0,11.0,14,华信万达  ,458.0,0.0,,ni1705,2016-10-20
15,国泰君安  ,416.0,283.0,15,长江期货  ,559.0,121.0,15,浙商期货  ,386.0,-42.0,,ni1705,2016-10-20
16,上海中期  ,399.0,-112.0,16,国泰君安  ,545.0,34.0,16,兴证期货  ,355.0,5.0,,ni1705,2016-10-20
17,兴证期货  ,399.0,239.0,17,徽商期货  ,508.0,26.0,17,银河期货  ,332.0,5.0,,ni1705,2016-10-20
18,申万期货  ,391.0,-14.0,18,光大期货  ,502.0,10.0,18,方正中期  ,322.0,143.0,,ni1705,2016-10-20
19,华西期货  ,366.0,46.0,19,华泰期货  ,466.0,37.0,19,宏源期货  ,316.0,7.0,,ni1705,2016-10-20
20,中信建投  ,363.0,195.0,20,弘业期货  ,409.0,-7.0,20,东证期货  ,285.0,7.0,,ni1705,2016-10-20
1,海通期货  ,47638.0,-4398.0,1,南华期货  ,17278.0,792.0,1,中信期货  ,31565.0,942.0,,ni1701,2016-10-21
2,中信期货  ,31581.0,-3945.0,2,中信期货  ,11137.0,469.0,2,混沌天成  ,16313.0,7.0,,ni1701,2016-10-21
3,永安期货  ,19449.0,4063.0,3,国泰君安  ,11004.0,393.0,3,永安期货  ,13617.0,664.0,,ni1701,2016-10-21
4,徽商期货  ,17473.0,-1563.0,4,永安期货  ,10406.0,-1703.0,4,国泰君安  ,13381.0,411.0,,ni1701,2016-10-21
5,华泰期货  ,13905.0,231.0,5,中国国际  ,10076.0,1198.0,5,新湖期货  ,12762.0,217.0,,ni1701,2016-10-21
6,银河期货  ,13603.0,5213.0,6,徽商期货  ,7916.0,2729.0,6,大越期货  ,12436.0,79.0,,ni1701,2016-10-21
7,东证期货  ,12996.0,3813.0,7,方正中期  ,7832.0,764.0,7,五矿经易  ,11025.0,267.0,,ni1701,2016-10-21
8,方正中期  ,12499.0,-352.0,8,首创京都  ,6487.0,705.0,8,银河期货  ,10124.0,745.0,,ni1701,2016-10-21
9,国泰君安  ,12046.0,-158.0,9,银河期货  ,5992.0,642.0,9,中国国际  ,9065.0,301.0,,ni1701,2016-10-21
10,铜冠金源  ,11677.0,-1266.0,10,中原期货  ,5811.0,274.0,10,信达期货  ,9029.0,-271.0,,ni1701,2016-10-21
11,中融汇信  ,11196.0,2152.0,11,广发期货  ,5766.0,191.0,11,南华期货  ,8754.0,781.0,,ni1701,2016-10-21
12,南华期货  ,10939.0,-830.0,12,海通期货  ,5557.0,-381.0,12,华泰期货  ,8660.0,1503.0,,ni1701,2016-10-21
13,中信建投  ,10131.0,4378.0,13,国贸期货  ,5444.0,-12.0,13,兴业期货  ,8141.0,14.0,,ni1701,2016-10-21
14,弘业期货  ,8538.0,648.0,14,五矿经易  ,5291.0,-340.0,14,江海汇鑫  ,7040.0,-1575.0,,ni1701,2016-10-21
15,中辉期货  ,8182.0,-638.0,15,瑞达期货  ,5100.0,178.0,15,广发期货  ,5880.0,988.0,,ni1701,2016-10-21
16,广发期货  ,7871.0,1526.0,16,大地期货  ,5045.0,616.0,16,东证期货  ,5447.0,148.0,,ni1701,2016-10-21
17,国投安信  ,7814.0,376.0,17,华泰期货  ,4996.0,-22.0,17,西部期货  ,5247.0,285.0,,ni1701,2016-10-21
